role,backbone,sequence,region,aggregation_level,coverage_threshold,raw_error_sum,memory_error_sum,oracle_error_sum,helpful_sum,harmful_sum,temporal_difference_sum,gt_relative_temporal_consistency_sum,valid_pixel_count,memory_better_count,memory_worse_count,tie_count,raw_bad1_count,raw_bad3_count,raw_bad5_count,memory_bad1_count,memory_bad3_count,memory_bad5_count,oracle_bad1_count,oracle_bad3_count,oracle_bad5_count,valid_causal_pair_count,causal_pair_count,raw_epe,memory_epe,oracle_epe,oracle_epe_gain,relative_oracle_gain,memory_better_fraction,memory_worse_fraction,tie_fraction,mean_helpful_magnitude,mean_harmful_magnitude,raw_bad1,raw_bad3,raw_bad5,memory_bad1,memory_bad3,memory_bad5,oracle_bad1,oracle_bad3,oracle_bad5,flow_warped_raw_temporal_difference,gt_relative_temporal_error_consistency
unseen,CREStereo,dataset_6_keyframe_1,motion_low_lt_1px,sequence,0.5,103766.44024991989,102383.787753582,79715.38131093979,24051.058938980103,22668.406442642212,53790.60971927643,46719.465381622314,1093327,550191,542069,1067,4631,118,9,4401,115,9,3508,100,9,533,636,0.09490887927392253,0.09364425076265563,0.07291083208494786,0.021998047188974662,0.23178070752984772,0.5032263906406775,0.49579768907197935,0.0009759202873431279,0.043714017384835636,0.04181830439047836,0.004235695267746978,0.00010792745445781545,8.231755001019823e-06,0.0040253281954986935,0.00010518353612414218,8.231755001019823e-06,0.0032085551715086156,9.146394445577581e-05,8.231755001019823e-06,0.049199013396062134,0.042731465866682444
unseen,CREStereo,dataset_6_keyframe_1,non_boundary,sequence,0.5,18216.78845024109,18538.808101177216,13300.870236873627,4915.918213367462,5237.937864303589,12193.105329036713,10153.856077671051,343531,169085,174278,168,1,0,0,0,0,0,0,0,0,56,636,0.05302807737945364,0.05396545901585946,0.03871810764348378,0.01430996973596986,0.26985646931099994,0.4921972107320737,0.5073137504330031,0.0004890388349231947,0.029073650609855766,0.030055072150837105,2.9109454459713972e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03549346442980899,0.02955732110834554
unseen,CREStereo,dataset_6_keyframe_1,raw_error_high_gt_3px,sequence,0.5,504.309278011322,490.30622577667236,485.1169967651367,19.192281246185303,5.1892290115356445,24.381510257720947,24.381510257720947,138,66,72,0,138,138,9,138,108,9,138,108,9,75,636,3.654415058053058,3.5529436650483506,3.5153405562691065,0.13907450178395164,0.03805656981340417,0.4782608695652174,0.5217391304347826,0.0,0.29079214009371673,0.07207262516021729,1.0,1.0,0.06521739130434782,1.0,0.782608695652174,0.06521739130434782,1.0,0.782608695652174,0.06521739130434782,0.17667761056319528,0.17667761056319528
unseen,CREStereo,dataset_6_keyframe_1,raw_error_low_le_1px,sequence,0.5,143788.80174827576,139279.76474761963,109736.77293014526,34052.02881813049,29542.991817474365,71816.32288646698,63595.02063560486,1324504,683326,639779,1399,0,0,0,1746,0,0,0,0,0,636,636,0.10856048886849398,0.10515616770324561,0.08285122047962502,0.02570926838886896,0.23681975511377976,0.5159108617263519,0.4830328938228952,0.0010562444507528856,0.04983277208554993,0.046176870165282644,0.0,0.0,0.0,0.0013182293145207564,0.0,0.0,0.0,0.0,0.0,0.054221295584208865,0.04801421561248955
unseen,CREStereo,dataset_6_keyframe_1,raw_error_mid_1_to_3px,sequence,0.5,13711.208410739899,12659.517234325409,12000.105239868164,1711.1031708717346,659.4119944572449,2374.164315223694,2370.5151653289795,9359,6038,3321,0,9359,0,0,7080,28,0,7080,0,0,461,636,1.4650292136702532,1.352657039675757,1.2821995127543717,0.18282970091588147,0.12479594209445746,0.6451543968372689,0.35484560316273106,0.0,0.28338906440406336,0.19855826391365397,1.0,0.0,0.0,0.7564910781066353,0.0029917726252804786,0.0,0.7564910781066353,0.0,0.0,0.2536771359358579,0.25328722783726676
unseen,CREStereo,dataset_6_keyframe_2,all,sequence,0.5,700114.4742717743,670460.803401947,579020.4248933792,121094.04937839508,91440.37850856781,228199.13306999207,212534.4278869629,3151785,1681463,1467136,3186,79180,317,57,69324,239,56,51362,198,54,973,1086,0.22213268807097383,0.21272415580439244,0.18371190449011568,0.03842078358085815,0.17296321362924438,0.5334954636816915,0.46549368056514007,0.0010108557531684427,0.07201707642594281,0.0623257683735985,0.025122271982384585,0.00010057792647658391,1.808498993427534e-05,0.021995155126380766,7.583004551389133e-05,1.7767709409112615e-05,0.016296162333407894,6.28215439822196e-05,1.7133148358787163e-05,0.0724031407821257,0.06743303489513494
unseen,CREStereo,dataset_6_keyframe_2,boundary,sequence,0.5,666630.3197212219,637738.5255794525,550928.2000312805,115702.1196899414,86810.325548172,217092.54079437256,202512.4452381134,2933895,1567284,1363926,2685,77066,317,57,67396,239,56,49893,198,54,973,1086,0.22721682940978527,0.21736923972379807,0.1877804761354038,0.03943635327438147,0.1735626422427454,0.5341990766540725,0.4648857576702643,0.0009151656756632395,0.07382332729099601,0.06364738669705834,0.02626747037641088,0.0001080474931788629,1.9428098142571565e-05,0.022971510568714968,8.146167466797551e-05,1.9087254315508904e-05,0.017005721063637246,6.748707775840648e-05,1.840556666138359e-05,0.07399465243111036,0.06902511686277574
unseen,CREStereo,dataset_6_keyframe_2,fb_consistent,sequence,0.5,699012.2010936737,669285.5052661896,578099.5307664871,120912.67032718658,91185.97449970245,227743.02062606812,212098.64482688904,3148734,1680154,1465401,3179,79130,317,57,69292,239,56,51360,198,54,972,1086,0.2219978572637999,0.21255701665056165,0.18359744924991667,0.038400408013883225,0.17297648043625957,0.5335966772677527,0.4653937106151234,0.001009612117123898,0.07196523076288637,0.062225953510133034,0.025130735082734838,0.00010067538255057429,1.8102513581649004e-05,0.022006304756133736,7.590352185989671e-05,1.7784925624076215e-05,0.016311317500938474,6.288241559941233e-05,1.7149749708930636e-05,0.07232844077209066,0.0673599754145282
unseen,CREStereo,dataset_6_keyframe_2,fb_inconsistent_occlusion_like,sequence,0.5,1102.273178100586,1175.2981357574463,920.8941268920898,181.3790512084961,254.40400886535645,456.1124439239502,435.78306007385254,3051,1309,1735,7,50,0,0,32,0,0,2,0,0,49,1086,0.3612825886924241,0.3852173502974259,0.30183353880435587,0.059449049888068206,0.16454999977505094,0.4290396591281547,0.5686660111438873,0.0022943297279580466,0.1385630643304019,0.1466305526601478,0.01638806948541462,0.0,0.0,0.010488364470665356,0.0,0.0,0.0006555227794165847,0.0,0.0,0.1494960484837595,0.14283286138113815
unseen,CREStereo,dataset_6_keyframe_2,gt_disparity_0_to_2px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
unseen,CREStereo,dataset_6_keyframe_2,gt_disparity_2_to_4px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
unseen,CREStereo,dataset_6_keyframe_2,gt_disparity_4_to_8px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
unseen,CREStereo,dataset_6_keyframe_2,gt_disparity_ge_8px,sequence,0.5,700114.4742717743,670460.803401947,579020.4248933792,121094.04937839508,91440.37850856781,228199.13306999207,212534.4278869629,3151785,1681463,1467136,3186,79180,317,57,69324,239,56,51362,198,54,973,1086,0.22213268807097383,0.21272415580439244,0.18371190449011568,0.03842078358085815,0.17296321362924438,0.5334954636816915,0.46549368056514007,0.0010108557531684427,0.07201707642594281,0.0623257683735985,0.025122271982384585,0.00010057792647658391,1.808498993427534e-05,0.021995155126380766,7.583004551389133e-05,1.7767709409112615e-05,0.016296162333407894,6.28215439822196e-05,1.7133148358787163e-05,0.0724031407821257,0.06743303489513494
unseen,CREStereo,dataset_6_keyframe_2,motion_high_ge_1px,sequence,0.5,418207.76234436035,398831.68709754944,353630.9843683243,64576.77797603607,45200.70272922516,114588.37520599365,109777.48070526123,1247892,691369,555402,1121,76427,181,4,67995,104,6,50418,67,4,744,1086,0.3351313754270084,0.3196043304208613,0.2833826840530465,0.051748691373961875,0.15441315009084472,0.5540295153747279,0.44507216970699387,0.0008983149182781843,0.09340421392344185,0.08138375938369893,0.061244883371317387,0.0001450446032188683,3.2054055959970894e-06,0.05448788837495552,8.334054549592432e-05,4.808108393995634e-06,0.04040253483474531,5.369054373295125e-05,3.2054055959970894e-06,0.09182555478037654,0.08797033774177672
unseen,CREStereo,dataset_6_keyframe_2,motion_low_lt_1px,sequence,0.5,281906.71192741394,271629.1163043976,225389.44052505493,56517.27140235901,46239.67577934265,113610.75786399841,102756.94718170166,1903893,990094,911734,2065,2753,136,53,1329,135,50,944,131,50,669,1086,0.14806856894132914,0.1426703687152574,0.11838345985045112,0.029685109090878015,0.20048217729881943,0.5200365776858258,0.47887880253774767,0.0010846197764265114,0.05708273295501135,0.05071619110326329,0.0014459846220349567,7.143258575980899e-05,2.78376988622785e-05,0.0006980434299616628,7.090734615863392e-05,2.62619800587533e-05,0.0004958261835092624,6.880638775393365e-05,2.62619800587533e-05,0.059672869149683526,0.05397201795568431
unseen,CREStereo,dataset_6_keyframe_2,non_boundary,sequence,0.5,33484.15455055237,32722.277822494507,28092.224862098694,5391.929688453674,4630.052960395813,11106.592275619507,10021.982648849487,217890,114179,103210,501,2114,0,0,1928,0,0,1469,0,0,257,1086,0.15367458144271132,0.15017796972093492,0.12892847244985403,0.024746108992857285,0.1610292916404164,0.5240212951489284,0.47367937950341915,0.002299325347652485,0.04722347969813779,0.04486050731901766,0.00970214328330809,0.0,0.0,0.008848501537473036,0.0,0.0,0.006741934003396209,0.0,0.0,0.050973391507730996,0.045995606263938164
unseen,CREStereo,dataset_6_keyframe_2,raw_error_high_gt_3px,sequence,0.5,1330.1275634765625,1243.8990468978882,1231.6849765777588,98.44258689880371,12.214070320129395,110.6566572189331,110.6566572189331,317,214,102,1,317,317,57,317,198,56,317,198,54,108,1086,4.195986004657926,3.9239717567756727,3.8854415664913526,0.3105444381665734,0.0740098841659245,0.6750788643533123,0.3217665615141956,0.0031545741324921135,0.4600120883121669,0.11974578745224897,1.0,1.0,0.17981072555205047,1.0,0.6246056782334385,0.17665615141955837,1.0,0.6246056782334385,0.17034700315457413,0.3490746284508931,0.3490746284508931
unseen,CREStereo,dataset_6_keyframe_2,raw_error_low_le_1px,sequence,0.5,598101.9853181839,580441.7292823792,493398.28079319,104703.7045249939,87043.44848918915,207411.38872814178,191747.15301418304,3072605,1626521,1442905,3179,0,0,0,17962,0,0,0,0,0,970,1086,0.1946563210429534,0.1889086717239538,0.1605797949274931,0.034076526115460304,0.17505995147180903,0.5293622187036733,0.46960315432670324,0.0010346269696234953,0.06437279600140047,0.06032514163384918,0.0,0.0,0.0,0.005845853925252351,0.0,0.0,0.0,0.0,0.0,0.06750343396829134,0.06240540291192101
unseen,CREStereo,dataset_6_keyframe_2,raw_error_mid_1_to_3px,sequence,0.5,100682.36139011383,88775.17507266998,84390.45912361145,16291.90226650238,4384.715949058533,20677.087684631348,20676.618215560913,78863,54728,24129,6,78863,0,0,51045,41,0,51045,0,0,451,1086,1.276674250156776,1.1256885367367457,1.0700893844212298,0.20658486573554624,0.1618148605332782,0.6939629484041946,0.30596097029025016,7.608130555520332e-05,0.2976886103366171,0.18171975419862127,1.0,0.0,0.0,0.6472617070108924,0.0005198889212938894,0.0,0.6472617070108924,0.0,0.0,0.2621899710210282,0.2621840180510621
unseen,CREStereo,dataset_6_keyframe_3,all,sequence,0.5,1957627.7942342758,1916425.7710795403,1678490.3207421303,279137.47349214554,237935.45033740997,546489.8323531151,517072.9238295555,7476064,3936995,3532107,6962,134918,447,1,126358,397,1,80488,275,1,1569,1572,0.2618527335017833,0.25634154162933065,0.22451524234438472,0.03733749115739857,0.1425896558652663,0.5266133355733712,0.4724554257427438,0.0009312386838849962,0.07090115011376584,0.06736360204756253,0.018046661986842273,5.979082041031216e-05,1.3376022463157084e-07,0.016901674463996028,5.310280917873362e-05,1.3376022463157084e-07,0.010766092960145874,3.678406177368198e-05,1.3376022463157084e-07,0.07309860273442216,0.06916379044234447
unseen,CREStereo,dataset_6_keyframe_3,boundary,sequence,0.5,1341289.5584397316,1306953.1802458763,1157827.4822659492,183462.07617378235,149125.69797992706,351067.9105167389,332587.7741537094,4641262,2491086,2146990,3186,118261,447,1,110251,397,1,74325,275,1,1569,1572,0.28899242456894947,0.2815943552089661,0.24946393508186981,0.039528489487079654,0.13678036559622248,0.5367260025398265,0.46258754623203774,0.0006864512281357959,0.07364742773785503,0.06945803100150773,0.025480354265714798,9.63100122337416e-05,2.1545864034394095e-07,0.023754530556559832,8.553708021654455e-05,2.1545864034394095e-07,0.01601396344356341,5.9251126094583755e-05,2.1545864034394095e-07,0.07564061466832489,0.07165890961417593
unseen,CREStereo,dataset_6_keyframe_3,fb_consistent,sequence,0.5,1944673.2415809631,1904534.2502727509,1667855.8678426743,276817.3737382889,236678.3824300766,542801.512096405,513495.7561683655,7450060,3921098,3522012,6950,133474,440,1,124968,395,1,79890,273,1,1569,1572,0.26102786307505754,0.2556401223980412,0.2238714678596782,0.037156395215379334,0.14234647128339384,0.5263176403948424,0.47274948121223187,0.0009328783929256945,0.0705969026375492,0.06719976605135831,0.017915828865807792,5.905992703414469e-05,1.342271068957834e-07,0.01677409309455226,5.301970722383444e-05,1.342271068957834e-07,0.010723403569904135,3.6644000182548865e-05,1.342271068957834e-07,0.07285867658735702,0.06892504975374232
unseen,CREStereo,dataset_6_keyframe_3,fb_inconsistent_occlusion_like,sequence,0.5,12954.552653312683,11891.520806789398,10634.452899456024,2320.099753856659,1257.067907333374,3688.3202567100525,3577.167661190033,26004,15897,10095,12,1444,7,0,1390,2,0,598,2,0,316,1572,0.4981753827608323,0.4572958316716427,0.4089545031324421,0.0892208796283902,0.17909532007370188,0.6113290263036456,0.3882095062298108,0.00046146746654360867,0.14594576044893118,0.12452381449562892,0.05552991847408091,0.00026918935548377173,0.0,0.05345331487463467,7.691124442393478e-05,0.0,0.0229964620827565,7.691124442393478e-05,0.0,0.14183665038878837,0.13756220816759088
unseen,CREStereo,dataset_6_keyframe_3,gt_disparity_0_to_2px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
unseen,CREStereo,dataset_6_keyframe_3,gt_disparity_2_to_4px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
unseen,CREStereo,dataset_6_keyframe_3,gt_disparity_4_to_8px,sequence,0.5,326605.0849905014,326896.93798589706,272359.0594997406,54246.0254907608,54537.87848615646,117298.65799760818,108783.90397691727,1481897,740234,741284,379,8041,0,0,7824,1,0,4151,0,0,883,1572,0.22039661662753984,0.22059356216113338,0.18379081643308584,0.036605800194454,0.16609057232632624,0.49951784773165747,0.5002263990007403,0.00025575326760226923,0.07328226681125266,0.07357217812087738,0.005426153099709359,0.0,0.0,0.005279719170765579,6.748107324598134e-07,0.0,0.002801139350440685,0.0,0.0,0.07915439331991912,0.07340854592250154
unseen,CREStereo,dataset_6_keyframe_3,gt_disparity_ge_8px,sequence,0.5,1631022.7092437744,1589528.8330936432,1406131.2612423897,224891.44800138474,183397.5718512535,429191.1743555069,408289.01985263824,5994167,3196761,2790823,6583,126877,447,1,118534,396,1,76337,275,1,1569,1572,0.27210164635782996,0.2651792706298712,0.23458326423711412,0.03751838212071584,0.13788370126719823,0.533311968118339,0.4655897975481831,0.0010982343334778627,0.07034978467310654,0.06571451211748416,0.02116674426988771,7.457249689573214e-05,1.6682885211573184e-07,0.01977489115668616,6.60642254378298e-05,1.6682885211573184e-07,0.012735214083958621,4.587793433182626e-05,1.6682885211573184e-07,0.07160147095593214,0.06811438851347289
unseen,CREStereo,dataset_6_keyframe_3,motion_high_ge_1px,sequence,0.5,1174052.6163086891,1152523.848865509,1020802.6505060196,153249.96580266953,131721.19835948944,298199.5747694969,284971.16416215897,3213816,1688402,1523011,2403,126545,234,1,117740,207,1,74830,115,1,1089,1572,0.36531419854425057,0.358615380863593,0.3176294630762992,0.04768473546795138,0.13053074766316622,0.5253573944494644,0.47389489628528825,0.0007477092652472948,0.0907662782931254,0.08648735850199994,0.039375309600798554,7.281064006153432e-05,3.111565814595484e-07,0.036635575901047226,6.440941236212651e-05,3.111565814595484e-07,0.023283846990618008,3.5783006867848066e-05,3.111565814595484e-07,0.09278676027796766,0.08867065325524516
unseen,CREStereo,dataset_6_keyframe_3,motion_low_lt_1px,sequence,0.5,783575.1779255867,763901.9222140312,657687.6702361107,125887.50768947601,106214.25197792053,248290.25758361816,232101.75966739655,4262248,2248593,2009096,4559,8373,213,0,8618,190,0,5658,160,0,1212,1572,0.18384082247808825,0.17922512303695873,0.15430535018987884,0.029535472288209408,0.16065785547565042,0.5275603390511299,0.47137003759518453,0.0010696233536856606,0.0559850127121609,0.05286668829061455,0.0019644563150712957,4.997362893947044e-05,0.0,0.0020219377192504987,4.45774154859126e-05,0.0,0.0013274685095752289,3.753887619866324e-05,0.0,0.05825335775478531,0.0544552451352893
unseen,CREStereo,dataset_6_keyframe_3,non_boundary,sequence,0.5,616338.2357945442,609472.5908336639,520662.83847618103,95675.39731836319,88809.75235748291,195421.9218363762,184485.1496758461,2834802,1445909,1385117,3776,16657,0,0,16107,0,0,6163,0,0,718,1572,0.21741844255596837,0.21499652915218204,0.18366814983063404,0.033750292725334335,0.155231968036227,0.5100564342765386,0.48861155029522346,0.0013320154282380216,0.06616972251944153,0.06411714848455612,0.005875895388813751,0.0,0.0,0.005681878311077811,0.0,0.0,0.002174049545612004,0.0,0.0,0.06893670945497293,0.06507867204688232
unseen,CREStereo,dataset_6_keyframe_3,raw_error_high_gt_3px,sequence,0.5,1488.8623180389404,1263.3932056427002,1242.0850315093994,246.77728652954102,21.30817413330078,272.26586151123047,268.0854606628418,447,302,145,0,447,447,1,391,275,1,391,275,1,107,1572,3.330788183532305,2.826383010386354,2.778713717023265,0.55207446650904,0.1657488966841369,0.6756152125279642,0.3243847874720358,0.0,0.8171433328792749,0.14695292505724677,1.0,1.0,0.0022371364653243847,0.8747203579418344,0.6152125279642058,0.0022371364653243847,0.8747203579418344,0.6152125279642058,0.0022371364653243847,0.6090958870497326,0.5997437598721292
unseen,CREStereo,dataset_6_keyframe_3,raw_error_low_le_1px,sequence,0.5,1792262.42014122,1769758.55418396,1537036.4333348274,255225.98680639267,232722.12084913254,517344.7397842407,487948.1076555252,7341146,3838696,3495499,6951,0,0,0,45870,1,0,0,0,0,1569,1572,0.2441393237705966,0.2410738805881207,0.20937281908503488,0.03476650468556172,0.14240436218390515,0.5229014652480689,0.4761516798603379,0.00094685489159322,0.06648767883843698,0.06657765339058387,0.0,0.0,0.0,0.006248343242322112,1.3621851411210184e-07,0.0,0.0,0.0,0.0,0.07047193173712125,0.06646756618864755
