dataset,authorization,raw_wrong,incorrect_authorization,pc1,pc2
CREStereo,0.0,0.0,0.0,-4.999291,-1.5613716
CREStereo,0.0,0.0,0.0,-4.763178,0.3239791
CREStereo,0.0,0.0,0.0,-8.078085,1.1731604
CREStereo,0.0,0.0,0.0,-7.637502,1.2645649
CREStereo,0.0,0.0,0.0,-4.1767197,-2.7225926
CREStereo,0.0,0.0,0.0,-5.09175,0.02204895
CREStereo,0.0,0.0,0.0,-6.909107,1.5564977
CREStereo,1.0,1.0,0.0,9.28084,-3.264145
CREStereo,0.0,0.0,0.0,-3.958716,-0.54626906
CREStereo,0.0,0.0,0.0,-7.91971,2.2931645
CREStereo,0.0,0.0,0.0,-4.3159485,-2.0265446
CREStereo,0.0,0.0,0.0,-5.6802244,-0.6834595
CREStereo,0.0,0.0,0.0,-7.3096423,1.1777741
CREStereo,0.0,0.0,0.0,-7.6817636,1.9416674
CREStereo,0.0,0.0,0.0,-5.8120165,0.24801835
CREStereo,0.0,0.0,0.0,-6.508046,0.8578373
CREStereo,0.0,0.0,0.0,-5.3713126,-1.5376471
CREStereo,0.0,0.0,0.0,-6.489423,0.82107794
CREStereo,0.0,0.0,0.0,-3.2438803,-2.511683
CREStereo,1.0,1.0,0.0,0.38072538,-2.988064
CREStereo,0.0,1.0,0.0,-5.442214,-1.4691461
CREStereo,0.0,0.0,0.0,-6.0593877,1.1011082
CREStereo,0.0,0.0,0.0,-6.574184,1.967436
CREStereo,0.0,0.0,0.0,-2.1206622,-2.3199275
CREStereo,0.0,1.0,0.0,-1.8358707,-4.46326
CREStereo,0.0,0.0,0.0,-5.266628,-0.48914954
CREStereo,0.0,0.0,0.0,-5.2089777,-1.4990689
CREStereo,0.0,0.0,0.0,-6.5642605,1.6794523
CREStereo,0.0,0.0,0.0,-7.6156034,1.7735113
CREStereo,0.0,0.0,0.0,-4.661782,-2.0849917
CREStereo,0.0,0.0,0.0,-7.4343486,1.5828029
CREStereo,1.0,1.0,0.0,11.22407,-2.929451
CREStereo,0.0,0.0,0.0,-7.165765,1.988232
CREStereo,0.0,0.0,0.0,-7.3223586,-0.31690562
CREStereo,1.0,1.0,0.0,5.7750916,-3.874576
CREStereo,0.0,0.0,0.0,-4.1552606,-2.0329936
CREStereo,0.0,0.0,0.0,-6.593557,0.99267817
CREStereo,1.0,1.0,0.0,6.7391553,-4.5021753
CREStereo,0.0,0.0,0.0,-6.5915766,1.1371348
CREStereo,0.0,0.0,0.0,-6.1818447,-0.8223014
CREStereo,0.0,0.0,0.0,-7.414029,0.83237815
CREStereo,0.0,0.0,0.0,-7.019701,1.843238
CREStereo,0.0,0.0,0.0,-7.6053534,2.394282
CREStereo,0.0,0.0,0.0,-7.042807,0.8328941
CREStereo,0.0,0.0,0.0,-5.9390326,0.47471997
CREStereo,0.0,1.0,0.0,-4.9392076,-1.9133949
CREStereo,0.0,0.0,0.0,-5.8356247,-0.78342295
CREStereo,0.0,0.0,0.0,-1.519896,-1.5413061
CREStereo,0.0,0.0,0.0,-7.5173445,2.1806052
CREStereo,0.0,0.0,0.0,-1.8163605,-3.2009213
CREStereo,0.0,0.0,0.0,-3.9943206,-0.47431108
CREStereo,0.0,0.0,0.0,-5.2099404,-1.3979307
CREStereo,0.0,0.0,0.0,-6.26078,1.2187374
CREStereo,0.0,0.0,0.0,-7.763478,2.4373963
CREStereo,0.0,0.0,0.0,-4.2853346,-0.32335585
CREStereo,0.0,1.0,0.0,-3.2625,-2.9530606
CREStereo,1.0,0.0,1.0,0.74152374,-1.8723518
CREStereo,1.0,1.0,0.0,6.4989724,-2.5725636
CREStereo,0.0,0.0,0.0,-5.1583376,1.4233639
CREStereo,0.0,0.0,0.0,-3.3277657,0.15960667
CREStereo,0.0,0.0,0.0,-7.0601664,1.7063257
CREStereo,0.0,0.0,0.0,-3.5397325,-2.562062
CREStereo,0.0,0.0,0.0,-6.8424487,0.91804373
CREStereo,0.0,0.0,0.0,-6.993038,0.65577257
CREStereo,0.0,0.0,0.0,-6.082349,1.1020064
CREStereo,0.0,0.0,0.0,-6.1274095,-0.29292494
CREStereo,0.0,0.0,0.0,-8.653587,3.021786
CREStereo,0.0,0.0,0.0,-2.794974,-1.5743104
CREStereo,0.0,0.0,0.0,-7.071469,1.6028951
CREStereo,0.0,0.0,0.0,-5.3763566,0.06362769
CREStereo,0.0,0.0,0.0,-5.2210484,0.010088354
CREStereo,0.0,0.0,0.0,-4.2106323,-2.1071258
CREStereo,0.0,0.0,0.0,-5.2806196,-2.330476
CREStereo,0.0,0.0,0.0,-5.445627,-1.4907954
CREStereo,0.0,0.0,0.0,-3.9136305,0.10607824
CREStereo,0.0,0.0,0.0,-5.4122114,-1.0247581
CREStereo,0.0,0.0,0.0,-7.9797235,2.0110464
CREStereo,0.0,1.0,0.0,-2.5246708,-0.3059854
CREStereo,0.0,0.0,0.0,-5.229822,-1.4962797
CREStereo,0.0,0.0,0.0,-6.006877,0.9670502
CREStereo,0.0,0.0,0.0,-7.7397738,2.6197884
CREStereo,0.0,0.0,0.0,-8.2211275,2.2187543
CREStereo,0.0,0.0,0.0,-5.1227765,0.8433434
CREStereo,0.0,0.0,0.0,-7.6709356,2.1039333
CREStereo,0.0,1.0,0.0,-4.9008927,-1.695021
CREStereo,0.0,0.0,0.0,-4.286872,-0.5688467
CREStereo,0.0,0.0,0.0,-7.6695795,1.3903214
CREStereo,0.0,0.0,0.0,-8.203594,2.7108989
CREStereo,0.0,0.0,0.0,-7.4409733,1.1970141
CREStereo,0.0,0.0,0.0,-4.5059457,-1.9585177
CREStereo,0.0,0.0,0.0,-8.774439,2.462247
CREStereo,1.0,0.0,1.0,2.0090728,-5.0579414
CREStereo,0.0,1.0,0.0,-2.650509,-2.000083
CREStereo,0.0,0.0,0.0,-3.6450236,-0.1382812
CREStereo,0.0,0.0,0.0,-6.4011784,1.1502019
CREStereo,0.0,0.0,0.0,-3.0006268,-0.2435492
CREStereo,0.0,0.0,0.0,-1.8848724,-1.9139225
CREStereo,1.0,1.0,0.0,1.92556,-4.9897504
CREStereo,0.0,0.0,0.0,-8.487457,1.7751328
CREStereo,0.0,0.0,0.0,-8.064352,2.2366395
CREStereo,0.0,1.0,0.0,-5.626143,-1.1992338
CREStereo,0.0,1.0,0.0,-3.2319858,-0.5544826
CREStereo,0.0,0.0,0.0,-5.7066054,-1.178473
CREStereo,1.0,1.0,0.0,7.5767646,-4.004137
CREStereo,1.0,0.0,1.0,2.56987,-5.5118265
CREStereo,0.0,0.0,0.0,-5.638795,-0.52173734
CREStereo,0.0,0.0,0.0,-6.8156724,1.9170448
CREStereo,0.0,0.0,0.0,-5.767115,-1.0933664
CREStereo,0.0,0.0,0.0,-7.645034,1.9728223
CREStereo,0.0,0.0,0.0,-6.8721647,1.3723218
CREStereo,0.0,0.0,0.0,-1.5689754,-1.3189963
CREStereo,0.0,0.0,0.0,-5.7978573,0.86062884
CREStereo,0.0,0.0,0.0,-5.8101387,0.9247962
CREStereo,0.0,0.0,0.0,-4.010091,-1.8996521
CREStereo,0.0,0.0,0.0,-6.0057364,1.2409168
CREStereo,0.0,0.0,0.0,-5.333426,-2.0826077
CREStereo,0.0,0.0,0.0,-7.0516315,1.7608839
CREStereo,0.0,0.0,0.0,-5.6023703,-0.06604424
CREStereo,0.0,0.0,0.0,-7.674457,2.0934682
CREStereo,0.0,1.0,0.0,-2.316794,-1.410155
CREStereo,0.0,0.0,0.0,-7.566515,2.033958
CREStereo,0.0,0.0,0.0,-5.6497755,1.1193314
CREStereo,0.0,1.0,0.0,-1.7899044,-2.5147147
CREStereo,0.0,1.0,0.0,-2.7101245,-0.79789364
CREStereo,0.0,0.0,0.0,-6.8195696,0.59682107
CREStereo,0.0,0.0,0.0,-5.5859895,0.7734796
CREStereo,0.0,0.0,0.0,-5.9150076,0.9504496
CREStereo,0.0,0.0,0.0,-1.994277,-2.0422633
CREStereo,0.0,0.0,0.0,-5.3495793,-0.875682
CREStereo,0.0,0.0,0.0,-5.408522,-1.3567488
CREStereo,0.0,0.0,0.0,-7.4541035,2.2687955
CREStereo,0.0,0.0,0.0,-7.245996,0.8124759
CREStereo,0.0,0.0,0.0,-3.7284508,0.12035218
CREStereo,0.0,0.0,0.0,-3.005941,-1.907937
CREStereo,1.0,1.0,0.0,3.5700793,-5.166127
CREStereo,0.0,0.0,0.0,-5.549918,-1.6102874
CREStereo,0.0,0.0,0.0,-5.901717,1.2813762
CREStereo,0.0,0.0,0.0,-8.129379,2.8891997
CREStereo,0.0,0.0,0.0,-7.3280954,1.8288959
CREStereo,0.0,1.0,0.0,-2.5700684,-4.3928323
CREStereo,0.0,0.0,0.0,-7.5198455,1.3147165
CREStereo,0.0,0.0,0.0,-7.9401255,2.3203764
CREStereo,0.0,0.0,0.0,-6.061549,1.024077
CREStereo,0.0,0.0,0.0,-9.357631,3.4802096
CREStereo,0.0,0.0,0.0,-4.143918,-2.2949624
CREStereo,0.0,1.0,0.0,-6.816492,0.92007935
CREStereo,0.0,0.0,0.0,-7.6621222,1.4971863
CREStereo,0.0,0.0,0.0,-5.789957,0.7226833
CREStereo,0.0,0.0,0.0,-7.7693343,1.7147657
CREStereo,0.0,0.0,0.0,-5.3117576,0.34542105
CREStereo,0.0,0.0,0.0,-8.06316,2.5757775
CREStereo,0.0,1.0,0.0,34.352077,13.133706
CREStereo,0.0,0.0,0.0,-7.528694,1.3641216
CREStereo,0.0,0.0,0.0,-7.0615325,1.5972652
CREStereo,0.0,0.0,0.0,-8.57176,2.7079492
CREStereo,0.0,0.0,0.0,-5.7517533,0.4750797
CREStereo,0.0,0.0,0.0,-5.9211,0.73502266
CREStereo,0.0,0.0,0.0,-7.0289564,1.5711266
CREStereo,0.0,0.0,0.0,-5.7759333,0.7042352
CREStereo,0.0,0.0,0.0,-8.254979,2.4873157
CREStereo,0.0,0.0,0.0,-6.7644033,1.4903902
CREStereo,0.0,0.0,0.0,-7.2021494,1.913891
CREStereo,0.0,0.0,0.0,-4.727947,0.32297245
CREStereo,0.0,0.0,0.0,-5.0533495,-2.7804515
CREStereo,0.0,0.0,0.0,-7.450885,1.4352448
CREStereo,0.0,0.0,0.0,-6.241942,1.0117867
CREStereo,0.0,0.0,0.0,-6.6835737,0.821689
CREStereo,0.0,0.0,0.0,-4.399927,-2.5106905
CREStereo,0.0,0.0,0.0,-2.7753947,-1.9879285
CREStereo,0.0,0.0,0.0,-6.153239,-0.79690707
CREStereo,0.0,0.0,0.0,-7.1855183,1.970678
CREStereo,0.0,0.0,0.0,-4.332863,0.47179112
CREStereo,0.0,0.0,0.0,-5.5584774,-0.5560963
CREStereo,0.0,0.0,0.0,-3.2413673,-2.4412985
CREStereo,0.0,0.0,0.0,-5.220156,-2.6561332
CREStereo,0.0,0.0,0.0,-6.0904346,-1.0334737
CREStereo,0.0,0.0,0.0,-4.8867087,-0.63296914
CREStereo,0.0,0.0,0.0,-5.9793024,0.6863481
CREStereo,0.0,0.0,0.0,-10.132031,3.84628
CREStereo,0.0,0.0,0.0,-5.8316555,-1.0615797
CREStereo,0.0,0.0,0.0,-3.3349726,-1.3850054
CREStereo,0.0,0.0,0.0,-3.9415994,-2.198585
CREStereo,0.0,0.0,0.0,-7.6027236,2.1462202
CREStereo,0.0,0.0,0.0,-6.9299793,1.9374295
CREStereo,0.0,0.0,0.0,-3.733468,-3.3356583
CREStereo,0.0,0.0,0.0,-3.9768224,-2.5168881
CREStereo,0.0,0.0,0.0,-7.064479,1.4055868
CREStereo,0.0,0.0,0.0,-5.4493484,-2.1640284
CREStereo,0.0,0.0,0.0,-5.66366,-1.1143187
CREStereo,0.0,0.0,0.0,-7.1030426,1.2815148
CREStereo,0.0,0.0,0.0,-6.1409626,1.0261542
CREStereo,0.0,0.0,0.0,-4.3728294,0.321812
CREStereo,0.0,0.0,0.0,-6.3767147,1.0820093
CREStereo,0.0,0.0,0.0,-6.2538075,0.8551512
CREStereo,0.0,0.0,0.0,-6.1767306,0.98396194
CREStereo,0.0,0.0,0.0,-5.442483,-1.3827912
CREStereo,0.0,0.0,0.0,-6.5589604,1.0069097
CREStereo,0.0,0.0,0.0,-9.40792,2.9710636
CREStereo,0.0,0.0,0.0,-6.929257,1.2758031
CREStereo,0.0,0.0,0.0,-4.5092034,-1.8478036
CREStereo,1.0,0.0,1.0,3.451901,-4.087076
CREStereo,0.0,0.0,0.0,-5.767764,-0.33957854
CREStereo,0.0,0.0,0.0,-5.1458507,-2.293931
CREStereo,0.0,1.0,0.0,-4.0319066,-2.5244827
CREStereo,0.0,1.0,0.0,-3.9930015,-1.624132
CREStereo,0.0,0.0,0.0,-6.018203,-0.92635024
CREStereo,0.0,1.0,0.0,-0.6225171,-2.6629431
CREStereo,0.0,0.0,0.0,-5.242756,-1.433303
CREStereo,0.0,0.0,0.0,-6.93016,1.8132099
CREStereo,0.0,0.0,0.0,-5.4726124,0.72954965
CREStereo,0.0,0.0,0.0,-5.3814087,-1.3886333
CREStereo,0.0,0.0,0.0,-5.497265,-1.1655326
CREStereo,0.0,0.0,0.0,-4.6562796,-1.9910918
CREStereo,0.0,0.0,0.0,-5.1555057,-2.197498
CREStereo,0.0,0.0,0.0,-5.5798774,-1.5599453
CREStereo,0.0,1.0,0.0,-2.707257,-1.479444
CREStereo,0.0,0.0,0.0,-7.2942414,1.3012431
CREStereo,0.0,0.0,0.0,-9.153578,3.71386
CREStereo,0.0,0.0,0.0,-8.857691,2.7666907
CREStereo,0.0,0.0,0.0,-4.4110117,-2.0374725
CREStereo,0.0,0.0,0.0,-5.714009,-0.22777057
CREStereo,0.0,0.0,0.0,-5.3570366,-1.264383
CREStereo,0.0,0.0,0.0,-8.212423,2.1750612
CREStereo,0.0,0.0,0.0,-7.508464,1.4254893
CREStereo,0.0,0.0,0.0,-8.843597,3.4644809
CREStereo,1.0,1.0,0.0,5.3159223,-3.7767506
CREStereo,0.0,0.0,0.0,-5.842883,0.06513515
CREStereo,0.0,0.0,0.0,-2.4773796,-0.3373227
CREStereo,0.0,1.0,0.0,-3.4845243,-0.7132255
CREStereo,0.0,0.0,0.0,-7.321098,1.3233796
CREStereo,0.0,0.0,0.0,-9.352175,3.6849117
CREStereo,0.0,0.0,0.0,-7.2453823,1.3074791
CREStereo,0.0,0.0,0.0,-5.8238606,-0.944067
CREStereo,0.0,0.0,0.0,-4.843214,-2.3658016
CREStereo,0.0,0.0,0.0,-9.711941,2.313085
CREStereo,0.0,0.0,0.0,-4.812205,-1.2777331
CREStereo,0.0,0.0,0.0,-6.3062215,-0.9693631
CREStereo,1.0,1.0,0.0,8.01885,-3.2383626
CREStereo,0.0,0.0,0.0,-6.7459083,1.607781
CREStereo,0.0,0.0,0.0,-4.848911,0.42609903
CREStereo,0.0,0.0,0.0,-4.624855,-3.6300392
CREStereo,0.0,0.0,0.0,-5.4887524,-1.4236683
CREStereo,0.0,1.0,0.0,-1.4365916,-4.4573526
CREStereo,0.0,0.0,0.0,-4.745163,-2.0819843
CREStereo,0.0,0.0,0.0,-2.6309907,-0.21372871
CREStereo,0.0,0.0,0.0,-5.3649426,-0.10370901
CREStereo,0.0,0.0,0.0,-5.2117214,-1.5015053
CREStereo,0.0,0.0,0.0,-5.5646353,1.0649978
CREStereo,0.0,0.0,0.0,-5.729551,-1.0390354
CREStereo,0.0,0.0,0.0,-7.589844,2.0134666
CREStereo,0.0,0.0,0.0,-6.409056,1.1532391
CREStereo,0.0,0.0,0.0,-5.519081,-0.51075006
CREStereo,0.0,0.0,0.0,-2.2088919,-3.1934955
CREStereo,0.0,0.0,0.0,-6.2017117,-0.13076276
CREStereo,0.0,0.0,0.0,-5.562009,-1.6210546
CREStereo,0.0,0.0,0.0,-6.1308355,1.0863029
CREStereo,0.0,0.0,0.0,-5.066578,0.6839231
CREStereo,1.0,1.0,1.0,4.049229,-4.6314106
CREStereo,0.0,0.0,0.0,-6.2035785,1.3702314
CREStereo,0.0,0.0,0.0,-7.400938,1.0054266
CREStereo,0.0,0.0,0.0,-8.509098,2.3472848
CREStereo,0.0,0.0,0.0,-9.125833,3.5109642
CREStereo,0.0,0.0,0.0,-4.586149,0.60634685
CREStereo,0.0,0.0,0.0,-3.3079,-2.1770277
CREStereo,1.0,1.0,0.0,10.027916,-1.6496485
CREStereo,0.0,0.0,0.0,-4.905569,-0.062109947
CREStereo,0.0,0.0,0.0,-7.086095,1.7690495
CREStereo,1.0,0.0,1.0,2.7837796,-5.435808
CREStereo,1.0,1.0,0.0,9.670258,-2.9531417
CREStereo,0.0,1.0,0.0,-3.6374118,-2.9990337
CREStereo,0.0,1.0,0.0,-6.3034124,1.0469068
CREStereo,0.0,0.0,0.0,-6.186654,1.5001725
CREStereo,0.0,0.0,0.0,-8.633291,2.4239275
CREStereo,0.0,0.0,0.0,-8.103427,-0.16858348
CREStereo,0.0,0.0,0.0,-6.6383414,1.1596949
CREStereo,0.0,0.0,0.0,-6.3837175,1.3803486
CREStereo,0.0,0.0,0.0,-4.933534,-0.91425645
CREStereo,0.0,0.0,0.0,-5.333801,-1.34624
CREStereo,0.0,0.0,0.0,-7.710162,2.1442788
CREStereo,0.0,0.0,0.0,-5.0288873,0.58276963
CREStereo,0.0,0.0,0.0,-6.6412444,1.0758761
CREStereo,0.0,0.0,0.0,-3.3055468,-0.40302628
CREStereo,0.0,0.0,0.0,-7.8446264,2.2465408
CREStereo,0.0,0.0,0.0,-9.536909,3.3811977
CREStereo,1.0,1.0,0.0,9.106894,-3.6585555
CREStereo,0.0,0.0,0.0,-9.556941,3.6930523
CREStereo,1.0,1.0,0.0,1.3744178,-2.6711788
CREStereo,0.0,0.0,0.0,-3.7073166,-1.2938747
CREStereo,0.0,0.0,0.0,-9.260425,3.513753
CREStereo,0.0,0.0,0.0,-9.814401,3.3388176
CREStereo,0.0,0.0,0.0,-5.1021867,-1.2213845
CREStereo,0.0,0.0,0.0,-5.716806,0.73737943
CREStereo,0.0,0.0,0.0,-8.338228,2.3124015
CREStereo,0.0,0.0,0.0,-7.307415,1.7009653
CREStereo,0.0,0.0,0.0,-6.3029366,1.2749251
CREStereo,0.0,0.0,0.0,-5.1256514,-2.2977457
CREStereo,0.0,0.0,0.0,-5.3911867,0.8561075
CREStereo,0.0,0.0,0.0,-5.7767773,-1.050445
CREStereo,0.0,0.0,0.0,-7.019225,0.9768081
CREStereo,0.0,0.0,0.0,-3.1191945,0.32464162
CREStereo,0.0,1.0,0.0,-4.95899,0.12303612
CREStereo,0.0,1.0,0.0,-1.2041867,-1.3962346
CREStereo,0.0,0.0,0.0,-7.6117706,2.3876648
CREStereo,0.0,0.0,0.0,-5.5646048,-1.3674877
CREStereo,0.0,0.0,0.0,-4.5815444,0.36116597
CREStereo,0.0,0.0,0.0,-3.9191082,-2.6373918
CREStereo,0.0,1.0,0.0,0.2902851,-3.5490716
CREStereo,0.0,1.0,0.0,-2.179612,-0.9676249
CREStereo,0.0,0.0,0.0,-4.4258976,-1.4682568
CREStereo,0.0,0.0,0.0,-3.811192,0.05241108
CREStereo,0.0,1.0,0.0,-4.442159,-2.3339052
CREStereo,0.0,0.0,0.0,-4.849254,-2.0557911
CREStereo,0.0,0.0,0.0,-1.6040566,-0.80223787
CREStereo,0.0,0.0,0.0,-5.6620817,-1.2187321
CREStereo,0.0,0.0,0.0,-9.050428,2.2463598
CREStereo,0.0,0.0,0.0,-2.9708006,-0.5759298
CREStereo,0.0,0.0,0.0,-9.4874,3.3651514
CREStereo,0.0,0.0,0.0,-3.8642616,0.35556927
CREStereo,0.0,0.0,0.0,-8.589012,2.0451903
CREStereo,0.0,1.0,0.0,-2.9635687,-3.2790911
CREStereo,1.0,1.0,0.0,6.3247323,-2.7750828
CREStereo,0.0,0.0,0.0,-4.9760003,-1.6372743
CREStereo,0.0,0.0,0.0,-3.5633142,-2.5071025
CREStereo,1.0,1.0,0.0,2.8635116,-4.9999504
CREStereo,0.0,0.0,0.0,-5.1814656,0.57419693
CREStereo,0.0,0.0,0.0,-7.970927,2.2792926
CREStereo,0.0,0.0,0.0,-4.886539,-2.3891408
CREStereo,0.0,0.0,0.0,-5.7379003,-1.092251
CREStereo,0.0,1.0,0.0,-4.5457644,-1.8576877
CREStereo,0.0,0.0,0.0,-4.177242,-2.6070614
CREStereo,0.0,0.0,0.0,-2.4107673,-1.138122
CREStereo,0.0,0.0,0.0,-8.230136,2.6641273
CREStereo,0.0,0.0,0.0,-6.996885,1.767475
CREStereo,0.0,0.0,0.0,-6.855727,1.6860925
CREStereo,0.0,0.0,0.0,-3.753014,-2.5762672
CREStereo,0.0,1.0,0.0,-1.9519634,-1.7610323
CREStereo,0.0,0.0,0.0,-5.4529552,-1.2833052
CREStereo,0.0,0.0,0.0,-5.8335238,-1.2549611
CREStereo,0.0,0.0,0.0,-4.7773614,-1.6842846
CREStereo,0.0,0.0,0.0,-6.0563726,1.00038
CREStereo,0.0,1.0,0.0,-2.308864,-3.172111
CREStereo,0.0,0.0,0.0,-4.4344654,-1.8864689
CREStereo,0.0,0.0,0.0,-6.3124166,-0.83937764
CREStereo,0.0,0.0,0.0,-7.128746,1.3512255
CREStereo,0.0,0.0,0.0,-5.804407,-1.2336265
CREStereo,0.0,0.0,0.0,-4.34809,-2.1572611
CREStereo,0.0,0.0,0.0,-7.070402,1.637334
CREStereo,0.0,0.0,0.0,-5.8594337,-0.9081497
CREStereo,0.0,0.0,0.0,-7.128721,1.3921717
CREStereo,0.0,0.0,0.0,-5.163544,0.36477837
CREStereo,0.0,0.0,0.0,-4.268585,-2.4518416
CREStereo,0.0,0.0,0.0,-5.342192,-1.5971643
CREStereo,0.0,0.0,0.0,-6.477104,1.2985543
CREStereo,0.0,1.0,0.0,-4.0943804,-0.80051637
CREStereo,0.0,0.0,0.0,-3.9789038,-2.444299
CREStereo,0.0,0.0,0.0,-7.931848,2.607336
CREStereo,0.0,0.0,0.0,-4.6810465,0.17446873
CREStereo,0.0,1.0,0.0,-3.8701243,-2.5147796
CREStereo,0.0,0.0,0.0,-6.549843,1.4120442
CREStereo,1.0,0.0,1.0,0.91293955,-2.8467205
CREStereo,0.0,0.0,0.0,-2.957929,-1.1137168
CREStereo,0.0,0.0,0.0,-4.2938867,-0.12794188
CREStereo,0.0,0.0,0.0,-3.372773,-2.4709935
CREStereo,0.0,0.0,0.0,-4.0051146,-2.5752783
CREStereo,0.0,0.0,0.0,-8.51211,2.026035
CREStereo,0.0,1.0,0.0,-4.081436,-2.7962832
CREStereo,0.0,1.0,0.0,-2.8994243,-3.4628336
CREStereo,0.0,0.0,0.0,-5.212018,-0.8722023
CREStereo,0.0,0.0,0.0,-4.715817,0.27639607
CREStereo,0.0,0.0,0.0,-6.5938034,0.98666894
CREStereo,0.0,0.0,0.0,-4.270711,-1.7476486
CREStereo,0.0,0.0,0.0,-6.4610662,1.3449622
CREStereo,0.0,0.0,0.0,-6.2672386,0.74007666
CREStereo,0.0,0.0,0.0,-5.4326525,-1.559733
CREStereo,0.0,0.0,0.0,-7.5322647,1.1952969
CREStereo,0.0,0.0,0.0,-9.441683,3.5418544
CREStereo,0.0,0.0,0.0,-5.839131,-1.7808603
CREStereo,0.0,1.0,0.0,44.54376,19.749554
CREStereo,1.0,0.0,1.0,1.7645369,-5.7961054
CREStereo,0.0,0.0,0.0,-8.702186,2.9358
CREStereo,0.0,0.0,0.0,-5.0573983,-1.5571803
CREStereo,0.0,0.0,0.0,-6.129025,1.5195779
CREStereo,0.0,0.0,0.0,-3.6537132,-0.2736796
CREStereo,0.0,0.0,0.0,-6.0800447,1.2950556
CREStereo,0.0,1.0,0.0,-2.449829,-0.9660692
CREStereo,0.0,0.0,0.0,-6.3565903,0.95257354
CREStereo,1.0,0.0,1.0,4.3092456,-4.408878
CREStereo,0.0,0.0,0.0,-4.963542,-2.0450501
CREStereo,1.0,1.0,0.0,4.798242,-5.0069437
CREStereo,0.0,0.0,0.0,-8.713177,3.1256056
CREStereo,0.0,0.0,0.0,-7.0466986,1.0041763
CREStereo,0.0,0.0,0.0,-5.1706257,-1.6011735
CREStereo,0.0,0.0,0.0,-7.410732,2.1118479
CREStereo,0.0,0.0,0.0,-3.9071527,-0.51881003
CREStereo,0.0,0.0,0.0,-3.6209269,-1.486867
CREStereo,0.0,0.0,0.0,-6.7453537,1.8126434
CREStereo,0.0,0.0,0.0,-7.660535,2.0952988
CREStereo,0.0,0.0,0.0,-7.0059667,1.657951
CREStereo,0.0,0.0,0.0,-5.5437536,-1.2485857
CREStereo,0.0,0.0,0.0,-5.4995093,0.7143539
CREStereo,0.0,0.0,0.0,-5.6764154,-1.374071
CREStereo,0.0,0.0,0.0,-6.253727,1.0764672
CREStereo,0.0,0.0,0.0,-5.7659235,-0.05032897
CREStereo,0.0,0.0,0.0,-4.7803187,0.74015594
CREStereo,1.0,1.0,0.0,1.7149868,-5.726847
CREStereo,0.0,0.0,0.0,-1.4421003,-1.0466124
CREStereo,0.0,0.0,0.0,-4.3900547,-0.0070846677
CREStereo,0.0,0.0,0.0,-8.571247,2.380489
CREStereo,0.0,1.0,0.0,-1.8446991,-3.359409
CREStereo,0.0,0.0,0.0,-8.067022,2.3019772
CREStereo,0.0,0.0,0.0,-6.313072,-0.78482413
CREStereo,0.0,0.0,0.0,-8.434946,2.112134
CREStereo,0.0,0.0,0.0,-4.8807244,0.041953504
CREStereo,0.0,0.0,0.0,-7.307143,1.3672278
CREStereo,1.0,1.0,0.0,13.087444,-2.0892282
CREStereo,1.0,1.0,1.0,3.381187,-5.4892416
CREStereo,0.0,0.0,0.0,-5.9660363,-0.9989265
CREStereo,0.0,0.0,0.0,-5.3309574,0.55723035
CREStereo,0.0,0.0,0.0,-4.8372726,-0.049874276
CREStereo,0.0,0.0,0.0,-2.2714827,-2.1863146
CREStereo,0.0,0.0,0.0,-3.2129884,-1.2056818
CREStereo,0.0,0.0,0.0,-6.5973253,1.0911961
CREStereo,0.0,0.0,0.0,-7.640291,1.9486357
CREStereo,0.0,0.0,0.0,-7.576338,1.3197019
CREStereo,0.0,0.0,0.0,-3.9163659,0.20667735
CREStereo,0.0,0.0,0.0,-7.016039,1.0197579
CREStereo,0.0,0.0,0.0,-6.0098653,-1.1019636
CREStereo,0.0,0.0,0.0,-5.4826794,0.7114427
CREStereo,0.0,0.0,0.0,-6.0304255,0.009974062
CREStereo,0.0,0.0,0.0,-2.1270742,-1.730507
CREStereo,0.0,0.0,0.0,-6.429197,1.1397563
CREStereo,0.0,0.0,0.0,-4.11025,-2.4432082
CREStereo,0.0,0.0,0.0,-4.471239,-1.51429
CREStereo,0.0,0.0,0.0,-6.2043743,0.3049396
CREStereo,0.0,0.0,0.0,-4.650044,-1.9536172
CREStereo,0.0,1.0,0.0,-3.5312502,-0.29923117
CREStereo,0.0,0.0,0.0,-1.0861223,-1.4635872
CREStereo,0.0,0.0,0.0,-1.5197802,-2.1232724
CREStereo,0.0,0.0,0.0,-6.1310844,-0.233874
CREStereo,0.0,0.0,0.0,-2.0134053,-2.0185778
CREStereo,0.0,0.0,0.0,-6.883594,1.5306545
CREStereo,0.0,0.0,0.0,-7.6139965,1.4105885
CREStereo,0.0,0.0,0.0,-4.921052,-1.8502586
CREStereo,1.0,1.0,0.0,-0.4760208,-4.6877165
CREStereo,0.0,0.0,0.0,-4.5168285,-2.6971757
CREStereo,0.0,1.0,0.0,-2.625524,-0.95163774
CREStereo,0.0,0.0,0.0,-2.4758568,-0.78153396
CREStereo,0.0,0.0,0.0,-1.7513318,-4.8035736
CREStereo,0.0,0.0,0.0,-6.082814,-2.3248541
CREStereo,0.0,0.0,0.0,-5.2188697,-1.4849907
CREStereo,0.0,0.0,0.0,-9.576256,3.4161944
CREStereo,0.0,0.0,0.0,-6.922971,0.9142661
