dataset,authorization,raw_wrong,incorrect_authorization,tsne1,tsne2
SCARED-C-heldout,0.0,0.0,0.0,11.133036,-11.87891
SCARED-C-heldout,0.0,0.0,0.0,-21.870913,-49.482765
SCARED-C-heldout,0.0,0.0,0.0,-9.906521,11.705683
SCARED-C-heldout,0.0,0.0,0.0,-8.243346,3.7695203
SCARED-C-heldout,0.0,0.0,0.0,-28.735449,-35.79942
SCARED-C-heldout,0.0,1.0,0.0,-25.95171,-41.05592
SCARED-C-heldout,0.0,0.0,0.0,-6.5255127,-8.633657
SCARED-C-heldout,0.0,0.0,0.0,-37.691936,41.03994
SCARED-C-heldout,0.0,0.0,0.0,-2.9524293,32.48215
SCARED-C-heldout,0.0,0.0,0.0,-30.675634,-48.130936
SCARED-C-heldout,0.0,0.0,0.0,8.263188,-8.691468
SCARED-C-heldout,0.0,0.0,0.0,-39.035027,-29.865763
SCARED-C-heldout,0.0,0.0,0.0,-35.91096,-7.2971807
SCARED-C-heldout,0.0,0.0,0.0,-22.920017,-14.436633
SCARED-C-heldout,0.0,0.0,0.0,-12.136849,36.222305
SCARED-C-heldout,0.0,1.0,0.0,5.0366774,-51.454792
SCARED-C-heldout,0.0,0.0,0.0,-23.194363,-0.25705886
SCARED-C-heldout,0.0,0.0,0.0,-14.319987,28.260483
SCARED-C-heldout,0.0,0.0,0.0,8.142089,-13.736866
SCARED-C-heldout,0.0,0.0,0.0,-13.409378,9.864473
SCARED-C-heldout,0.0,0.0,0.0,-31.912474,-41.43916
SCARED-C-heldout,1.0,0.0,1.0,43.16739,-9.857008
SCARED-C-heldout,0.0,0.0,0.0,-10.68152,-11.254949
SCARED-C-heldout,0.0,0.0,0.0,-16.708681,28.265505
SCARED-C-heldout,0.0,0.0,0.0,-28.44093,-35.57886
SCARED-C-heldout,0.0,0.0,0.0,-17.807482,25.637476
SCARED-C-heldout,0.0,0.0,0.0,9.80426,-11.533966
SCARED-C-heldout,0.0,0.0,0.0,-23.771275,14.535461
SCARED-C-heldout,0.0,1.0,0.0,5.525929,-19.798113
SCARED-C-heldout,0.0,0.0,0.0,-11.617588,-3.7831635
SCARED-C-heldout,0.0,1.0,0.0,7.25706,-10.821043
SCARED-C-heldout,0.0,0.0,0.0,-17.79992,-1.8111128
SCARED-C-heldout,1.0,0.0,1.0,15.014066,-33.178112
SCARED-C-heldout,1.0,1.0,1.0,17.825567,-28.24149
SCARED-C-heldout,0.0,0.0,0.0,-31.231598,-51.385136
SCARED-C-heldout,0.0,1.0,0.0,10.347448,-51.517277
SCARED-C-heldout,0.0,0.0,0.0,-23.144474,10.830441
SCARED-C-heldout,0.0,0.0,0.0,-33.281105,35.094448
SCARED-C-heldout,0.0,0.0,0.0,-19.399185,-14.904541
SCARED-C-heldout,0.0,0.0,0.0,-3.8125615,17.00791
SCARED-C-heldout,0.0,0.0,0.0,-6.414025,28.524506
SCARED-C-heldout,0.0,1.0,0.0,-26.691435,-46.583908
SCARED-C-heldout,0.0,0.0,0.0,-6.414015,-8.639252
SCARED-C-heldout,0.0,0.0,0.0,-19.81028,-42.519756
SCARED-C-heldout,1.0,1.0,1.0,25.832003,-51.507267
SCARED-C-heldout,0.0,0.0,0.0,10.510552,-10.083315
SCARED-C-heldout,0.0,0.0,0.0,-24.343628,-46.777283
SCARED-C-heldout,0.0,1.0,0.0,-17.77881,-13.687078
SCARED-C-heldout,0.0,0.0,0.0,-21.187561,13.582091
SCARED-C-heldout,0.0,0.0,0.0,8.64194,-11.976551
SCARED-C-heldout,0.0,0.0,0.0,-16.974586,27.420067
SCARED-C-heldout,0.0,0.0,0.0,-39.95299,-9.685721
SCARED-C-heldout,0.0,1.0,0.0,7.0637436,-18.949366
SCARED-C-heldout,0.0,0.0,0.0,-6.76145,-3.4767725
SCARED-C-heldout,0.0,0.0,0.0,-4.552597,15.702226
SCARED-C-heldout,0.0,0.0,0.0,-41.15194,-27.72761
SCARED-C-heldout,0.0,0.0,0.0,-45.659615,-19.000221
SCARED-C-heldout,0.0,0.0,0.0,-15.004187,-8.062954
SCARED-C-heldout,0.0,0.0,0.0,-10.232761,-0.5109149
SCARED-C-heldout,0.0,0.0,0.0,-10.340573,27.183535
SCARED-C-heldout,0.0,0.0,0.0,-45.29075,-22.480148
SCARED-C-heldout,0.0,0.0,0.0,12.416523,-16.894253
SCARED-C-heldout,0.0,0.0,0.0,2.289447,-21.779057
SCARED-C-heldout,0.0,0.0,0.0,-15.804594,17.116184
SCARED-C-heldout,0.0,0.0,0.0,-42.0971,-28.38583
SCARED-C-heldout,0.0,0.0,0.0,10.856957,-9.816853
SCARED-C-heldout,0.0,0.0,0.0,-43.772766,-23.707851
SCARED-C-heldout,1.0,1.0,1.0,22.5261,-60.61467
SCARED-C-heldout,0.0,0.0,0.0,2.3431349,-21.66506
SCARED-C-heldout,0.0,0.0,0.0,-3.0042315,38.451065
SCARED-C-heldout,0.0,1.0,0.0,3.955598,-32.705208
SCARED-C-heldout,0.0,0.0,0.0,11.925245,-17.90442
SCARED-C-heldout,0.0,0.0,0.0,-33.992344,-6.9026012
SCARED-C-heldout,0.0,0.0,0.0,-38.796032,-11.127609
SCARED-C-heldout,1.0,1.0,1.0,21.609985,-58.067333
SCARED-C-heldout,0.0,0.0,0.0,11.382208,4.9077053
SCARED-C-heldout,0.0,0.0,0.0,-8.774955,6.156692
SCARED-C-heldout,1.0,1.0,1.0,14.380616,-32.581425
SCARED-C-heldout,0.0,1.0,0.0,6.187515,-10.6395235
SCARED-C-heldout,0.0,0.0,0.0,-6.9791493,-10.548857
SCARED-C-heldout,0.0,0.0,0.0,-10.376299,13.64082
SCARED-C-heldout,0.0,0.0,0.0,7.786857,-23.067331
SCARED-C-heldout,0.0,0.0,0.0,-37.60418,-29.682384
SCARED-C-heldout,0.0,0.0,0.0,-16.413412,42.64202
SCARED-C-heldout,0.0,0.0,0.0,-45.05363,-26.069208
SCARED-C-heldout,0.0,0.0,0.0,-40.452953,-30.417913
SCARED-C-heldout,0.0,0.0,0.0,-14.445869,8.481171
SCARED-C-heldout,0.0,0.0,0.0,-35.226315,-6.925523
SCARED-C-heldout,0.0,0.0,0.0,1.7255088,-21.299604
SCARED-C-heldout,0.0,0.0,0.0,-35.77428,-7.9457083
SCARED-C-heldout,0.0,0.0,0.0,1.3484001,32.800007
SCARED-C-heldout,0.0,0.0,0.0,-7.9815288,31.644596
SCARED-C-heldout,0.0,0.0,0.0,-34.316006,-23.0853
SCARED-C-heldout,0.0,0.0,0.0,-2.0788457,22.0121
SCARED-C-heldout,0.0,0.0,0.0,-38.337414,-6.22948
SCARED-C-heldout,0.0,0.0,0.0,-11.45195,38.071827
SCARED-C-heldout,0.0,0.0,0.0,-38.711563,-11.409951
SCARED-C-heldout,0.0,0.0,0.0,-9.964297,3.785016
SCARED-C-heldout,0.0,1.0,0.0,-39.234703,-27.596224
SCARED-C-heldout,0.0,1.0,0.0,-39.825146,-37.82216
SCARED-C-heldout,0.0,0.0,0.0,-27.4529,-48.91731
SCARED-C-heldout,0.0,0.0,0.0,-17.567513,8.979162
SCARED-C-heldout,0.0,0.0,0.0,-4.61211,20.35053
SCARED-C-heldout,1.0,1.0,0.0,17.999157,-51.365345
SCARED-C-heldout,0.0,0.0,0.0,-32.75953,-40.37715
SCARED-C-heldout,0.0,1.0,0.0,-40.63163,-29.274767
SCARED-C-heldout,0.0,0.0,0.0,-13.834534,-3.9948144
SCARED-C-heldout,0.0,1.0,0.0,19.42371,-57.73444
SCARED-C-heldout,0.0,0.0,0.0,-6.4046416,5.553144
SCARED-C-heldout,0.0,0.0,0.0,3.131652,-45.299675
SCARED-C-heldout,0.0,0.0,0.0,-16.101576,28.163464
SCARED-C-heldout,0.0,0.0,0.0,8.074644,-11.6698675
SCARED-C-heldout,1.0,1.0,1.0,37.629204,-0.14773706
SCARED-C-heldout,0.0,1.0,0.0,-9.692076,-49.256233
SCARED-C-heldout,1.0,1.0,0.0,16.846573,-32.1762
SCARED-C-heldout,0.0,0.0,0.0,-28.005077,-48.05997
SCARED-C-heldout,0.0,0.0,0.0,-10.086236,25.051147
SCARED-C-heldout,0.0,0.0,0.0,-15.711809,7.9709463
SCARED-C-heldout,0.0,0.0,0.0,6.530657,-22.065416
SCARED-C-heldout,0.0,1.0,0.0,12.244928,-15.65781
SCARED-C-heldout,0.0,0.0,0.0,1.183178,32.28553
SCARED-C-heldout,0.0,1.0,0.0,5.5819325,-16.223423
SCARED-C-heldout,0.0,0.0,0.0,5.4055667,-28.455755
SCARED-C-heldout,0.0,0.0,0.0,-1.4966915,16.021145
SCARED-C-heldout,0.0,0.0,0.0,-7.323899,15.6837435
SCARED-C-heldout,0.0,0.0,0.0,-44.923836,-20.649424
SCARED-C-heldout,0.0,1.0,0.0,-22.75281,-44.38696
SCARED-C-heldout,0.0,1.0,0.0,8.939356,-31.449347
SCARED-C-heldout,0.0,0.0,0.0,-22.69481,-36.271942
SCARED-C-heldout,0.0,0.0,0.0,9.310909,-7.935408
SCARED-C-heldout,0.0,0.0,0.0,10.794795,-15.217959
SCARED-C-heldout,0.0,0.0,0.0,2.4023752,-21.64165
SCARED-C-heldout,0.0,0.0,0.0,-41.01137,-30.003178
SCARED-C-heldout,0.0,0.0,0.0,-26.585997,-52.19864
SCARED-C-heldout,0.0,0.0,0.0,-16.827688,5.4414315
SCARED-C-heldout,0.0,0.0,0.0,-17.517572,2.7592988
SCARED-C-heldout,0.0,0.0,0.0,-24.799063,24.432957
SCARED-C-heldout,0.0,0.0,0.0,-39.260437,-23.43853
SCARED-C-heldout,0.0,0.0,0.0,-28.05023,-35.240883
SCARED-C-heldout,0.0,0.0,0.0,-1.6362097,36.31403
SCARED-C-heldout,0.0,1.0,0.0,-24.005661,-49.99657
SCARED-C-heldout,0.0,0.0,0.0,-0.5170244,15.727489
SCARED-C-heldout,0.0,1.0,0.0,13.557862,-22.339752
SCARED-C-heldout,0.0,0.0,0.0,-7.0594788,24.238003
SCARED-C-heldout,0.0,0.0,0.0,-30.715412,-11.909758
SCARED-C-heldout,0.0,0.0,0.0,-6.754525,29.362957
SCARED-C-heldout,0.0,1.0,0.0,-10.847264,-14.35735
SCARED-C-heldout,0.0,0.0,0.0,7.90605,-9.114844
SCARED-C-heldout,0.0,0.0,0.0,-12.451681,-1.6396455
SCARED-C-heldout,0.0,0.0,0.0,-42.994736,-23.845839
SCARED-C-heldout,0.0,0.0,0.0,-31.550798,-43.930576
SCARED-C-heldout,0.0,1.0,0.0,-20.475924,2.2753756
SCARED-C-heldout,0.0,1.0,0.0,-23.424326,-42.661663
SCARED-C-heldout,0.0,0.0,0.0,-19.822445,6.541884
SCARED-C-heldout,0.0,0.0,0.0,2.0998828,-20.771563
SCARED-C-heldout,0.0,0.0,0.0,-35.685688,-42.836594
SCARED-C-heldout,1.0,1.0,0.0,20.03432,-51.560352
SCARED-C-heldout,1.0,0.0,1.0,17.785631,-32.661797
SCARED-C-heldout,0.0,0.0,0.0,-25.552391,-42.688023
SCARED-C-heldout,0.0,0.0,0.0,-30.655338,-49.72034
SCARED-C-heldout,0.0,0.0,0.0,8.855372,-12.082436
SCARED-C-heldout,1.0,1.0,1.0,17.270006,-28.015615
SCARED-C-heldout,0.0,0.0,0.0,-18.9323,21.915989
SCARED-C-heldout,1.0,1.0,0.0,24.228188,-50.46306
SCARED-C-heldout,0.0,0.0,0.0,-11.842318,-2.107803
SCARED-C-heldout,0.0,0.0,0.0,-21.530012,48.89502
SCARED-C-heldout,0.0,0.0,0.0,-39.142998,-30.026897
SCARED-C-heldout,0.0,0.0,0.0,-24.795399,-42.178814
SCARED-C-heldout,0.0,0.0,0.0,-11.9297695,-11.3917675
SCARED-C-heldout,0.0,0.0,0.0,-5.208761,-2.7995348
SCARED-C-heldout,0.0,0.0,0.0,-34.6327,-41.457336
SCARED-C-heldout,0.0,0.0,0.0,-34.566277,-9.070728
SCARED-C-heldout,0.0,0.0,0.0,-15.848788,43.18073
SCARED-C-heldout,0.0,0.0,0.0,-12.772245,14.838455
SCARED-C-heldout,0.0,0.0,0.0,-10.039759,3.4818301
SCARED-C-heldout,0.0,1.0,0.0,-38.36105,-6.268408
SCARED-C-heldout,0.0,0.0,0.0,-2.6360252,33.207
SCARED-C-heldout,0.0,0.0,0.0,-17.298386,-10.141178
SCARED-C-heldout,0.0,0.0,0.0,-24.715893,-45.9055
SCARED-C-heldout,0.0,1.0,0.0,-15.483478,-12.560129
SCARED-C-heldout,0.0,0.0,0.0,-2.416211,36.642807
SCARED-C-heldout,0.0,0.0,0.0,9.748927,-10.334487
SCARED-C-heldout,0.0,0.0,0.0,-22.712515,47.137566
SCARED-C-heldout,0.0,0.0,0.0,-33.294735,-40.549885
SCARED-C-heldout,0.0,0.0,0.0,-8.779095,5.7892556
SCARED-C-heldout,0.0,0.0,0.0,-35.45012,-6.8077273
SCARED-C-heldout,0.0,0.0,0.0,-16.508303,27.442255
SCARED-C-heldout,0.0,1.0,0.0,-30.33949,-33.544147
SCARED-C-heldout,0.0,0.0,0.0,1.3558072,22.422697
SCARED-C-heldout,0.0,0.0,0.0,-14.752594,-12.766721
SCARED-C-heldout,0.0,0.0,0.0,-2.1869457,36.978226
SCARED-C-heldout,0.0,1.0,0.0,-13.171684,-45.549053
SCARED-C-heldout,0.0,0.0,0.0,7.5893435,-22.862757
SCARED-C-heldout,0.0,0.0,0.0,-0.8914582,-15.213985
SCARED-C-heldout,0.0,1.0,0.0,-8.347117,-49.36903
SCARED-C-heldout,0.0,0.0,0.0,13.620503,-20.852365
SCARED-C-heldout,0.0,0.0,0.0,-23.642483,15.890003
SCARED-C-heldout,0.0,0.0,0.0,-5.645337,17.908287
SCARED-C-heldout,0.0,0.0,0.0,-14.756726,6.6181917
SCARED-C-heldout,0.0,1.0,0.0,-12.760524,-45.725197
SCARED-C-heldout,0.0,0.0,0.0,-13.809873,8.808488
SCARED-C-heldout,0.0,0.0,0.0,-8.3989,8.3967
SCARED-C-heldout,0.0,0.0,0.0,-19.25996,18.944187
SCARED-C-heldout,0.0,1.0,0.0,-23.337366,-43.585865
SCARED-C-heldout,0.0,0.0,0.0,-20.01989,21.58675
SCARED-C-heldout,0.0,1.0,0.0,-29.384344,-32.655624
SCARED-C-heldout,0.0,0.0,0.0,-28.262268,-48.23622
SCARED-C-heldout,0.0,0.0,0.0,-26.624567,-47.149624
SCARED-C-heldout,1.0,1.0,0.0,37.50923,-18.746956
SCARED-C-heldout,0.0,0.0,0.0,-5.0833864,-14.195149
SCARED-C-heldout,0.0,1.0,0.0,9.111465,61.19031
SCARED-C-heldout,0.0,0.0,0.0,-33.693993,35.53332
SCARED-C-heldout,0.0,0.0,0.0,-20.131481,-11.369478
SCARED-C-heldout,0.0,0.0,0.0,4.739248,-33.45929
SCARED-C-heldout,0.0,1.0,0.0,11.099539,-16.704584
SCARED-C-heldout,1.0,0.0,1.0,17.371918,-28.359188
SCARED-C-heldout,0.0,0.0,0.0,-45.31453,-19.323744
SCARED-C-heldout,0.0,0.0,0.0,0.50422615,30.509726
SCARED-C-heldout,0.0,0.0,0.0,-41.958115,-25.967402
SCARED-C-heldout,0.0,1.0,0.0,-19.350561,-43.898037
SCARED-C-heldout,1.0,1.0,0.0,40.02562,-17.036274
SCARED-C-heldout,0.0,0.0,0.0,-39.96505,-10.736661
SCARED-C-heldout,0.0,0.0,0.0,-12.175205,30.915733
SCARED-C-heldout,0.0,0.0,0.0,3.8564517,-16.594421
SCARED-C-heldout,0.0,0.0,0.0,-21.902037,-35.836742
SCARED-C-heldout,0.0,0.0,0.0,4.8404484,-31.949059
SCARED-C-heldout,0.0,0.0,0.0,-18.8731,-15.073746
SCARED-C-heldout,1.0,1.0,0.0,16.889187,-27.21147
SCARED-C-heldout,0.0,0.0,0.0,-21.495989,13.10003
SCARED-C-heldout,0.0,0.0,0.0,-23.439108,13.479212
SCARED-C-heldout,0.0,0.0,0.0,4.1697693,-17.495958
SCARED-C-heldout,0.0,0.0,0.0,-13.346701,14.058555
SCARED-C-heldout,0.0,0.0,0.0,-9.449249,25.500586
SCARED-C-heldout,0.0,0.0,0.0,-18.9257,17.346384
SCARED-C-heldout,0.0,0.0,0.0,-31.165712,-49.106136
SCARED-C-heldout,0.0,0.0,0.0,-41.201996,-21.311209
SCARED-C-heldout,0.0,0.0,0.0,-4.449296,23.231522
SCARED-C-heldout,0.0,0.0,0.0,-29.783382,-32.617924
SCARED-C-heldout,0.0,0.0,0.0,-35.50978,38.922462
SCARED-C-heldout,0.0,0.0,0.0,-39.02483,-29.756172
SCARED-C-heldout,1.0,1.0,0.0,16.586836,-28.759073
SCARED-C-heldout,0.0,0.0,0.0,-34.98443,-8.170154
SCARED-C-heldout,0.0,0.0,0.0,-6.3562,4.8195457
SCARED-C-heldout,0.0,0.0,0.0,-29.4779,-32.847263
SCARED-C-heldout,0.0,1.0,0.0,-9.385215,3.1504436
SCARED-C-heldout,0.0,0.0,0.0,-14.98115,37.567635
SCARED-C-heldout,0.0,1.0,0.0,-20.468061,-40.028046
SCARED-C-heldout,0.0,0.0,0.0,-6.0567446,21.52485
SCARED-C-heldout,0.0,0.0,0.0,-33.03336,-44.39105
SCARED-C-heldout,0.0,0.0,0.0,-28.828377,-37.46096
SCARED-C-heldout,0.0,0.0,0.0,-7.172034,11.593552
SCARED-C-heldout,0.0,0.0,0.0,-32.36887,41.157063
SCARED-C-heldout,0.0,0.0,0.0,-44.145073,-24.375565
SCARED-C-heldout,1.0,1.0,0.0,36.517345,-22.82304
SCARED-C-heldout,0.0,0.0,0.0,-32.194546,-12.707111
SCARED-C-heldout,0.0,0.0,0.0,-18.842848,1.6994051
SCARED-C-heldout,1.0,1.0,0.0,21.780697,-50.400646
SCARED-C-heldout,0.0,0.0,0.0,15.784517,-51.29146
SCARED-C-heldout,0.0,0.0,0.0,-7.487468,11.056186
SCARED-C-heldout,0.0,0.0,0.0,-2.6341383,-14.416729
SCARED-C-heldout,0.0,0.0,0.0,-10.460159,12.644382
SCARED-C-heldout,0.0,1.0,0.0,-19.952852,-48.78601
SCARED-C-heldout,0.0,0.0,0.0,-43.32671,-24.378284
SCARED-C-heldout,0.0,0.0,0.0,-5.6022277,6.5629773
SCARED-C-heldout,0.0,0.0,0.0,-19.577381,1.7038668
SCARED-C-heldout,0.0,0.0,0.0,-30.493616,-49.53967
SCARED-C-heldout,0.0,0.0,0.0,-33.863327,41.335457
SCARED-C-heldout,0.0,1.0,0.0,8.123442,-30.634325
SCARED-C-heldout,0.0,0.0,0.0,-16.212734,42.55895
SCARED-C-heldout,0.0,0.0,0.0,11.056121,5.611917
SCARED-C-heldout,0.0,0.0,0.0,-18.266325,-11.652377
SCARED-C-heldout,0.0,0.0,0.0,-32.320297,-45.850037
SCARED-C-heldout,0.0,0.0,0.0,-38.339733,-8.416031
SCARED-C-heldout,0.0,0.0,0.0,-9.391607,2.2247047
SCARED-C-heldout,0.0,0.0,0.0,-3.8460276,23.012175
SCARED-C-heldout,0.0,0.0,0.0,-38.7934,-29.17557
SCARED-C-heldout,0.0,0.0,0.0,-5.6523886,12.767654
SCARED-C-heldout,0.0,0.0,0.0,-16.368938,-3.094687
SCARED-C-heldout,0.0,0.0,0.0,-21.423594,-14.916687
SCARED-C-heldout,0.0,0.0,0.0,-17.30595,4.7009273
SCARED-C-heldout,0.0,1.0,0.0,13.402751,-21.126654
SCARED-C-heldout,0.0,0.0,0.0,-32.406,-40.588207
SCARED-C-heldout,0.0,1.0,0.0,5.0307946,-16.531008
SCARED-C-heldout,0.0,0.0,0.0,-21.624676,-13.152426
SCARED-C-heldout,0.0,0.0,0.0,-6.87209,4.4321704
SCARED-C-heldout,0.0,0.0,0.0,7.451529,-8.188439
SCARED-C-heldout,0.0,0.0,0.0,-21.981504,15.443412
SCARED-C-heldout,0.0,0.0,0.0,-2.086709,13.016417
SCARED-C-heldout,0.0,0.0,0.0,-14.553971,43.178352
SCARED-C-heldout,0.0,0.0,0.0,-4.519956,-14.875698
SCARED-C-heldout,0.0,1.0,0.0,27.975422,31.456182
SCARED-C-heldout,0.0,0.0,0.0,-42.20248,-25.879337
SCARED-C-heldout,0.0,0.0,0.0,-34.533337,-24.266685
SCARED-C-heldout,0.0,0.0,0.0,-5.865153,41.699493
SCARED-C-heldout,0.0,0.0,0.0,3.6648822,-30.01947
SCARED-C-heldout,0.0,0.0,0.0,-5.51935,41.629307
SCARED-C-heldout,0.0,1.0,0.0,14.973011,-22.852453
SCARED-C-heldout,0.0,0.0,0.0,-27.750242,-46.51575
SCARED-C-heldout,0.0,0.0,0.0,-3.71457,17.20156
SCARED-C-heldout,0.0,0.0,0.0,-18.738567,20.542479
SCARED-C-heldout,0.0,1.0,0.0,5.8830404,-10.065786
SCARED-C-heldout,0.0,0.0,0.0,-32.46574,-45.66836
SCARED-C-heldout,0.0,0.0,0.0,-28.055655,-47.810318
SCARED-C-heldout,0.0,0.0,0.0,-25.866207,21.760094
SCARED-C-heldout,0.0,0.0,0.0,-22.97901,12.434864
SCARED-C-heldout,0.0,0.0,0.0,-13.929824,15.051927
SCARED-C-heldout,0.0,1.0,0.0,10.539555,-51.58091
SCARED-C-heldout,0.0,0.0,0.0,-24.952045,-47.26548
SCARED-C-heldout,0.0,0.0,0.0,-13.452062,-5.959673
SCARED-C-heldout,0.0,0.0,0.0,-34.6171,-23.542883
SCARED-C-heldout,0.0,0.0,0.0,-25.03245,-51.08874
SCARED-C-heldout,0.0,0.0,0.0,5.061451,-16.364384
SCARED-C-heldout,0.0,0.0,0.0,-3.3994362,13.13604
SCARED-C-heldout,0.0,0.0,0.0,-15.328315,-14.520768
SCARED-C-heldout,0.0,0.0,0.0,4.930762,-31.75086
SCARED-C-heldout,0.0,0.0,0.0,-15.265465,43.45534
SCARED-C-heldout,1.0,1.0,0.0,16.697733,-32.131332
SCARED-C-heldout,0.0,0.0,0.0,-30.801207,-49.209343
SCARED-C-heldout,0.0,0.0,0.0,13.471545,-17.911463
SCARED-C-heldout,0.0,0.0,0.0,-12.927805,2.2600293
SCARED-C-heldout,0.0,0.0,0.0,-16.596794,20.977043
SCARED-C-heldout,0.0,0.0,0.0,-6.0710325,28.603342
SCARED-C-heldout,0.0,0.0,0.0,-29.376812,-34.594578
SCARED-C-heldout,0.0,0.0,0.0,-6.5657587,5.9509478
SCARED-C-heldout,0.0,0.0,0.0,-34.486725,-13.6720495
SCARED-C-heldout,0.0,0.0,0.0,12.0957575,5.729669
SCARED-C-heldout,1.0,1.0,0.0,23.804379,-52.041023
SCARED-C-heldout,0.0,1.0,0.0,-12.10014,-4.2761674
SCARED-C-heldout,0.0,1.0,0.0,-18.322227,-43.56053
SCARED-C-heldout,0.0,0.0,0.0,5.137541,-10.149098
SCARED-C-heldout,0.0,0.0,0.0,-14.422504,42.86307
SCARED-C-heldout,1.0,1.0,0.0,12.5748415,-23.676044
SCARED-C-heldout,0.0,0.0,0.0,-3.0710356,27.345573
SCARED-C-heldout,0.0,0.0,0.0,-5.524017,45.51102
SCARED-C-heldout,0.0,0.0,0.0,-15.629934,-13.174231
SCARED-C-heldout,0.0,0.0,0.0,-27.988539,-41.159767
SCARED-C-heldout,0.0,0.0,0.0,-39.006325,-29.753325
SCARED-C-heldout,0.0,0.0,0.0,13.922372,-19.76149
SCARED-C-heldout,0.0,0.0,0.0,-30.720627,-4.864677
SCARED-C-heldout,0.0,0.0,0.0,-41.575832,-28.27506
SCARED-C-heldout,0.0,0.0,0.0,1.415203,-25.660582
SCARED-C-heldout,0.0,1.0,0.0,-38.545845,-39.11579
SCARED-C-heldout,0.0,0.0,0.0,-12.612089,12.1136055
SCARED-C-heldout,0.0,0.0,0.0,-16.103004,-11.922289
SCARED-C-heldout,0.0,0.0,0.0,-2.772468,25.636742
SCARED-C-heldout,0.0,0.0,0.0,-17.254076,-9.480841
SCARED-C-heldout,0.0,0.0,0.0,-38.25503,-12.46192
SCARED-C-heldout,0.0,0.0,0.0,-22.998568,-12.402869
SCARED-C-heldout,1.0,1.0,0.0,38.271072,-18.23717
SCARED-C-heldout,0.0,0.0,0.0,-39.671345,-11.011275
SCARED-C-heldout,0.0,0.0,0.0,1.1589301,29.70138
SCARED-C-heldout,0.0,0.0,0.0,-18.620317,1.5457878
SCARED-C-heldout,0.0,0.0,0.0,1.6431035,21.857494
SCARED-C-heldout,0.0,0.0,0.0,-6.654321,-3.47271
SCARED-C-heldout,0.0,0.0,0.0,-28.563261,-38.88815
SCARED-C-heldout,0.0,0.0,0.0,5.2827907,-28.445913
SCARED-C-heldout,0.0,0.0,0.0,-44.7632,-19.915104
SCARED-C-heldout,0.0,0.0,0.0,-6.7691126,24.475298
SCARED-C-heldout,0.0,0.0,0.0,-4.2052016,22.189245
SCARED-C-heldout,0.0,0.0,0.0,-7.798768,26.93841
SCARED-C-heldout,1.0,1.0,0.0,22.308594,-58.96564
SCARED-C-heldout,0.0,0.0,0.0,6.8610344,-33.501507
SCARED-C-heldout,0.0,0.0,0.0,13.143818,4.3826566
SCARED-C-heldout,0.0,0.0,0.0,-2.0078163,25.075865
SCARED-C-heldout,0.0,1.0,0.0,-10.156024,-36.792095
SCARED-C-heldout,0.0,0.0,0.0,-15.8028,3.3592472
SCARED-C-heldout,0.0,0.0,0.0,-18.663202,19.522594
SCARED-C-heldout,0.0,0.0,0.0,-32.89841,34.64158
SCARED-C-heldout,0.0,0.0,0.0,-13.1402,29.517296
SCARED-C-heldout,0.0,0.0,0.0,-14.2301445,28.5488
SCARED-C-heldout,1.0,1.0,0.0,12.129934,-23.193922
SCARED-C-heldout,0.0,0.0,0.0,-44.52956,-25.617495
SCARED-C-heldout,0.0,1.0,0.0,-16.755085,-11.381857
SCARED-C-heldout,0.0,0.0,0.0,1.5236253,-25.624104
SCARED-C-heldout,0.0,1.0,0.0,-17.075182,-3.2283661
SCARED-C-heldout,0.0,1.0,0.0,-26.36834,-38.33272
SCARED-C-heldout,0.0,0.0,0.0,-6.554158,-10.920402
SCARED-C-heldout,1.0,1.0,0.0,20.902252,-31.165848
SCARED-C-heldout,0.0,1.0,0.0,-27.267546,-45.37691
SCARED-C-heldout,0.0,0.0,0.0,-1.8185688,13.648233
SCARED-C-heldout,0.0,0.0,0.0,-34.20659,-25.051952
SCARED-C-heldout,0.0,0.0,0.0,-46.635708,-20.10703
SCARED-C-heldout,0.0,0.0,0.0,1.940778,33.258675
SCARED-C-heldout,0.0,0.0,0.0,-8.223254,16.137167
SCARED-C-heldout,0.0,0.0,0.0,-39.11954,-8.8963375
SCARED-C-heldout,0.0,0.0,0.0,-31.684334,-14.235414
SCARED-C-heldout,0.0,1.0,0.0,8.25512,-19.443771
SCARED-C-heldout,1.0,1.0,0.0,16.214556,-51.302876
SCARED-C-heldout,0.0,0.0,0.0,-20.44964,19.027645
SCARED-C-heldout,0.0,0.0,0.0,-11.807031,40.25587
SCARED-C-heldout,0.0,0.0,0.0,-7.46777,4.8389015
SCARED-C-heldout,0.0,0.0,0.0,-11.263699,-12.335188
SCARED-C-heldout,0.0,0.0,0.0,-14.063721,-5.636535
SCARED-C-heldout,0.0,0.0,0.0,12.377676,5.551792
SCARED-C-heldout,0.0,0.0,0.0,4.515731,-12.931933
SCARED-C-heldout,0.0,0.0,0.0,-31.18059,6.9688377
SCARED-C-heldout,0.0,0.0,0.0,-25.640114,-37.598408
SCARED-C-heldout,0.0,0.0,0.0,-25.143143,24.391478
SCARED-C-heldout,1.0,1.0,0.0,46.14746,-32.277164
SCARED-C-heldout,0.0,1.0,0.0,-1.5708474,17.202002
SCARED-C-heldout,0.0,0.0,0.0,5.1565647,-29.345654
SCARED-C-heldout,0.0,0.0,0.0,-44.16918,-26.123407
SCARED-C-heldout,0.0,0.0,0.0,-29.650858,-40.017727
