phase,sequence,backbone,frame_id,valid_count,raw_warped_disparity_difference,fused_warped_disparity_difference,raw_tepe,fused_tepe
test,dataset_7_keyframe_4,StereoAnywhere,['001182'],202,0.15994985401630402,0.15893647074699402,0.4671180546283722,0.45412999391555786
test,dataset_7_keyframe_4,StereoAnywhere,['001182'],189,0.22019930183887482,0.22676174342632294,0.4506686329841614,0.46031856536865234
test,dataset_7_keyframe_4,StereoAnywhere,['001186'],177,0.15533991158008575,0.11290803551673889,0.4426264762878418,0.42140257358551025
test,dataset_7_keyframe_4,StereoAnywhere,['001186'],181,0.20727533102035522,0.20754194259643555,0.39925137162208557,0.42884567379951477
test,dataset_7_keyframe_4,StereoAnywhere,['001186'],178,0.1257585734128952,0.10980475693941116,0.3513838052749634,0.336605042219162
test,dataset_7_keyframe_4,StereoAnywhere,['001186'],147,0.40996676683425903,0.396391361951828,0.5792467594146729,0.5751597881317139
test,dataset_7_keyframe_4,StereoAnywhere,['001190'],159,0.3539828360080719,0.32153627276420593,0.5355634093284607,0.5275278687477112
test,dataset_7_keyframe_4,StereoAnywhere,['001190'],140,0.18022774159908295,0.17084920406341553,0.45670264959335327,0.4498128592967987
test,dataset_7_keyframe_4,StereoAnywhere,['001190'],133,0.5052883625030518,0.17967717349529266,0.5903231501579285,0.3778277039527893
test,dataset_7_keyframe_4,StereoAnywhere,['001190'],124,0.5709791779518127,0.2984370291233063,0.6954190731048584,0.4526423513889313
test,dataset_7_keyframe_4,StereoAnywhere,['001194'],113,0.6236423850059509,0.1705489307641983,0.8020426034927368,0.42478424310684204
test,dataset_7_keyframe_4,StereoAnywhere,['001194'],99,0.3807884454727173,0.45829707384109497,0.573800265789032,0.6553534269332886
test,dataset_7_keyframe_4,StereoAnywhere,['001194'],102,0.44629234075546265,0.22229401767253876,0.6183610558509827,0.43228334188461304
test,dataset_7_keyframe_4,StereoAnywhere,['001194'],104,0.3119204640388489,0.16824449598789215,0.4083745777606964,0.27970513701438904
test,dataset_7_keyframe_4,StereoAnywhere,['001198'],96,0.3760257661342621,0.3497905731201172,0.48184728622436523,0.4856097102165222
test,dataset_7_keyframe_4,StereoAnywhere,['001198'],98,0.24543984234333038,0.1009935736656189,0.43471410870552063,0.35490918159484863
test,dataset_7_keyframe_4,StereoAnywhere,['001198'],79,0.15438880026340485,0.14382816851139069,0.3250890374183655,0.32153114676475525
test,dataset_7_keyframe_4,StereoAnywhere,['001198'],110,0.17654328048229218,0.15274547040462494,0.3286818563938141,0.3221050500869751
test,dataset_7_keyframe_4,StereoAnywhere,['001202'],116,0.18846601247787476,0.1780519038438797,0.3607840836048126,0.35861513018608093
test,dataset_7_keyframe_4,StereoAnywhere,['001202'],117,0.20430101454257965,0.19446881115436554,0.3966420888900757,0.39312562346458435
test,dataset_7_keyframe_4,StereoAnywhere,['001202'],128,0.1795004904270172,0.17207461595535278,0.4289330840110779,0.4282500445842743
test,dataset_7_keyframe_4,StereoAnywhere,['001202'],125,0.20392829179763794,0.19634854793548584,0.42461928725242615,0.4167601764202118
test,dataset_7_keyframe_4,StereoAnywhere,['001206'],109,0.09032087028026581,0.0815267413854599,0.3795739710330963,0.3784179389476776
test,dataset_7_keyframe_4,StereoAnywhere,['001206'],99,0.15842238068580627,0.15890063345432281,0.41376179456710815,0.40700164437294006
test,dataset_7_keyframe_4,StereoAnywhere,['001206'],93,0.11266225576400757,0.10687682777643204,0.4409548044204712,0.43517833948135376
test,dataset_7_keyframe_4,StereoAnywhere,['001206'],93,0.09089251607656479,0.08016560971736908,0.3706260621547699,0.3733879029750824
test,dataset_7_keyframe_4,StereoAnywhere,['001210'],94,0.09070469439029694,0.09058049321174622,0.44575637578964233,0.44571444392204285
test,dataset_7_keyframe_4,StereoAnywhere,['001210'],91,0.25374341011047363,0.24238239228725433,0.4579998254776001,0.45067137479782104
test,dataset_7_keyframe_4,StereoAnywhere,['001210'],96,0.1385384351015091,0.15060670673847198,0.40141162276268005,0.41363412141799927
test,dataset_7_keyframe_4,StereoAnywhere,['001210'],88,0.10234763473272324,0.10138396173715591,0.3932802975177765,0.39284178614616394
test,dataset_7_keyframe_4,StereoAnywhere,['001214'],79,0.18847085535526276,0.18824297189712524,0.4568212032318115,0.45670464634895325
test,dataset_7_keyframe_4,StereoAnywhere,['001214'],84,0.0836038589477539,0.0824328139424324,0.40682658553123474,0.40731939673423767
test,dataset_7_keyframe_4,StereoAnywhere,['001214'],87,0.15372055768966675,0.08298881351947784,0.4166819155216217,0.3834432065486908
test,dataset_7_keyframe_4,StereoAnywhere,['001214'],78,0.151070237159729,0.09904734790325165,0.4176621735095978,0.4038085639476776
test,dataset_7_keyframe_4,StereoAnywhere,['001218'],82,0.2300865203142166,0.22579070925712585,0.443951278924942,0.4416983723640442
test,dataset_7_keyframe_4,StereoAnywhere,['001218'],77,0.13481505215168,0.09754601866006851,0.4680793583393097,0.45251479744911194
test,dataset_7_keyframe_4,StereoAnywhere,['001218'],66,0.1626589447259903,0.1071009486913681,0.43735235929489136,0.40244653820991516
test,dataset_7_keyframe_4,StereoAnywhere,['001218'],56,0.0773186907172203,0.11306945234537125,0.4116285443305969,0.40669265389442444
test,dataset_7_keyframe_4,StereoAnywhere,['001222'],47,0.07323352247476578,0.06861981004476547,0.38621875643730164,0.38196465373039246
test,dataset_7_keyframe_4,StereoAnywhere,['001222'],42,0.14155422151088715,0.08328717201948166,0.3490680456161499,0.2892056107521057
test,dataset_7_keyframe_4,StereoAnywhere,['001222'],33,0.1746828854084015,0.07161915302276611,0.5102879405021667,0.4208802580833435
test,dataset_7_keyframe_4,StereoAnywhere,['001222'],30,0.14881885051727295,0.1370510458946228,0.3566166162490845,0.3506781756877899
test,dataset_7_keyframe_4,StereoAnywhere,['001226'],34,0.0896078571677208,0.08942626416683197,0.38735315203666687,0.3872806131839752
test,dataset_7_keyframe_4,StereoAnywhere,['001226'],20,0.10954270511865616,0.10542340576648712,0.4068732261657715,0.4102839529514313
test,dataset_7_keyframe_4,StereoAnywhere,['001226'],23,0.15504620969295502,0.14953994750976562,0.3281812369823456,0.32666829228401184
test,dataset_7_keyframe_4,StereoAnywhere,['001226'],24,0.23033356666564941,0.2295266091823578,0.4868323802947998,0.48821982741355896
test,dataset_7_keyframe_4,StereoAnywhere,['001230'],26,0.3043631911277771,0.035684000700712204,0.5295146107673645,0.3606061637401581
test,dataset_7_keyframe_4,StereoAnywhere,['001230'],24,0.12446253001689911,0.07916848361492157,0.29087817668914795,0.28439709544181824
test,dataset_7_keyframe_4,StereoAnywhere,['001230'],18,0.21308697760105133,0.10632059723138809,0.30425119400024414,0.2596741318702698
test,dataset_7_keyframe_4,StereoAnywhere,['001230'],20,0.1935187429189682,0.15022440254688263,0.413563072681427,0.3388667106628418
test,dataset_7_keyframe_4,StereoAnywhere,['001234'],21,0.1499978005886078,0.027967272326350212,0.20293807983398438,0.16069793701171875
test,dataset_7_keyframe_4,StereoAnywhere,['001234'],22,0.047982215881347656,0.03046209178864956,0.30097588896751404,0.30002403259277344
test,dataset_7_keyframe_4,StereoAnywhere,['001234'],25,0.11544440686702728,0.03206169232726097,0.1966584324836731,0.1880294382572174
test,dataset_7_keyframe_4,StereoAnywhere,['001234'],22,0.35922136902809143,0.06330525130033493,0.5020257830619812,0.2281326949596405
test,dataset_7_keyframe_4,StereoAnywhere,['001238'],21,0.14931334555149078,0.017278671264648438,0.25056588649749756,0.18030153214931488
test,dataset_7_keyframe_4,StereoAnywhere,['001238'],21,0.1996994912624359,0.04160590469837189,0.23076176643371582,0.1573740690946579
test,dataset_7_keyframe_4,StereoAnywhere,['001238'],32,0.180677592754364,0.05618935823440552,0.2568492591381073,0.2269509732723236
test,dataset_7_keyframe_4,StereoAnywhere,['001238'],31,0.07136628031730652,0.056077033281326294,0.1759234368801117,0.16694875061511993
test,dataset_7_keyframe_4,StereoAnywhere,['001242'],37,0.38599711656570435,0.028570329770445824,0.3795004189014435,0.2016610950231552
test,dataset_7_keyframe_4,StereoAnywhere,['001242'],35,0.3068641722202301,0.030624989420175552,0.35421109199523926,0.1985941231250763
test,dataset_7_keyframe_4,StereoAnywhere,['001242'],50,0.3358463943004608,0.011558379977941513,0.3337598741054535,0.2645227313041687
test,dataset_7_keyframe_4,StereoAnywhere,['001242'],41,0.09822207689285278,0.024174991995096207,0.27641016244888306,0.25088807940483093
test,dataset_7_keyframe_4,StereoAnywhere,['001246'],50,0.45522716641426086,0.45438289642333984,0.58244389295578,0.5825842022895813
test,dataset_7_keyframe_4,StereoAnywhere,['001246'],50,0.07745742797851562,0.0769435465335846,0.2455936223268509,0.24527788162231445
test,dataset_7_keyframe_4,StereoAnywhere,['001246'],70,0.23968279361724854,0.22155418992042542,0.3218778669834137,0.3071208894252777
test,dataset_7_keyframe_4,StereoAnywhere,['001246'],65,0.05963592603802681,0.07819481194019318,0.24674269556999207,0.2504165768623352
test,dataset_7_keyframe_4,StereoAnywhere,['001250'],37,0.24177825450897217,0.14344803988933563,0.34435442090034485,0.30889949202537537
test,dataset_7_keyframe_4,StereoAnywhere,['001250'],4,0.0583806037902832,0.05840873718261719,0.2452378273010254,0.2452096939086914
test,dataset_7_keyframe_4,StereoAnywhere,['001254'],2,0.12204933166503906,0.10026836395263672,0.06624221801757812,0.06494617462158203
test,dataset_7_keyframe_4,StereoAnywhere,['001254'],1,0.005542755126953125,0.03147315979003906,0.018474578857421875,0.04440498352050781
test,dataset_7_keyframe_4,StereoAnywhere,['001258'],1,0.01981353759765625,0.019809722900390625,0.096954345703125,0.09695053100585938
test,dataset_7_keyframe_4,StereoAnywhere,['001262'],4,0.03511190414428711,0.010464191436767578,0.23391246795654297,0.23473739624023438
test,dataset_7_keyframe_4,StereoAnywhere,['001262'],2,0.007803916931152344,0.025926589965820312,0.07871723175048828,0.09683990478515625
test,dataset_7_keyframe_4,StereoAnywhere,['001262'],2,0.02566051483154297,0.010019302368164062,0.16123199462890625,0.16302967071533203
test,dataset_7_keyframe_4,StereoAnywhere,['001266'],6,0.11147880554199219,0.0016444524517282844,0.2959502637386322,0.23532041907310486
test,dataset_7_keyframe_4,StereoAnywhere,['001266'],5,0.0846710205078125,0.06443138420581818,0.24257278442382812,0.23286552727222443
test,dataset_7_keyframe_4,StereoAnywhere,['001266'],3,0.028371810913085938,0.025147756561636925,0.13359388709068298,0.13036982715129852
test,dataset_7_keyframe_4,StereoAnywhere,['001266'],2,0.04204082489013672,0.03873252868652344,0.541316032409668,0.5381889343261719
test,dataset_7_keyframe_4,StereoAnywhere,['001270'],3,0.08414523303508759,0.07050387561321259,0.05644162744283676,0.04778480529785156
test,dataset_7_keyframe_4,StereoAnywhere,['001270'],4,0.07485151290893555,0.08054685592651367,0.2865471839904785,0.29224252700805664
test,dataset_7_keyframe_4,StereoAnywhere,['001270'],8,0.09961748123168945,0.09987258911132812,0.22834539413452148,0.22860002517700195
test,dataset_7_keyframe_4,StereoAnywhere,['001270'],4,0.18885326385498047,0.09757471084594727,0.15393400192260742,0.10265350341796875
test,dataset_7_keyframe_4,StereoAnywhere,['001274'],9,0.07433170825242996,0.06551212817430496,0.16335317492485046,0.1545344442129135
test,dataset_7_keyframe_4,StereoAnywhere,['001274'],8,0.2333977222442627,0.2334141731262207,0.2395155429840088,0.2395319938659668
test,dataset_7_keyframe_4,StereoAnywhere,['001274'],21,0.0395311638712883,0.03689802438020706,0.21284212172031403,0.21168799698352814
test,dataset_7_keyframe_4,StereoAnywhere,['001274'],15,0.13665835559368134,0.057041045278310776,0.18415401875972748,0.1737767606973648
test,dataset_7_keyframe_4,StereoAnywhere,['001278'],14,0.1214512437582016,0.12145097553730011,0.20754174888134003,0.20754201710224152
test,dataset_7_keyframe_4,StereoAnywhere,['001278'],18,0.06518618017435074,0.05092303082346916,0.16568586230278015,0.16611650586128235
test,dataset_7_keyframe_4,StereoAnywhere,['001278'],21,0.15628306567668915,0.14693497121334076,0.2324746549129486,0.22359322011470795
test,dataset_7_keyframe_4,StereoAnywhere,['001278'],29,0.08511214703321457,0.08478020131587982,0.19735856354236603,0.1972258985042572
test,dataset_7_keyframe_4,StereoAnywhere,['001282'],33,0.19644945859909058,0.19644945859909058,0.26016589999198914,0.26016589999198914
test,dataset_7_keyframe_4,StereoAnywhere,['001282'],22,0.03356032073497772,0.033202607184648514,0.16183021664619446,0.16192610561847687
test,dataset_7_keyframe_4,StereoAnywhere,['001282'],29,0.02999989688396454,0.02777836285531521,0.21493510901927948,0.21489781141281128
test,dataset_7_keyframe_4,StereoAnywhere,['001282'],35,0.023048292845487595,0.022501863539218903,0.17858876287937164,0.17900897562503815
test,dataset_7_keyframe_4,StereoAnywhere,['001286'],25,0.023645401000976562,0.023634718731045723,0.2503470480442047,0.2503461539745331
test,dataset_7_keyframe_4,StereoAnywhere,['001286'],24,0.07908956706523895,0.07908987998962402,0.23638319969177246,0.23637430369853973
test,dataset_7_keyframe_4,StereoAnywhere,['001286'],25,0.05745544284582138,0.054107360541820526,0.14717566967010498,0.14383018016815186
test,dataset_7_keyframe_4,StereoAnywhere,['001286'],27,0.1652403175830841,0.16361229121685028,0.23023295402526855,0.2298797369003296
test,dataset_7_keyframe_4,StereoAnywhere,['001290'],29,0.16435135900974274,0.16435149312019348,0.2560781240463257,0.2560783922672272
test,dataset_7_keyframe_4,StereoAnywhere,['001290'],24,0.07836779206991196,0.0783231258392334,0.1657622754573822,0.16572046279907227
test,dataset_7_keyframe_4,StereoAnywhere,['001290'],32,0.1753227710723877,0.175284743309021,0.19849622249603271,0.19848978519439697
test,dataset_7_keyframe_4,StereoAnywhere,['001290'],32,0.11233097314834595,0.11234188079833984,0.2175443172454834,0.21753710508346558
test,dataset_7_keyframe_4,StereoAnywhere,['001294'],37,0.12226996570825577,0.12226981669664383,0.22936300933361053,0.2293628603219986
test,dataset_7_keyframe_4,StereoAnywhere,['001294'],32,0.060037851333618164,0.06001269817352295,0.18456292152404785,0.18454575538635254
test,dataset_7_keyframe_4,StereoAnywhere,['001294'],44,0.05150110274553299,0.05146291106939316,0.13910093903541565,0.13908790051937103
test,dataset_7_keyframe_4,StereoAnywhere,['001294'],47,0.04350629448890686,0.042831338942050934,0.18075959384441376,0.18069644272327423
test,dataset_7_keyframe_4,StereoAnywhere,['001298'],35,0.08544796705245972,0.08544240891933441,0.17843595147132874,0.1784331202507019
test,dataset_7_keyframe_4,StereoAnywhere,['001298'],39,0.11517862230539322,0.11516463756561279,0.14443489909172058,0.14442326128482819
test,dataset_7_keyframe_4,StereoAnywhere,['001298'],37,0.0664406344294548,0.0670054703950882,0.22335490584373474,0.22394655644893646
test,dataset_7_keyframe_4,StereoAnywhere,['001298'],45,0.0518941693007946,0.0514502227306366,0.16601693630218506,0.1664172261953354
test,dataset_7_keyframe_4,StereoAnywhere,['001302'],48,0.0963800773024559,0.09485312551259995,0.18017861247062683,0.1794966161251068
test,dataset_7_keyframe_4,StereoAnywhere,['001302'],49,0.03521903604269028,0.0338994637131691,0.19483406841754913,0.19428661465644836
test,dataset_7_keyframe_4,StereoAnywhere,['001302'],38,0.044192515313625336,0.037995487451553345,0.1450463831424713,0.1388092041015625
test,dataset_7_keyframe_4,StereoAnywhere,['001302'],40,0.08658132702112198,0.07791481167078018,0.17460118234157562,0.1684557944536209
test,dataset_7_keyframe_4,StereoAnywhere,['001306'],46,0.09935831278562546,0.06697066128253937,0.18255648016929626,0.16528432071208954
test,dataset_7_keyframe_4,StereoAnywhere,['001306'],46,0.03990144282579422,0.03444356471300125,0.16695678234100342,0.1631557196378708
test,dataset_7_keyframe_4,StereoAnywhere,['001306'],41,0.05829396843910217,0.043529972434043884,0.21452590823173523,0.19802019000053406
test,dataset_7_keyframe_4,StereoAnywhere,['001306'],48,0.07939641177654266,0.08671975135803223,0.19005553424358368,0.19731339812278748
test,dataset_7_keyframe_4,StereoAnywhere,['001310'],41,0.040379591286182404,0.028186889365315437,0.1786128580570221,0.18150514364242554
test,dataset_7_keyframe_4,StereoAnywhere,['001310'],50,0.082239530980587,0.07679840177297592,0.15183822810649872,0.14923721551895142
test,dataset_7_keyframe_4,StereoAnywhere,['001310'],43,0.1303970366716385,0.11708445847034454,0.19027604162693024,0.19534532725811005
test,dataset_7_keyframe_4,StereoAnywhere,['001310'],55,0.19410350918769836,0.16122734546661377,0.24184125661849976,0.2177465260028839
test,dataset_7_keyframe_4,StereoAnywhere,['001314'],62,0.15497711300849915,0.07234305143356323,0.21155673265457153,0.18389633297920227
test,dataset_7_keyframe_4,StereoAnywhere,['001314'],59,0.05169176682829857,0.04991777241230011,0.16518111526966095,0.16648060083389282
test,dataset_7_keyframe_4,StereoAnywhere,['001314'],50,0.09411567449569702,0.07955634593963623,0.20651008188724518,0.19114470481872559
test,dataset_7_keyframe_4,StereoAnywhere,['001314'],45,0.16583681106567383,0.1343182921409607,0.16743703186511993,0.16480255126953125
test,dataset_7_keyframe_4,StereoAnywhere,['001318'],40,0.11424388736486435,0.04954123497009277,0.17782388627529144,0.16028442978858948
test,dataset_7_keyframe_4,StereoAnywhere,['001318'],37,0.14784251153469086,0.14462125301361084,0.15462179481983185,0.1597931832075119
test,dataset_7_keyframe_4,StereoAnywhere,['001318'],39,0.20408214628696442,0.10849488526582718,0.20073343813419342,0.17782524228096008
test,dataset_7_keyframe_4,StereoAnywhere,['001318'],50,0.17525550723075867,0.047203369438648224,0.24657244980335236,0.16701693832874298
test,dataset_7_keyframe_4,StereoAnywhere,['001322'],50,0.3827582597732544,0.18790492415428162,0.3441903293132782,0.3562253415584564
test,dataset_7_keyframe_4,StereoAnywhere,['001322'],54,0.19745483994483948,0.0797605887055397,0.21618907153606415,0.15934905409812927
test,dataset_7_keyframe_4,StereoAnywhere,['001322'],56,0.2152981162071228,0.12164436280727386,0.28681355714797974,0.2176763117313385
test,dataset_7_keyframe_4,StereoAnywhere,['001322'],54,0.1838059276342392,0.08402213454246521,0.253858357667923,0.21125489473342896
test,dataset_7_keyframe_4,StereoAnywhere,['001326'],62,0.17574432492256165,0.062244538217782974,0.2001279592514038,0.18963675200939178
test,dataset_7_keyframe_4,StereoAnywhere,['001326'],68,0.12381553649902344,0.09886040538549423,0.20224551856517792,0.18548502027988434
test,dataset_7_keyframe_4,StereoAnywhere,['001326'],54,0.09197429567575455,0.019191954284906387,0.18405836820602417,0.16078966856002808
test,dataset_7_keyframe_4,StereoAnywhere,['001326'],43,0.11417552828788757,0.037695951759815216,0.1937284618616104,0.19292014837265015
test,dataset_7_keyframe_4,StereoAnywhere,['001330'],49,0.23750168085098267,0.23699826002120972,0.3054223656654358,0.30573543906211853
test,dataset_7_keyframe_4,StereoAnywhere,['001330'],58,0.11413265019655228,0.11328878253698349,0.15538163483142853,0.1563240885734558
test,dataset_7_keyframe_4,StereoAnywhere,['001330'],66,0.08912630379199982,0.08114974200725555,0.14597277343273163,0.14792777597904205
test,dataset_7_keyframe_4,StereoAnywhere,['001330'],72,0.1533658504486084,0.15797485411167145,0.2129971981048584,0.2190036028623581
test,dataset_7_keyframe_4,StereoAnywhere,['001334'],82,0.17533397674560547,0.0413840226829052,0.19238285720348358,0.1570553332567215
test,dataset_7_keyframe_4,StereoAnywhere,['001334'],89,0.11580512672662735,0.09317035973072052,0.19871054589748383,0.18774668872356415
test,dataset_7_keyframe_4,StereoAnywhere,['001334'],67,0.08475355058908463,0.09573472291231155,0.20317085087299347,0.18867440521717072
test,dataset_7_keyframe_4,StereoAnywhere,['001334'],75,0.10099419206380844,0.09567731618881226,0.18148791790008545,0.17833839356899261
test,dataset_7_keyframe_4,StereoAnywhere,['001338'],62,0.14704783260822296,0.14338982105255127,0.20542719960212708,0.2033877819776535
test,dataset_7_keyframe_4,StereoAnywhere,['001338'],75,0.2038186937570572,0.1895439773797989,0.24961034953594208,0.2448064535856247
test,dataset_7_keyframe_4,StereoAnywhere,['001338'],67,0.2835727334022522,0.009021645411849022,0.23615674674510956,0.1662728637456894
test,dataset_7_keyframe_4,StereoAnywhere,['001338'],63,0.11774269491434097,0.00650342321023345,0.14405478537082672,0.13280987739562988
test,dataset_7_keyframe_4,StereoAnywhere,['001342'],66,0.25833699107170105,0.25461167097091675,0.29417678713798523,0.2905465066432953
test,dataset_7_keyframe_4,StereoAnywhere,['001342'],76,0.33108893036842346,0.08495935797691345,0.3068739175796509,0.17892985045909882
test,dataset_7_keyframe_4,StereoAnywhere,['001342'],71,0.32549217343330383,0.012413696385920048,0.2813514471054077,0.13536176085472107
test,dataset_7_keyframe_4,StereoAnywhere,['001342'],79,0.18837600946426392,0.04535595327615738,0.2659774422645569,0.16444015502929688
test,dataset_7_keyframe_4,StereoAnywhere,['001346'],104,0.08427323400974274,0.08327662199735641,0.15944112837314606,0.1590847223997116
test,dataset_7_keyframe_4,StereoAnywhere,['001346'],97,0.13744542002677917,0.058555975556373596,0.19218072295188904,0.1588382124900818
test,dataset_7_keyframe_4,StereoAnywhere,['001346'],109,0.07820435613393784,0.018919270485639572,0.14617475867271423,0.1334754228591919
test,dataset_7_keyframe_4,StereoAnywhere,['001346'],110,0.1448214054107666,0.04523121193051338,0.21089546382427216,0.16096141934394836
test,dataset_7_keyframe_4,StereoAnywhere,['001350'],100,0.07235606759786606,0.06545738130807877,0.17436769604682922,0.1717572957277298
test,dataset_7_keyframe_4,StereoAnywhere,['001350'],100,0.14546369016170502,0.10682426393032074,0.18285399675369263,0.1698247641324997
test,dataset_7_keyframe_4,StereoAnywhere,['001350'],127,0.06163589656352997,0.03597334772348404,0.19265718758106232,0.18159377574920654
test,dataset_7_keyframe_4,StereoAnywhere,['001350'],108,0.0500042699277401,0.03089062310755253,0.17121522128582,0.16160783171653748
test,dataset_7_keyframe_4,StereoAnywhere,['001354'],118,0.0877079889178276,0.07544784247875214,0.16527898609638214,0.15989230573177338
test,dataset_7_keyframe_4,StereoAnywhere,['001354'],122,0.06159200519323349,0.04129411280155182,0.1604829579591751,0.15588964521884918
test,dataset_7_keyframe_4,StereoAnywhere,['001354'],103,0.035434018820524216,0.019381772726774216,0.15348203480243683,0.148927241563797
test,dataset_7_keyframe_4,StereoAnywhere,['001354'],137,0.1125946044921875,0.08973851054906845,0.17288976907730103,0.16057510673999786
test,dataset_7_keyframe_4,StereoAnywhere,['001358'],145,0.05128709226846695,0.050533559173345566,0.15368080139160156,0.153034046292305
test,dataset_7_keyframe_4,StereoAnywhere,['001358'],115,0.048301976174116135,0.04057374969124794,0.16649854183197021,0.1656794250011444
test,dataset_7_keyframe_4,StereoAnywhere,['001358'],151,0.05239313468337059,0.025821836665272713,0.1867941915988922,0.17682112753391266
test,dataset_7_keyframe_4,StereoAnywhere,['001358'],172,0.11890459805727005,0.09672167152166367,0.15827734768390656,0.15184886753559113
test,dataset_7_keyframe_4,StereoAnywhere,['001362'],180,0.11092112958431244,0.09693866223096848,0.19274885952472687,0.1876489520072937
test,dataset_7_keyframe_4,StereoAnywhere,['001362'],181,0.05185244604945183,0.041774604469537735,0.132094144821167,0.13088150322437286
test,dataset_7_keyframe_4,StereoAnywhere,['001362'],201,0.05982036516070366,0.052459441125392914,0.1343243569135666,0.1364305466413498
test,dataset_7_keyframe_4,StereoAnywhere,['001362'],188,0.08404244482517242,0.040433719754219055,0.1643696278333664,0.1465447098016739
test,dataset_7_keyframe_4,StereoAnywhere,['001366'],196,0.06349574029445648,0.060865916311740875,0.15863783657550812,0.15764251351356506
test,dataset_7_keyframe_4,StereoAnywhere,['001366'],176,0.08059777319431305,0.07144039869308472,0.16292650997638702,0.15747828781604767
test,dataset_7_keyframe_4,StereoAnywhere,['001366'],215,0.057700615376234055,0.05248596519231796,0.1432637870311737,0.14083009958267212
test,dataset_7_keyframe_4,StereoAnywhere,['001366'],215,0.10254738479852676,0.08403516560792923,0.16223379969596863,0.15982230007648468
test,dataset_7_keyframe_4,StereoAnywhere,['001370'],191,0.07874605059623718,0.06752048432826996,0.14669418334960938,0.1450192630290985
test,dataset_7_keyframe_4,StereoAnywhere,['001370'],204,0.048811886459589005,0.019474301487207413,0.14156951010227203,0.13588440418243408
test,dataset_7_keyframe_4,StereoAnywhere,['001370'],218,0.06809268146753311,0.0464782677590847,0.15266509354114532,0.1422410011291504
test,dataset_7_keyframe_4,StereoAnywhere,['001370'],195,0.053333040326833725,0.045493945479393005,0.1286812126636505,0.12709933519363403
test,dataset_7_keyframe_4,StereoAnywhere,['001374'],187,0.04854295030236244,0.02018493041396141,0.15313313901424408,0.14887213706970215
test,dataset_7_keyframe_4,StereoAnywhere,['001374'],166,0.05714806914329529,0.035046886652708054,0.16056405007839203,0.14511093497276306
test,dataset_7_keyframe_4,StereoAnywhere,['001374'],181,0.05848861485719681,0.04026547819375992,0.14796759188175201,0.1397840678691864
test,dataset_7_keyframe_4,StereoAnywhere,['001374'],170,0.06103542819619179,0.034231286495923996,0.1487150341272354,0.14366701245307922
test,dataset_7_keyframe_4,StereoAnywhere,['001378'],163,0.06101417541503906,0.0355001799762249,0.1431088000535965,0.13506962358951569
test,dataset_7_keyframe_4,StereoAnywhere,['001378'],175,0.0886114090681076,0.004821657203137875,0.1240604817867279,0.11983206123113632
test,dataset_7_keyframe_4,StereoAnywhere,['001378'],162,0.06505309045314789,0.008356436155736446,0.14513657987117767,0.14869341254234314
test,dataset_7_keyframe_4,StereoAnywhere,['001378'],147,0.1103416308760643,0.00025609074509702623,0.14522916078567505,0.14666494727134705
test,dataset_7_keyframe_4,StereoAnywhere,['001382'],161,0.03213951364159584,0.00301372935064137,0.12833353877067566,0.12889425456523895
test,dataset_7_keyframe_4,StereoAnywhere,['001382'],164,0.16143698990345,0.0006628385162912309,0.15814155340194702,0.13738861680030823
test,dataset_7_keyframe_4,StereoAnywhere,['001382'],148,0.0733884871006012,8.786691614659503e-05,0.13168875873088837,0.14816606044769287
test,dataset_7_keyframe_4,StereoAnywhere,['001382'],176,0.06364967674016953,3.3421951229684055e-05,0.1393965631723404,0.13490356504917145
test,dataset_7_keyframe_4,StereoAnywhere,['001386'],179,0.058320753276348114,0.008902458474040031,0.15034803748130798,0.14673566818237305
test,dataset_7_keyframe_4,StereoAnywhere,['001386'],168,0.05327506363391876,0.006659507751464844,0.16841743886470795,0.1551542729139328
test,dataset_7_keyframe_4,StereoAnywhere,['001386'],176,0.11061986535787582,0.0013907498214393854,0.1565302610397339,0.16542498767375946
test,dataset_7_keyframe_4,StereoAnywhere,['001386'],155,0.08138075470924377,0.004288347437977791,0.14268134534358978,0.13985557854175568
test,dataset_7_keyframe_4,StereoAnywhere,['001390'],165,0.07835939526557922,0.0025325079914182425,0.17925448715686798,0.17284032702445984
test,dataset_7_keyframe_4,StereoAnywhere,['001390'],154,0.15747953951358795,4.183781493338756e-05,0.18301306664943695,0.148018941283226
test,dataset_7_keyframe_4,StereoAnywhere,['001390'],131,0.22852639853954315,3.9850481698522344e-05,0.18071436882019043,0.15373989939689636
test,dataset_7_keyframe_4,StereoAnywhere,['001390'],113,0.057469967752695084,0.00024920437135733664,0.17013821005821228,0.14646686613559723
test,dataset_7_keyframe_4,StereoAnywhere,['001394'],100,0.0632522776722908,0.0026091192848980427,0.1404353529214859,0.14906229078769684
test,dataset_7_keyframe_4,StereoAnywhere,['001394'],104,0.13879942893981934,0.00012621513451449573,0.12788014113903046,0.15017573535442352
test,dataset_7_keyframe_4,StereoAnywhere,['001394'],89,0.3865694999694824,2.2566720872418955e-05,0.3214361071586609,0.17082786560058594
test,dataset_7_keyframe_4,StereoAnywhere,['001394'],85,0.0610247440636158,8.437212818535045e-05,0.17569448053836823,0.15880224108695984
test,dataset_7_keyframe_4,StereoAnywhere,['001398'],86,0.266891211271286,0.26688969135284424,0.3037181496620178,0.3037171959877014
test,dataset_7_keyframe_4,StereoAnywhere,['001398'],65,0.15551669895648956,0.0021628746762871742,0.16754023730754852,0.14855560660362244
