dataset,metric_scope,backbone,specimen,session,anchor_id,frame_id,step_since_reset,reset,support_coverage,raw_mc_inconsistency,temporal_module_mc_inconsistency,update_magnitude,temporal_weight,fb_confidence
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__start,specimen_2__2025_04_10-16_19_14__1744294807_972584009,1,1,0.9875386357307434,0.9999495148658752,0.08222349733114243,0.9177261590957642,0.6442084312438965,0.7071003913879395
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__start,specimen_2__2025_04_10-16_19_14__1744294808_006241559,2,0,0.9448302984237671,1.2322756052017212,0.44955554604530334,0.6570806503295898,0.355379194021225,0.2950287461280823
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__start,specimen_2__2025_04_10-16_19_14__1744294808_039081096,3,0,0.980131208896637,0.6572815775871277,0.23438067734241486,0.20850910246372223,0.3261367380619049,0.43419086933135986
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__end,specimen_2__2025_04_10-16_19_14__1744294833_106097698,1,1,0.9869599342346191,0.18048909306526184,0.1010047197341919,0.07948437333106995,0.3883015513420105,0.590703010559082
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__end,specimen_2__2025_04_10-16_19_14__1744294833_139447212,2,0,0.9410493969917297,0.5591036081314087,0.39456263184547424,0.12439389526844025,0.19101710617542267,0.21192631125450134
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__end,specimen_2__2025_04_10-16_19_14__1744294833_172259569,3,0,0.9765046834945679,0.3271409571170807,0.18626989424228668,0.09517867863178253,0.249043270945549,0.5382173657417297
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__start,specimen_2__2025_04_10-16_19_14__1744294819_406353950,1,1,0.9875386357307434,0.1593429446220398,0.12925580143928528,0.030087154358625412,0.35460853576660156,0.7097302079200745
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__start,specimen_2__2025_04_10-16_19_14__1744294819_439460754,2,0,0.975077211856842,0.27368173003196716,0.1958615779876709,0.08117520809173584,0.3154870271682739,0.36037376523017883
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__start,specimen_2__2025_04_10-16_19_14__1744294819_472425222,3,0,0.9793210029602051,0.19765053689479828,0.17296339571475983,0.0203397199511528,0.10594507306814194,0.4267149865627289
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_28_15,specimen_2__2025_04_10-16_28_15__Clip_1__start,specimen_2__2025_04_10-16_28_15__1744295308_372935295,1,1,0.9875386357307434,0.24424214661121368,0.12251953035593033,0.12172263860702515,0.5365520119667053,0.8347983360290527
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_28_15,specimen_2__2025_04_10-16_28_15__Clip_1__start,specimen_2__2025_04_10-16_28_15__1744295308_406017303,2,0,0.9389275312423706,0.31980329751968384,0.25446054339408875,0.038430437445640564,0.10650654882192612,0.3915276825428009
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_28_15,specimen_2__2025_04_10-16_28_15__Clip_1__start,specimen_2__2025_04_10-16_28_15__1744295308_437940120,3,0,0.971257746219635,0.24079054594039917,0.20569995045661926,0.05815720185637474,0.1900101900100708,0.47205543518066406
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_32_24,specimen_2__2025_04_10-16_32_24__Clip_1__start,specimen_2__2025_04_10-16_32_24__1744295550_138431787,1,1,0.9784336686134338,0.5212414860725403,0.4473986327648163,0.07384287565946579,0.17820128798484802,0.5264608263969421
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_32_24,specimen_2__2025_04_10-16_32_24__Clip_1__start,specimen_2__2025_04_10-16_32_24__1744295550_172932863,2,0,0.960069477558136,0.4001237154006958,0.09078051149845123,0.28414836525917053,0.56023108959198,0.26931485533714294
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_32_24,specimen_2__2025_04_10-16_32_24__Clip_1__start,specimen_2__2025_04_10-16_32_24__1744295550_206134319,3,0,0.9849151968955994,0.2334628701210022,0.07273691892623901,0.38259953260421753,0.5680193305015564,0.7482542991638184
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_1__end,specimen_2__2025_04_10-16_33_49__1744295654_906185388,1,1,0.9689429402351379,0.14513859152793884,0.1377936601638794,0.007344935089349747,0.09576156735420227,0.4404972195625305
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_1__end,specimen_2__2025_04_10-16_33_49__1744295654_939115285,2,0,0.9318287372589111,0.25144821405410767,0.24070054292678833,0.011947209015488625,0.06540630757808685,0.40353164076805115
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_1__end,specimen_2__2025_04_10-16_33_49__1744295654_972905158,3,0,0.9863040447235107,0.15681877732276917,0.0939139649271965,0.07210293412208557,0.49815502762794495,0.7500203847885132
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__end,specimen_2__2025_04_10-16_33_49__1744295670_072286367,1,1,0.9762731790542603,0.18242767453193665,0.15999636054039001,0.022431323304772377,0.22905667126178741,0.47550249099731445
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__end,specimen_2__2025_04_10-16_33_49__1744295670_105276823,2,0,0.992515504360199,0.3073694109916687,0.14547210931777954,0.1678265482187271,0.5160501003265381,0.6927348375320435
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__end,specimen_2__2025_04_10-16_33_49__1744295670_139412641,3,0,0.9551697969436646,0.38343846797943115,0.18931983411312103,0.1543012112379074,0.42518922686576843,0.2670346200466156
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__start,specimen_2__2025_04_10-16_33_49__1744295654_906185388,1,1,0.9689429402351379,0.14513859152793884,0.1377936601638794,0.007344935089349747,0.09576156735420227,0.4404972195625305
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__start,specimen_2__2025_04_10-16_33_49__1744295654_939115285,2,0,0.9318287372589111,0.25144821405410767,0.24070054292678833,0.011947209015488625,0.06540630757808685,0.40353164076805115
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__start,specimen_2__2025_04_10-16_33_49__1744295654_972905158,3,0,0.9863040447235107,0.15681877732276917,0.0939139649271965,0.07210293412208557,0.49815502762794495,0.7500203847885132
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__end,specimen_2__2025_04_10-16_33_49__1744295684_972788572,1,1,0.9861111640930176,0.38072192668914795,0.2730032205581665,0.10771867632865906,0.440236359834671,0.4236272871494293
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__end,specimen_2__2025_04_10-16_33_49__1744295685_006266832,2,0,0.9864583611488342,0.9985191226005554,0.09506192803382874,0.9569007754325867,0.6089299917221069,0.8990573287010193
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__end,specimen_2__2025_04_10-16_33_49__1744295685_039219856,3,0,0.9483025074005127,0.6029080152511597,0.25087040662765503,0.7097628116607666,0.49248239398002625,0.3223632872104645
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__start,specimen_2__2025_04_10-16_33_49__1744295670_072286367,1,1,0.9762731790542603,0.18242767453193665,0.15999636054039001,0.022431323304772377,0.22905667126178741,0.47550249099731445
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__start,specimen_2__2025_04_10-16_33_49__1744295670_105276823,2,0,0.992515504360199,0.3073694109916687,0.14547210931777954,0.1678265482187271,0.5160501003265381,0.6927348375320435
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__start,specimen_2__2025_04_10-16_33_49__1744295670_139412641,3,0,0.9551697969436646,0.38343846797943115,0.18931983411312103,0.1543012112379074,0.42518922686576843,0.2670346200466156
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_4__start,specimen_2__2025_04_10-16_33_49__1744295684_972788572,1,1,0.9861111640930176,0.38072192668914795,0.2730032205581665,0.10771867632865906,0.440236359834671,0.4236272871494293
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_4__start,specimen_2__2025_04_10-16_33_49__1744295685_006266832,2,0,0.9864583611488342,0.9985191226005554,0.09506192803382874,0.9569007754325867,0.6089299917221069,0.8990573287010193
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_4__start,specimen_2__2025_04_10-16_33_49__1744295685_039219856,3,0,0.9483025074005127,0.6029080152511597,0.25087040662765503,0.7097628116607666,0.49248239398002625,0.3223632872104645
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_24_24,specimen_3__2025_05_08-14_24_24__Clip_1__start,specimen_3__2025_05_08-14_24_24__1746707079_540990352,1,1,0.9875000715255737,0.4449253976345062,0.2326599806547165,0.21226543188095093,0.4357846975326538,0.6719591021537781
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_24_24,specimen_3__2025_05_08-14_24_24__Clip_1__start,specimen_3__2025_05_08-14_24_24__1746707079_574457168,2,0,0.9861497282981873,0.9927760362625122,0.16136139631271362,0.9914945960044861,0.6686857342720032,0.20173358917236328
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_24_24,specimen_3__2025_05_08-14_24_24__Clip_1__start,specimen_3__2025_05_08-14_24_24__1746707079_607564926,3,0,0.9869599342346191,0.9082125425338745,0.2994472086429596,0.5770803689956665,0.522490382194519,0.5450655221939087
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_25_47,specimen_3__2025_05_08-14_25_47__Clip_1__start,specimen_3__2025_05_08-14_25_47__1746707154_407682657,1,1,0.9864969849586487,0.5976418256759644,0.5323620438575745,0.06527972966432571,0.3065471053123474,0.7510572075843811
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_25_47,specimen_3__2025_05_08-14_25_47__Clip_1__start,specimen_3__2025_05_08-14_25_47__1746707154_440113067,2,0,0.9741512537002563,0.5767869353294373,0.18502986431121826,0.40845900774002075,0.6503657102584839,0.21427185833454132
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_25_47,specimen_3__2025_05_08-14_25_47__Clip_1__start,specimen_3__2025_05_08-14_25_47__1746707154_474355459,3,0,0.9878087043762207,0.6438182592391968,0.30489203333854675,0.2515786290168762,0.5053500533103943,0.6854039430618286
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__end,specimen_3__2025_05_08-14_27_51__1746707293_239904165,1,1,0.9875386357307434,0.5950770974159241,0.3938559889793396,0.20122113823890686,0.43960270285606384,0.6741319298744202
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__end,specimen_3__2025_05_08-14_27_51__1746707293_274473667,2,0,0.9845293760299683,1.205068588256836,0.11055352538824081,1.2766258716583252,0.659508466720581,0.37450069189071655
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__end,specimen_3__2025_05_08-14_27_51__1746707293_306623220,3,0,0.9920911192893982,0.956168532371521,0.1408563107252121,0.4462814927101135,0.6104131937026978,0.8634539246559143
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__start,specimen_3__2025_05_08-14_27_51__1746707276_840893745,1,1,0.9875386357307434,0.4382772743701935,0.3191274106502533,0.11914987862110138,0.31667259335517883,0.786686360836029
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__start,specimen_3__2025_05_08-14_27_51__1746707276_874614238,2,0,0.9899306297302246,0.5955875515937805,0.2853449881076813,0.36957332491874695,0.47279492020606995,0.282320111989975
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__start,specimen_3__2025_05_08-14_27_51__1746707276_907970428,3,0,0.9869599342346191,0.6447786092758179,0.39635249972343445,0.2337334007024765,0.5078691840171814,0.9217556715011597
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__end,specimen_3__2025_05_08-14_27_51__1746707309_941101789,1,1,0.9905478954315186,0.6210106611251831,0.5646262168884277,0.056384455412626266,0.3041502833366394,0.7460893392562866
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__end,specimen_3__2025_05_08-14_27_51__1746707309_975160360,2,0,0.9782407879829407,0.4559181034564972,0.10863206535577774,0.3446471095085144,0.5995976328849792,0.26780277490615845
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__end,specimen_3__2025_05_08-14_27_51__1746707310_007738113,3,0,0.9839121103286743,0.366903692483902,0.11025013029575348,0.4506307542324066,0.5457074046134949,0.6057024598121643
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__start,specimen_3__2025_05_08-14_27_51__1746707293_239904165,1,1,0.9875386357307434,0.5950770974159241,0.3938559889793396,0.20122113823890686,0.43960270285606384,0.6741319298744202
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__start,specimen_3__2025_05_08-14_27_51__1746707293_274473667,2,0,0.9845293760299683,1.205068588256836,0.11055352538824081,1.2766258716583252,0.659508466720581,0.37450069189071655
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__start,specimen_3__2025_05_08-14_27_51__1746707293_306623220,3,0,0.9920911192893982,0.956168532371521,0.1408563107252121,0.4462814927101135,0.6104131937026978,0.8634539246559143
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__end,specimen_3__2025_05_08-14_27_51__1746707324_107335567,1,1,0.9839892387390137,0.5285753607749939,0.5070542693138123,0.021521134302020073,0.15699149668216705,0.6657810211181641
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__end,specimen_3__2025_05_08-14_27_51__1746707324_139924049,2,0,0.9608796834945679,0.4933374524116516,0.19663116335868835,0.30632284283638,0.5565140843391418,0.35475102066993713
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__end,specimen_3__2025_05_08-14_27_51__1746707324_174072980,3,0,0.9873843193054199,0.28960976004600525,0.12484858930110931,0.33439838886260986,0.612946093082428,0.7335066795349121
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__start,specimen_3__2025_05_08-14_27_51__1746707309_941101789,1,1,0.9905478954315186,0.6210106611251831,0.5646262168884277,0.056384455412626266,0.3041502833366394,0.7460893392562866
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__start,specimen_3__2025_05_08-14_27_51__1746707309_975160360,2,0,0.9782407879829407,0.4559181034564972,0.10863206535577774,0.3446471095085144,0.5995976328849792,0.26780277490615845
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__start,specimen_3__2025_05_08-14_27_51__1746707310_007738113,3,0,0.9839121103286743,0.366903692483902,0.11025013029575348,0.4506307542324066,0.5457074046134949,0.6057024598121643
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__end,specimen_3__2025_05_08-14_27_51__1746707335_441115617,1,1,0.9875386357307434,0.502387285232544,0.3356512188911438,0.16673608124256134,0.3479682207107544,0.7705207467079163
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__end,specimen_3__2025_05_08-14_27_51__1746707335_474103212,2,0,0.9565200805664062,0.4800584018230438,0.2360810935497284,0.3751215636730194,0.28219884634017944,0.29018351435661316
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__end,specimen_3__2025_05_08-14_27_51__1746707335_507338523,3,0,0.9751543402671814,0.4652461111545563,0.253097265958786,0.4491461217403412,0.45097920298576355,0.6266499161720276
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__start,specimen_3__2025_05_08-14_27_51__1746707324_107335567,1,1,0.9839892387390137,0.5285753607749939,0.5070542693138123,0.021521134302020073,0.15699149668216705,0.6657810211181641
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__start,specimen_3__2025_05_08-14_27_51__1746707324_139924049,2,0,0.9608796834945679,0.4933374524116516,0.19663116335868835,0.30632284283638,0.5565140843391418,0.35475102066993713
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__start,specimen_3__2025_05_08-14_27_51__1746707324_174072980,3,0,0.9873843193054199,0.28960976004600525,0.12484858930110931,0.33439838886260986,0.612946093082428,0.7335066795349121
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__end,specimen_3__2025_05_08-14_27_51__1746707350_507837772,1,1,0.9875386357307434,0.26506924629211426,0.18656155467033386,0.0785076916217804,0.3941569924354553,0.8138967752456665
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__end,specimen_3__2025_05_08-14_27_51__1746707350_541015148,2,0,0.9604938626289368,0.5382052063941956,0.43593254685401917,0.1241997554898262,0.25002312660217285,0.4241922199726105
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__end,specimen_3__2025_05_08-14_27_51__1746707350_574324131,3,0,0.9753086566925049,0.3267822265625,0.27661940455436707,0.1477409154176712,0.32814323902130127,0.6943174600601196
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__start,specimen_3__2025_05_08-14_27_51__1746707335_441115617,1,1,0.9875386357307434,0.502387285232544,0.3356512188911438,0.16673608124256134,0.3479682207107544,0.7705207467079163
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__start,specimen_3__2025_05_08-14_27_51__1746707335_474103212,2,0,0.9565200805664062,0.4800584018230438,0.2360810935497284,0.3751215636730194,0.28219884634017944,0.29018351435661316
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__start,specimen_3__2025_05_08-14_27_51__1746707335_507338523,3,0,0.9751543402671814,0.4652461111545563,0.253097265958786,0.4491461217403412,0.45097920298576355,0.6266499161720276
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__end,specimen_3__2025_05_08-14_27_51__1746707366_340857744,1,1,0.9805170297622681,1.9013292789459229,1.8415303230285645,0.05979885533452034,0.24035196006298065,0.5065323114395142
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__end,specimen_3__2025_05_08-14_27_51__1746707366_374372243,2,0,0.9859954118728638,0.8070108294487,0.660955011844635,0.1591762900352478,0.4598187506198883,0.5040705800056458
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__end,specimen_3__2025_05_08-14_27_51__1746707366_407700300,3,0,0.9722608327865601,0.6501607894897461,0.25895172357559204,0.47952982783317566,0.44514063000679016,0.5721308588981628
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__start,specimen_3__2025_05_08-14_27_51__1746707350_507837772,1,1,0.9875386357307434,0.26506924629211426,0.18656155467033386,0.0785076916217804,0.3941569924354553,0.8138967752456665
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__start,specimen_3__2025_05_08-14_27_51__1746707350_541015148,2,0,0.9604938626289368,0.5382052063941956,0.43593254685401917,0.1241997554898262,0.25002312660217285,0.4241922199726105
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__start,specimen_3__2025_05_08-14_27_51__1746707350_574324131,3,0,0.9753086566925049,0.3267822265625,0.27661940455436707,0.1477409154176712,0.32814323902130127,0.6943174600601196
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__end,specimen_3__2025_05_08-14_33_16__1746707628_907954931,1,1,0.9870370626449585,0.44468098878860474,0.2562713325023651,0.18840964138507843,0.428491473197937,0.5724714398384094
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__end,specimen_3__2025_05_08-14_33_16__1746707628_941233396,2,0,0.9608411192893982,0.8532573580741882,0.2457050383090973,0.6716825366020203,0.5521815419197083,0.22272570431232452
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__end,specimen_3__2025_05_08-14_33_16__1746707628_974280118,3,0,0.9875386357307434,0.9428380727767944,0.284533828496933,0.5431346297264099,0.6281818151473999,0.7784576416015625
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__start,specimen_3__2025_05_08-14_33_16__1746707602_340250730,1,1,0.9869213700294495,0.8273500204086304,0.33906257152557373,0.4882875680923462,0.5479894280433655,0.7289190888404846
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__start,specimen_3__2025_05_08-14_33_16__1746707602_374892234,2,0,0.991319477558136,0.9973885416984558,0.25214123725891113,0.7193571329116821,0.6275249719619751,0.25125381350517273
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__start,specimen_3__2025_05_08-14_33_16__1746707602_408067703,3,0,0.9907407760620117,0.7821729779243469,0.28720298409461975,0.44855251908302307,0.6118566989898682,0.7914204597473145
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__end,specimen_3__2025_05_08-14_34_16__1746707686_107763528,1,1,0.9875386357307434,0.5230657458305359,0.37555137276649475,0.1475144326686859,0.3914845883846283,0.8618504405021667
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__end,specimen_3__2025_05_08-14_34_16__1746707686_140844345,2,0,0.9781635999679565,1.0813480615615845,0.8507387638092041,0.1766141951084137,0.5016484260559082,0.22825969755649567
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__end,specimen_3__2025_05_08-14_34_16__1746707686_174271583,3,0,0.981751561164856,0.32452070713043213,0.17436228692531586,0.24013951420783997,0.4830104112625122,0.5934993624687195
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__start,specimen_3__2025_05_08-14_34_16__1746707662_142436265,1,1,0.9875386357307434,0.7018947005271912,0.20267076790332794,0.4992239475250244,0.5585812330245972,0.8369568586349487
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__start,specimen_3__2025_05_08-14_34_16__1746707662_175675630,2,0,0.9689815044403076,0.5020012855529785,0.11240926384925842,0.615318238735199,0.5587978363037109,0.407988578081131
D4D,no_reference_prediction_space,Fast-FoundationStereo,specimen_3,2025_05_08-14_34_16,specimen_3__2025_05_08-14_34_16__Clip_1__start,specimen_3__2025_05_08-14_34_16__1746707662_208505630,3,0,0.9823688864707947,0.5718957185745239,0.1333741843700409,0.5405715107917786,0.6227314472198486,0.587015688419342
