dataset,metric_scope,backbone,backbone_status,specimen,session,anchor_count,support_count,method,disparity_MAE,disparity_Median,disparity_RMSE,disparity_P90,disparity_P95,disparity_P99,disparity_Max,disparity_InvalidRate,disparity_Bad1,disparity_Bad3,disparity_Bad5,disparity_EPE,disparity_MedianEPE,disparity_MaxError,depth_MAE,depth_Median,depth_RMSE,depth_P90,depth_P95,depth_P99,depth_Max,depth_InvalidRate,depth_BadMM2,depth_BadMM5,depth_BadMM10,depth_AbsRel,depth_SqRel,depth_Delta1,depth_Delta2,depth_Delta3,depth_MAE_Z,depth_RMSE_Z,disparity_HPlus,disparity_BPlus,disparity_HUR,disparity_BUR,disparity_Neutral,disparity_MAEDelta,disparity_NewBad_1.0,disparity_RecoveredBad_1.0,disparity_BadDelta_1.0,disparity_IdentityPreservation_1.0,disparity_NewBad_3.0,disparity_RecoveredBad_3.0,disparity_BadDelta_3.0,disparity_IdentityPreservation_3.0,disparity_NewBad_5.0,disparity_RecoveredBad_5.0,disparity_BadDelta_5.0,disparity_IdentityPreservation_5.0,depth_HPlus,depth_BPlus,depth_HUR,depth_BUR,depth_Neutral,depth_MAEDelta,depth_NewBad_2.0,depth_RecoveredBad_2.0,depth_BadDelta_2.0,depth_IdentityPreservation_2.0,depth_NewBad_5.0,depth_RecoveredBad_5.0,depth_BadDelta_5.0,depth_IdentityPreservation_5.0,depth_NewBad_10.0,depth_RecoveredBad_10.0,depth_BadDelta_10.0,depth_IdentityPreservation_10.0
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_59_26,3,340088,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39017063162943794,0.6005747938107896,0.426377878666698,0.4781850579849921,0.09543706334830986,-0.21040416218135163,0.04734068829244196,0.05859071769659618,-0.011250029404154205,0.8910830136856561,0.06019324410152666,0.06383935922467127,-0.003646115123144611,0.9154691706720843,0.050798616828585545,0.0600844487309167,-0.009285831902331149,0.9378554444832139,1.1223746671590185,1.0898314667504716,0.43077674013784667,0.47378619651384346,0.09543706334830986,0.03254320040854689,0.05282162263884642,0.05995213003693162,-0.007130507398085184,0.8311193840426432,0.053480275693349955,0.06529192444308532,-0.011811648749735337,0.9104154147744624,0.07140798852061819,0.06224565406600645,0.009162334454611759,0.9112789206606678
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_07_15,2,366213,raw,3.261339522922265,0.6126174926757812,7.605070658062877,10.33039855957031,19.137188339233386,35.89956161499024,116.83022689819336,0.0,0.35919533167855866,0.20913239016637858,0.17882216087358996,3.261339522922265,0.6126174926757812,116.83022689819336,9.674932990533875,2.7459134729142534,22.387639909075315,20.688501179508012,64.5473509676349,101.32478389225095,105.96217721981617,0.0,0.5825407617970962,0.3407907419998744,0.20221838110607762,0.10263773084587681,5.239547407390204,0.8851187696777558,0.9427955861752587,0.9578414747701475,9.674932990533875,22.387639909075315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_07_15,2,366213,refined,3.298522344008617,0.6131515502929688,7.512378831306135,10.268314361572266,18.102333450317353,35.309677963256874,116.81223678588867,0.0,0.36163653392970757,0.2254343783535811,0.19140227135574106,3.298522344008617,0.6131515502929688,116.81223678588867,9.553497599331036,2.7863804506921213,21.523757613995713,21.353433175697717,39.53636987125074,101.11853555280298,105.96217721981617,0.0,0.5928544317105072,0.34671898594533784,0.22177257497685773,0.10101600749793291,4.74695510221564,0.8827540256626608,0.9486692170949693,0.9615032781468709,9.553497599331036,21.523757613995713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_07_15,2,366213,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24283468586025758,0.20565186477390593,0.34554753654294085,0.5151155202027236,0.1393369432543356,0.03718282108635164,0.024687818291540715,0.022246616040391794,0.0024412022511489107,0.961473722786369,0.020985055145502755,0.004683066958300224,0.01630198818720252,0.9734657800059386,0.018025029149702495,0.005444918667551398,0.012580110482151102,0.9780497861841011,0.7058958862354907,0.827331277438333,0.34599263270282593,0.5146704240428385,0.1393369432543356,-0.12143539120284244,0.036282163658854276,0.025968493745443227,0.010313669913410983,0.9130881285199406,0.0283496216682641,0.022421377722800666,0.0059282439454634295,0.9569945031502293,0.02950741781422287,0.00995322394344275,0.019554193870780112,0.963013164109831
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_08_53,9,1614409,raw,3.2141605946430856,0.6480865478515625,8.395887703131603,8.548675537109375,16.874684906005818,42.535909652709954,89.73056411743164,0.0,0.35180366313616934,0.181338805717758,0.1408372971161583,3.2141605946430856,0.6480865478515625,89.73056411743164,9.43743475643532,2.3953331547115226,22.613142858269413,20.866572276841108,49.272951663603735,108.47739841219757,126.97003247837083,0.0,0.5493007038489007,0.319744872581855,0.19099063496301122,0.08068107289240935,3.856522492005576,0.8979837203583478,0.950893484860404,0.9588177469278232,9.43743475643532,22.613142858269413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_08_53,9,1614409,refined,3.1879886238741886,0.6530036926269531,6.981580956365704,11.088321685791016,17.2020263671875,28.90205192565918,50.92622420191765,0.0,0.36592028414113154,0.2198600230796533,0.17803109373151413,3.1879886238741886,0.6530036926269531,50.92622420191765,11.009230444736087,2.733780824248555,81.28210917357042,27.714748671136135,55.935601332516406,96.0906486756704,16487.839817107524,0.0,0.576340320203864,0.3567664699589757,0.22775331406105886,0.11548766083693653,96.75059978550732,0.868026627700911,0.945796263524299,0.967747330447241,11.009230444736087,81.28210917357042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_08_53,9,1614409,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9530766462042211,0.9792486169731179,0.4002077540449787,0.492925894243652,0.1068663517113693,-0.026171970768896814,0.06504051947183148,0.0509238984668693,0.014116621004962193,0.8996592301238278,0.06549269732762887,0.02697147996573359,0.03852121736189529,0.9200002421208576,0.06029017429907787,0.02309637768372203,0.03719379661535582,0.9298268254700658,3.8972397873846454,2.325444099083874,0.401789137696829,0.49134451059180173,0.1068663517113693,1.5717956883007713,0.07328006719486821,0.046240450839904884,0.027039616354963325,0.8374080726979864,0.07153701447402734,0.03451541709690667,0.037021597377120685,0.8948379635953051,0.06440499278683406,0.027642313688786422,0.036762679098047646,0.9203903000753404
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_13_29,2,320462,raw,3.041448568058462,0.9666099548339844,6.096852396724813,9.064776229858403,12.18575820922852,26.077503623962404,45.1849365234375,0.0,0.48957754741591825,0.22821426565396208,0.18317304391784361,3.041448568058462,0.9666099548339844,45.1849365234375,4.391040178522224,1.1471332824781513,8.518705881667307,16.072327822597202,21.209842315861827,30.649669719613872,53.67474734611089,0.0,0.34376930806148626,0.21334822849511018,0.16025925070679206,0.0632530039376682,1.0115507326377238,0.9070779062728186,0.9794421803521166,0.999531925782152,4.391040178522224,8.518705881667307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_13_29,2,320462,refined,3.2399947431140452,1.0831146240234375,6.228858349409164,9.329048156738303,13.352508163452153,25.902405548095714,45.184940338134766,0.0,0.5240964607348141,0.254292240577666,0.19957124401645124,3.2399947431140452,1.0831146240234375,45.184940338134766,4.643508667021258,1.332997010794898,8.620793955823274,16.569787446721197,21.133787318059877,29.891003759428084,53.67474734611089,0.0,0.3870973781602811,0.2322084989795982,0.1703415693592376,0.06776991693600791,1.0596248596440991,0.9041633641430186,0.9799102545699646,0.9995350462769377,4.643508667021258,8.620793955823274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_13_29,2,320462,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32551474739398156,0.1269685723383986,0.393999912626146,0.49458906204167735,0.11141102533217667,0.19854617505558297,0.07451429498661308,0.03999538166771723,0.03451891331889584,0.8540144646667196,0.03627263138843295,0.010194656464729047,0.026077974923703895,0.9530016819769699,0.021175677615442704,0.004777477516835069,0.016398200098607624,0.9740756870745181,0.457452445085292,0.20498395658625795,0.39462089108849097,0.49396808357933236,0.11141102533217667,0.25246848849903397,0.06169218191236402,0.01836411181356916,0.04332807009879486,0.9059900997161158,0.026839375651403288,0.007979105166915267,0.018860270484488018,0.9658815035780588,0.011842277711553944,0.0017599590591084121,0.010082318652445549,0.9858976979246019
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_18_24,2,220556,raw,3.7144107800096986,0.997410774230957,7.351471624210992,13.954254150390625,18.25568962097168,27.756697273254403,47.12966537475586,0.0,0.49920655071727815,0.2372685395092403,0.19660313027077023,3.7144107800096986,0.997410774230957,47.12966537475586,4.624676587690935,1.0685869453036325,9.164008143915328,19.35558622068671,22.61922918542555,33.45182985609866,47.774626314927644,0.0,0.33245978345635574,0.21795371696983987,0.1607528246794465,0.0751136822632347,1.3684143120347283,0.8650365440069642,0.9895763434229855,0.9991612107582655,4.624676587690935,9.164008143915328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_18_24,2,220556,refined,4.139749902536294,1.2516803741455078,8.0047370703274,13.793737411499023,17.991578102111816,29.920053672790562,85.17875698208809,0.0,0.5562532871470284,0.2833974138087379,0.22465042891601225,4.139749902536294,1.2516803741455078,85.17875698208809,14.280017954125709,1.4030154680244458,745.565973718755,19.90258221816766,23.766615109572758,40.782632005900844,216181.79706694733,0.0,0.4033125374054662,0.24979597018444297,0.17577848709624766,0.2256256994198427,8274.841968720202,0.8639982589455739,0.9817506664973975,0.9937113476849417,14.280017954125709,745.565973718755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_18_24,2,220556,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8629188162078172,0.4375796936812223,0.4588811911714032,0.43890893922631896,0.10220986960227788,0.4253391225265949,0.07890059667386061,0.02185386024411034,0.05704673642975022,0.8424488243868433,0.058239177351783675,0.012110303052286041,0.04612887429949761,0.9236439292614058,0.04186691815230599,0.013819619507063965,0.028047298645242025,0.9478876259918507,10.032621912302272,0.37728054586749715,0.46010537006474544,0.43768929432887793,0.10220533560637661,9.655341366434772,0.08364315638658662,0.012790402437476197,0.07085275394911045,0.8746994498403858,0.04634197210685721,0.014499718892254121,0.0318422532146031,0.9407426732759371,0.03275812038665917,0.017732457969857996,0.015025662416801172,0.9609672557144477
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_19_14,10,1121610,raw,3.853604044931974,0.9569606781005859,8.7361420558789,12.076026916503901,20.44855995178223,40.18590442657471,58.06242752075195,0.0,0.4854173910717629,0.21752748281488218,0.16228813937108263,3.853604044931974,0.9569606781005859,58.06242752075195,4.896167701752663,1.3013314940506007,10.370820844103363,17.89278295712302,25.015866037722915,42.28304970605483,94.31160806589811,0.0,0.36901151023974466,0.1964586621018001,0.14626117812786976,0.07018831780958652,1.485411453299688,0.8919811699253751,0.96070826757964,0.985905082871943,4.896167701752663,10.370820844103363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_19_14,10,1121610,refined,4.111208067623882,1.0924606323242188,8.91141095941208,12.835747528076173,20.07299041748047,40.59444465637203,81.00145421316847,0.0,0.5281122671873467,0.254321912251139,0.1811039487879031,4.111208067623882,1.0924606323242188,81.00145421316847,106.6891280562855,1.5335887666798165,6658.850419192935,18.478328528360652,28.744025025232695,43.55391706423343,813667.6879601177,0.0,0.42059539412095115,0.21475200827382065,0.15640730735282318,1.7857524713183643,748166.5242958155,0.8852283770651117,0.9563609454266635,0.9841772095469905,106.6891280562855,6658.850419192935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_19_14,10,1121610,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5732425254995768,0.31563850280766886,0.4704977666033648,0.4192500066868163,0.11025222670981892,0.25760402269190785,0.0632055705637432,0.020510694448159342,0.04269487611558381,0.8771711879354288,0.04495056213835469,0.008156132702097876,0.0367944294362568,0.9425531745190735,0.02627829637752873,0.007462486960708267,0.018815809416820456,0.9686308650831323,102.04566084026123,0.2527004857283739,0.4714187640980376,0.41832900919214344,0.11025222670981892,101.79296035453275,0.06597569565178626,0.014391811770579792,0.051583883881206494,0.8954407303422384,0.025568602277083834,0.0072752561050632575,0.018293346172020553,0.9681801034107804,0.018498408537727017,0.008352279312773603,0.01014612922495342,0.9783324735108536
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_28_15,1,119423,raw,1.7837865259337864,0.7874603271484375,3.872027437847062,3.323979187011719,7.200448608398419,19.221679611206053,25.41083526611328,0.0,0.415280138666756,0.1099201996265376,0.06724835249491304,1.7837865259337864,0.7874603271484375,25.41083526611328,3.4848971612286843,1.8204404818886673,5.906561546795834,8.14649032953739,15.336818935654879,22.869127975029052,35.85338592877736,0.0,0.47045376518761045,0.18283747686794002,0.07856945479513996,0.04551122921539248,0.5255324075266123,0.9570350769952187,0.999187761151537,1.0,3.4848971612286843,5.906561546795834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_28_15,1,119423,refined,1.7830115918558234,0.7816009521484375,3.8711466593985193,3.455035400390625,7.106665802001925,19.214413681030273,25.41083526611328,0.0,0.40728335412776434,0.11476013833181213,0.06651147601383318,1.7830115918558234,0.7816009521484375,25.41083526611328,3.500188221283314,1.803193557849454,5.944997631038689,8.46149680853819,15.380452785273391,22.938613390212957,35.85339596127345,0.0,0.4660827478793867,0.18671445198998518,0.0807382162565,0.04574731570839661,0.531444107842589,0.9567168803329342,0.999187761151537,1.0,3.500188221283314,5.944997631038689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_28_15,1,119423,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07090900623947004,0.07168394031743307,0.36222503202900613,0.5668254858779297,0.07094948209306415,-0.0007749340779630232,0.02414107835174129,0.03213786289073294,-0.007996784538991664,0.9587134285182374,0.007552983931068555,0.002713045225794026,0.004839938705274535,0.9915142620606608,0.0008206124448389339,0.001557488925918793,-0.0007368764810798539,0.9991202240735421,0.16666861609416947,0.15137755603953937,0.36243437193840383,0.566616145968532,0.07094948209306415,0.015291060054630145,0.027992932684658734,0.032363949992882446,-0.004371017308223757,0.9471378874130297,0.014946869530994868,0.011069894408949699,0.0038769751220451565,0.9817088166577858,0.0034917896887534227,0.0013230282273933832,0.0021687614613600387,0.9962104689203926
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_32_24,1,120374,raw,1.7306145776363333,0.608154296875,3.741278314541043,3.4314559936523414,9.836328315734862,16.478340454101563,29.633773803710938,0.0,0.3624038413610913,0.11217538671141608,0.07940252878528586,1.7306145776363333,0.608154296875,29.633773803710938,3.3549645535828785,1.43309715671883,6.214206244215414,7.784816136035375,16.345238947719597,25.377500642597578,39.737990800445274,0.0,0.40963164803030555,0.1739744463090036,0.08237659295196637,0.04330688062558207,0.5477022253638073,0.9515011547344111,0.9985046604748534,1.0,3.3549645535828785,6.214206244215414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_32_24,1,120374,refined,1.6612738068787074,0.5980987548828125,3.699808788071454,3.175782012939453,9.80812854766845,16.52912563323975,29.633773803710938,0.0,0.33190722248990645,0.10322827188595544,0.07902038646219284,1.6612738068787074,0.5980987548828125,29.633773803710938,3.1796104263592944,1.4241376128107248,6.057997150238742,6.74127484329799,16.256886308522507,25.50230605245806,39.737990800445274,0.0,0.38471763005300147,0.14188279861099573,0.0794191436688986,0.041498172588116736,0.5270741999144428,0.9518500672902787,0.9985046604748534,1.0,3.1796104263592944,6.057997150238742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_32_24,1,120374,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0694572904691592,0.13879806122678517,0.38169372123548273,0.5363616727864822,0.08194460597803513,-0.06934077075762596,0.025179856115107913,0.05567647498629272,-0.030496618871184822,0.9605081433224756,0.0019605562663033544,0.010907671091764002,-0.008947114825460636,0.9977917302168035,0.0004486018575439879,0.0008307441806370147,-0.00038214232309302654,0.9995127057464626,0.1682049866506051,0.3435591138741883,0.3827653812285045,0.5352900127934603,0.08194460597803513,-0.17535412722358318,0.036735507667768785,0.06164952564507285,-0.02491401797730408,0.9377752761556322,0.004702012062405503,0.03679365976041338,-0.032091647698007875,0.9943076675516936,0.0005482911592204297,0.003505740442288202,-0.0029574492830677646,0.9994024878234261
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_33_49,6,629962,raw,2.3643235667092988,0.6711082458496094,6.502357084134052,4.221096038818359,12.094573974609375,35.38252044677751,64.94821548461914,0.0,0.3709366596715357,0.13017610586035347,0.09120232648953429,2.3643235667092988,0.6711082458496094,64.94821548461914,3.9759555465516057,1.4414165384639688,8.590963222773505,9.031109592039996,22.021649964600954,40.26073952749474,49.305483063536585,0.0,0.3858867677732943,0.16704499636486012,0.0912848711509583,0.05333271481541115,1.0394583355633427,0.9426886066143673,0.9697251580254047,0.9965616973722224,3.9759555465516057,8.590963222773505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_33_49,6,629962,refined,2.532085333440573,0.6912879943847656,6.841107866283016,4.970668792724609,12.589338302612305,38.28156158447277,64.94821548461914,0.0,0.3903060819541496,0.1520726647004105,0.09953616249869039,2.532085333440573,0.6912879943847656,64.94821548461914,4.312866712131501,1.528961177617461,8.965522340122106,10.127943378744334,23.73808165448152,39.07598653665767,49.305719279243036,0.0,0.4227747070458218,0.19961521488597725,0.10118388093250069,0.05919624761210995,1.1981659832130875,0.9400154295020969,0.9720046605985758,0.9926566999279322,4.312866712131501,8.965522340122106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_2,2025_04_10-16_33_49,6,629962,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36480378764752674,0.1970420209162526,0.42217467085316257,0.49604261844365216,0.08178271070318527,0.1677617667312741,0.07496325175169295,0.055593829469079085,0.019369422282613902,0.8808335394134539,0.03494813972906302,0.013051580889006004,0.021896558840057034,0.9598215915146472,0.017740752616824507,0.0094069166076684,0.008333836009156104,0.9804788754043612,0.6975371803415001,0.36062601476160555,0.42313028404887915,0.49509018004260574,0.08177953590851511,0.3369111655798948,0.0872624063038723,0.050374467031344745,0.03688793927252754,0.857905021867924,0.05105387309075785,0.01848365456964071,0.032570218521117134,0.9387075257751606,0.01805188249449967,0.008152872712957289,0.009899009781542387,0.9801347177774362
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_24_24,1,171500,raw,2.6229144716401835,0.32953453063964844,7.747632679949127,8.068110847473152,11.652342319488518,43.78923419952395,53.77290344238281,0.0,0.2630379008746356,0.14746938775510204,0.12485714285714286,2.6229144716401835,0.32953453063964844,53.77290344238281,5.863938094612948,1.259091488364568,12.316088103067523,21.54021373337956,32.49749878554216,49.7315953023902,56.50306518077225,0.0,0.3991195335276968,0.25020991253644315,0.15407580174927113,0.06542035081715797,1.905697854501993,0.9058075801749271,0.9639533527696793,0.9801516034985422,5.863938094612948,12.316088103067523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_24_24,1,171500,refined,2.57073424804732,0.31473731994628906,7.6581544462411895,7.8030521392822365,11.384543800353997,43.22688903808594,67.7023983001709,0.0,0.27104373177842567,0.14616326530612245,0.12016909620991253,2.57073424804732,0.31473731994628906,67.7023983001709,5.847452421694523,1.1953871567584997,12.235769183065216,19.439448106715147,31.998072280254124,50.035344745408274,85.35401792476183,0.0,0.4072886297376093,0.2593877551020408,0.15917201166180758,0.0655519389915621,1.9327797028196978,0.9081749271137026,0.9652419825072887,0.9811253644314869,5.847452421694523,12.235769183065216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_24_24,1,171500,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07594234990378511,0.12812257349664893,0.4042623906705539,0.4942798833819242,0.10145772594752187,-0.05218022359286383,0.01896793002915452,0.010962099125364432,0.00800583090379009,0.9742620006487906,0.0010903790087463557,0.0023965014577259475,-0.0013061224489795964,0.9987210089666163,0.0013644314868804664,0.006052478134110788,-0.004688046647230326,0.9984409042755202,0.2815645755265298,0.29805024844495437,0.4044548104956268,0.4940874635568513,0.10145772594752187,-0.016485672918424486,0.028104956268221574,0.019935860058309038,0.008169096209912519,0.9532270429204956,0.017982507288629736,0.00880466472303207,0.009177842565597671,0.9760166110631547,0.008513119533527697,0.0034169096209912537,0.0050962099125364535,0.9899363092448096
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_25_47,1,188429,raw,3.8761225875601757,0.8696098327636719,10.930515078704689,10.921788787841798,15.174040222167969,59.090390625000005,68.51955986022949,0.0,0.4311385190177733,0.14158117911786403,0.1318056137855638,3.8761225875601757,0.8696098327636719,68.51955986022949,8.123730624236721,3.5715947192473436,16.031205637597164,17.904959082487963,46.40872788885116,69.20454850192526,80.50221698137202,0.0,0.7084365994618663,0.3564207208019997,0.1474136146771463,0.08113473451325574,2.703393866987824,0.8934718116638097,0.9530592424732923,0.9641191111771542,8.123730624236721,16.031205637597164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_25_47,1,188429,refined,3.661462079639207,0.7360649108886719,10.440532645817532,11.512893676757812,14.977739334106458,59.38906219482422,101.84151673316956,0.0,0.40861544666691435,0.1430193866124641,0.13150311257821248,3.661462079639207,0.7360649108886719,101.84151673316956,8.712642356765777,3.010258286346186,38.28752553514905,19.69481813390379,43.64255693883725,72.50433546362267,2270.5978759886034,0.0,0.601011521581073,0.34774901952459547,0.14866607581635524,0.09706895135723981,21.608022149810367,0.8837970800672933,0.9558666659590616,0.9695269836383996,8.712642356765777,38.28752553514905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_25_47,1,188429,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3544983962182074,0.5691589041391759,0.3575776552441503,0.49891471058064313,0.14350763417520657,-0.21466050792096852,0.015241815219525657,0.0377648875703846,-0.02252307235085893,0.9732064558261032,0.005291117609285195,0.0038529101146851067,0.00143820749460008,0.99383620503119,0.0048187911627191144,0.005121292370070424,-0.00030250120735131336,0.9944496402657815,1.4656959601742856,0.8767842276452297,0.3576784889799341,0.49881387684485934,0.14350763417520657,0.5889117325290558,0.03195898720472963,0.13938406508552292,-0.10742507788079336,0.8903875207047817,0.015623922007758891,0.02429562328516311,-0.008671701277404242,0.9757233917983986,0.006973448885256516,0.0057209877460475825,0.0012524611392089324,0.9918208301172721
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_27_51,12,2158411,raw,3.9579275260959803,0.8987808227539062,11.952042953075582,7.2744293212890625,20.19546890258789,69.29624748229979,89.61269187927246,0.0,0.4595607602073933,0.14237881478550657,0.11923540048674697,3.9579275260959803,0.8987808227539062,89.61269187927246,7.824618815569276,3.220262047905834,17.17136815486509,15.43082786063519,37.31396162864935,83.17623045610344,116.88616082510956,0.0,0.6448739373548411,0.35621436325148453,0.14310481182684856,0.07864929034599928,2.9111458014577183,0.9148480062416287,0.9529260182606556,0.9689225082711309,7.824618815569276,17.17136815486509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_27_51,12,2158411,refined,3.7919808020744514,0.7562599182128906,11.560009783152188,8.050382614135742,19.887386322021484,66.67156600952148,117.49351555109024,0.0,0.40182106188302413,0.14939786722732604,0.12233258633318678,3.7919808020744514,0.7562599182128906,117.49351555109024,514.0942035051581,2.6737840316120156,46326.606466449375,17.258377601154763,39.288313398444295,82.009556981239,10886776.343869468,0.0,0.5828273669843231,0.31667879750427513,0.14955122078232552,3.8577829279897538,15499344.968892422,0.9082385143515299,0.9516959466941189,0.970907301714085,514.0942035051581,46326.606466449375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_27_51,12,2158411,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.694187847119409,0.8601345711409375,0.3179111855897695,0.548141202023155,0.1339476123870755,-0.16594672402152852,0.022100054160213232,0.0798397524845824,-0.05773969832436915,0.9591072362386304,0.014974905150131277,0.00795585270831181,0.007019052441819468,0.9825390214137656,0.014002430491690416,0.010905244645250603,0.0030971858464398094,0.9841019603882482,507.6188050948773,1.349220405288476,0.3199645479938714,0.546087839619053,0.1339476123870755,506.2695846895885,0.03229134766270187,0.09433791803321981,-0.06204657037051797,0.9090707468154279,0.0233713597641969,0.06290692551140631,-0.0395355657472094,0.9636969847879248,0.01839501373927394,0.01194860478379697,0.006446408955476962,0.978532947794361
D4D,sparse_zivid_anchor_gt,RAFT-Stereo,seen,specimen_3,2025_05_08-14_33_16,2,401688,raw,2.917573038890825,0.9336004257202148,6.509088017220553,7.1971048355102525,16.121778678894014,25.892100143432618,88.85186576843262,0.0,0.4827005038736532,0.21021041206110214,0.13854533867080918,2.917573038890825,0.9336004257202148,88.85186576843262,6.989579024865355,2.634355840393013,12.430478093471624,19.515150820511554,31.509357718531277,43.73412955388607,96.64756328829748,0.0,0.5639750253928422,0.35545249049013167,0.2167079922726096,0.07305679291078884,1.6880207795321234,0.9158874549401526,0.9698099022126626,0.9959446137300592,6.989579024865355,12.430478093471624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
