probability_threshold,utility_threshold_px,harm_threshold_px,coverage,precision,harmful_acceptance,harm_cost_fraction,net_utility,mean_selected_utility,clean_selection
0.8,0.005,0.025,0.0006386504424315284,0.8673851921274601,0.08903467666354264,0.012240421543345358,0.0027404266875237226,4.290966033935547,0.04358013120899719
0.8,0.005,0.05,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.005,0.1,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.005,0.25,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.005,0.5,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.01,0.025,0.0006386504424315284,0.8673851921274601,0.08903467666354264,0.012240421543345358,0.0027404266875237226,4.290966033935547,0.04358013120899719
0.8,0.01,0.05,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.01,0.1,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.01,0.25,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.01,0.5,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.02,0.025,0.0006386504424315284,0.8673851921274601,0.08903467666354264,0.012240421543345358,0.0027404266875237226,4.290966033935547,0.04358013120899719
0.8,0.02,0.05,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.02,0.1,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.02,0.25,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.02,0.5,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
