dataset,specimen,method,coverage_threshold,frames,valid_count,raw_epe,epe,refined_minus_raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_degradation,mean_clean_update,frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,raw_mc_temporal_error,refined_mc_temporal_error
D4D-unseen,specimen_1,m0_scared_only,0.05,72,122331,2.6413938724464834,2.596370906840495,-0.045023051894382916,0.5113585329906704,0.16510124208128177,2.5853204707220345,0.013087523501991863,0.4422100694018687,0.6167553978112984,0.31790566325751796,0.1869638223172035,0.11752580458099579,0.4166666666666667,0.24617908895015717,0.14594048261642456,0.24617908895015717,0.6819282838862675,0.651365879045737
D4D-unseen,specimen_1,multidomain,0.05,72,122331,2.6413938724464834,2.6373888998557407,-0.004005071260825415,0.5111541729568271,0.1646271182876052,2.62628202684031,0.004303950701281887,0.03593529031888892,0.5509554140127388,0.01868417035567089,0.016577621737139368,0.02089859158200922,0.5833333333333334,0.14040368795394897,0.06117417067289356,0.14040368795394897,0.6819282838862675,0.6790967921523645
D4D-unseen,specimen_1,oracle_authorization,0.05,72,122331,2.6413938724464834,2.4764615408423007,-0.164932376958559,0.4776467139097483,0.15149062872127117,2.4634256438671227,0.0,0.41462916186412274,0.9959780765742676,0.23010227446191422,0.0,0.03990025721061614,0.0,-0.02926594950258732,-0.04692752715200185,-0.02926594950258732,0.6819282838862675,0.6531856177847755
D4D-unseen,specimen_1,raw,0.25,72,90886,2.7385729871957682,2.7385729871957682,0.0,0.5139075392275196,0.16667033393608247,2.733636439364684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6743005223155318,0.6743005223155318
D4D-unseen,specimen_1,a2_no_authorization,0.25,72,90886,2.7385729871957682,2.6603019478072234,-0.07827104861370938,0.5124001519068093,0.16871685355998164,2.655302552372008,0.014880245054836578,0.6482736615100235,0.6415757226022166,0.5244621646316139,0.2904726306171609,0.15932731341348752,0.3888888888888889,0.31271541118621826,0.2153060898184779,0.31271541118621826,0.6743005223155318,0.6167092717659504
D4D-unseen,specimen_1,m0_scared_only,0.25,72,90886,2.7385729871957682,2.6908066406509286,-0.04776627456645018,0.516966310976228,0.16974011361875438,2.686919980214609,0.012952546802195656,0.4407499504874238,0.6193269758849668,0.3128997425035302,0.18606196527950827,0.11922590332298379,0.4444444444444444,0.3259519040584564,0.14207054674625397,0.3259519040584564,0.6743005223155318,0.6466746761572838
D4D-unseen,specimen_1,multidomain,0.25,72,90886,2.7385729871957682,2.7324522130572193,-0.0061207232147629746,0.5168342813985531,0.168738860999422,2.728486679395844,0.004211888402958125,0.037431507602931145,0.5679012345679012,0.0193952986128416,0.01719411911288313,0.02158876912493729,0.5277777777777778,0.15784262120723724,0.05540398675948382,0.15784262120723724,0.6743005223155318,0.6718546550760197
D4D-unseen,specimen_1,oracle_authorization,0.25,72,90886,2.7385729871957682,2.5700193777960103,-0.16855352201397988,0.4834297982199475,0.156316704529271,2.563115315647126,0.0,0.41762207600730583,0.9959163241648225,0.2289226679956807,0.0,0.040337422689519974,0.0,-0.025377623736858368,-0.05031702518463133,-0.025377623736858368,0.6743005223155318,0.6485936373243989
D4D-unseen,specimen_1,raw,0.5,72,64992,2.824858432627411,2.824858432627411,0.0,0.5193254600867357,0.1697285823232788,2.8198059103440207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613803048783675,0.6613803048783675
D4D-unseen,specimen_1,a2_no_authorization,0.5,72,64992,2.824858432627411,2.7425472016530206,-0.08231130160422083,0.516894391156203,0.1721288778517272,2.7374268819714183,0.014176905554947626,0.6478335795174791,0.6463518905567167,0.5260129183793306,0.28743394010569584,0.1568109265714009,0.3611111111111111,0.3960462510585785,0.19437881335616142,0.3960462510585785,0.6613803048783675,0.6076968300079717
D4D-unseen,specimen_1,m0_scared_only,0.5,72,64992,2.824858432627411,2.7735599869112924,-0.05129844856611602,0.521741137860718,0.1731905474777661,2.7699372162074876,0.012564630198166149,0.439807976366322,0.624895046179681,0.3066940692894891,0.180857310628303,0.1162446016517943,0.3888888888888889,0.41043204069137573,0.128548726439476,0.41043204069137573,0.6613803048783675,0.634971396143744
D4D-unseen,specimen_1,multidomain,0.5,72,64992,2.824858432627411,2.8172131459151197,-0.0076452913734465075,0.5219873243347654,0.17168267010321075,2.813542718264026,0.0037434443806948696,0.037681560807484,0.5798285014291548,0.02002348796241926,0.017968291250734,0.022362238200303402,0.5277777777777778,0.1422642320394516,0.05861263610422616,0.1422642320394516,0.6613803048783675,0.658946746535203
