dataset,item_id,candidate,comparison,shared_valid_count,shared_valid_ratio,median_disparity_px,mean_local_rgb_l1,mean_ternary_census
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,zivid_scale_1,zivid_scales_common,936,0.03611111111111111,24.84994125366211,0.07860149443149567,0.39336952567100525
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,zivid_scale_0.25,raw_S2M2-S_paired,934,0.03603395061728395,6.21382999420166,0.06881704181432724,0.22327710688114166
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,zivid_scale_1,raw_S2M2-S_paired,934,0.03603395061728395,24.85531997680664,0.07861528545618057,0.39282435178756714
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,raw_S2M2-S,raw_S2M2-S_paired,934,0.03603395061728395,24.255023956298828,0.06391768157482147,0.3178560733795166
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,936,0.03611111111111111,6.212485313415527,0.06880765408277512,0.2232687920331955
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,zivid_scale_1,raw_RAFT-Stereo_paired,936,0.03611111111111111,24.84994125366211,0.07860149443149567,0.39336952567100525
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,936,0.03611111111111111,6.037109375,0.009494759142398834,0.060962844640016556
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,zivid_scale_0.25,raw_StereoAnywhere_paired,936,0.03611111111111111,6.212485313415527,0.06880765408277512,0.2232687920331955
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,zivid_scale_1,raw_StereoAnywhere_paired,936,0.03611111111111111,24.84994125366211,0.07860149443149567,0.39336952567100525
D4D,specimen_1__2025_03_06-16_56_00__Clip_2__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,936,0.03611111111111111,6.1015625,0.008504106663167477,0.04734650254249573
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_0.125,zivid_scales_common,936,0.03611111111111111,3.1062426567077637,0.07972503453493118,0.36960360407829285
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_0.2,zivid_scales_common,936,0.03611111111111111,4.969988822937012,0.07276380062103271,0.2738422155380249
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_0.25,zivid_scales_common,936,0.03611111111111111,6.212485313415527,0.06880765408277512,0.2232687920331955
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_0.333333,zivid_scales_common,936,0.03611111111111111,8.283313751220703,0.07641826570034027,0.3244374692440033
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_0.5,zivid_scales_common,936,0.03611111111111111,12.424970626831055,0.08121589571237564,0.42212846875190735
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_0.75,zivid_scales_common,936,0.03611111111111111,18.6374568939209,0.07880619168281555,0.34677520394325256
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_1,zivid_scales_common,936,0.03611111111111111,24.84994125366211,0.07860149443149567,0.39336952567100525
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_0.25,raw_S2M2-S_paired,934,0.03603395061728395,6.21382999420166,0.06881704181432724,0.22327710688114166
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_1,raw_S2M2-S_paired,934,0.03603395061728395,24.85531997680664,0.07861528545618057,0.39282435178756714
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,raw_S2M2-S,raw_S2M2-S_paired,934,0.03603395061728395,24.255023956298828,0.06391768157482147,0.3178560733795166
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,936,0.03611111111111111,6.212485313415527,0.06880765408277512,0.2232687920331955
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_1,raw_RAFT-Stereo_paired,936,0.03611111111111111,24.84994125366211,0.07860149443149567,0.39336952567100525
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,936,0.03611111111111111,6.037109375,0.009494759142398834,0.060962844640016556
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_0.25,raw_StereoAnywhere_paired,936,0.03611111111111111,6.212485313415527,0.06880765408277512,0.2232687920331955
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,zivid_scale_1,raw_StereoAnywhere_paired,936,0.03611111111111111,24.84994125366211,0.07860149443149567,0.39336952567100525
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,936,0.03611111111111111,6.1015625,0.008504106663167477,0.04734650254249573
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_0.125,zivid_scales_common,962,0.037114197530864194,3.1012325286865234,0.08339058607816696,0.38726717233657837
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_0.2,zivid_scales_common,962,0.037114197530864194,4.961972236633301,0.07524231821298599,0.2769527733325958
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_0.25,zivid_scales_common,962,0.037114197530864194,6.202465057373047,0.07156535983085632,0.23814119398593903
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_0.333333,zivid_scales_common,962,0.037114197530864194,8.269953727722168,0.07953397929668427,0.3477873206138611
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_0.5,zivid_scales_common,962,0.037114197530864194,12.404930114746094,0.08287039399147034,0.421337366104126
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_0.75,zivid_scales_common,962,0.037114197530864194,18.60739517211914,0.08105862140655518,0.36764392256736755
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_1,zivid_scales_common,962,0.037114197530864194,24.809860229492188,0.08148448914289474,0.3988608121871948
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_0.25,raw_S2M2-S_paired,900,0.034722222222222224,6.210217475891113,0.07395844906568527,0.24304988980293274
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_1,raw_S2M2-S_paired,900,0.034722222222222224,24.840869903564453,0.08453162014484406,0.41382086277008057
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,raw_S2M2-S,raw_S2M2-S_paired,900,0.034722222222222224,24.164093017578125,0.07642123848199844,0.3694671094417572
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,962,0.037114197530864194,6.202465057373047,0.07156535983085632,0.23814119398593903
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_1,raw_RAFT-Stereo_paired,962,0.037114197530864194,24.809860229492188,0.08148448914289474,0.3988608121871948
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,962,0.037114197530864194,6.02734375,0.011365017853677273,0.06646442413330078
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_0.25,raw_StereoAnywhere_paired,962,0.037114197530864194,6.202465057373047,0.07156535983085632,0.23814119398593903
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,zivid_scale_1,raw_StereoAnywhere_paired,962,0.037114197530864194,24.809860229492188,0.08148448914289474,0.3988608121871948
D4D,specimen_1__2025_03_06-16_56_00__Clip_3__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,962,0.037114197530864194,6.150390625,0.009252429008483887,0.051911406219005585
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_0.125,zivid_scales_common,962,0.037114197530864194,3.1012325286865234,0.08339058607816696,0.38726717233657837
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_0.2,zivid_scales_common,962,0.037114197530864194,4.961972236633301,0.07524231821298599,0.2769527733325958
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_0.25,zivid_scales_common,962,0.037114197530864194,6.202465057373047,0.07156535983085632,0.23814119398593903
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_0.333333,zivid_scales_common,962,0.037114197530864194,8.269953727722168,0.07953397929668427,0.3477873206138611
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_0.5,zivid_scales_common,962,0.037114197530864194,12.404930114746094,0.08287039399147034,0.421337366104126
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_0.75,zivid_scales_common,962,0.037114197530864194,18.60739517211914,0.08105862140655518,0.36764392256736755
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_1,zivid_scales_common,962,0.037114197530864194,24.809860229492188,0.08148448914289474,0.3988608121871948
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_0.25,raw_S2M2-S_paired,900,0.034722222222222224,6.210217475891113,0.07395844906568527,0.24304988980293274
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_1,raw_S2M2-S_paired,900,0.034722222222222224,24.840869903564453,0.08453162014484406,0.41382086277008057
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,raw_S2M2-S,raw_S2M2-S_paired,900,0.034722222222222224,24.164093017578125,0.07642123848199844,0.3694671094417572
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,962,0.037114197530864194,6.202465057373047,0.07156535983085632,0.23814119398593903
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_1,raw_RAFT-Stereo_paired,962,0.037114197530864194,24.809860229492188,0.08148448914289474,0.3988608121871948
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,962,0.037114197530864194,6.02734375,0.011365017853677273,0.06646442413330078
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_0.25,raw_StereoAnywhere_paired,962,0.037114197530864194,6.202465057373047,0.07156535983085632,0.23814119398593903
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,zivid_scale_1,raw_StereoAnywhere_paired,962,0.037114197530864194,24.809860229492188,0.08148448914289474,0.3988608121871948
D4D,specimen_1__2025_03_06-16_56_00__Clip_4__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,962,0.037114197530864194,6.150390625,0.009252429008483887,0.051911406219005585
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_0.125,zivid_scales_common,1174,0.04529320987654321,3.1163954734802246,0.09337501972913742,0.39808952808380127
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_0.2,zivid_scales_common,1174,0.04529320987654321,4.986232757568359,0.08244604617357254,0.27957794070243835
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_0.25,zivid_scales_common,1174,0.04529320987654321,6.232790946960449,0.0766487717628479,0.22776657342910767
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_0.333333,zivid_scales_common,1174,0.04529320987654321,8.310388565063477,0.09020868688821793,0.35657787322998047
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_0.5,zivid_scales_common,1174,0.04529320987654321,12.465581893920898,0.09671135991811752,0.4488665759563446
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_0.75,zivid_scales_common,1174,0.04529320987654321,18.69837188720703,0.09087203443050385,0.36932864785194397
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_1,zivid_scales_common,1174,0.04529320987654321,24.931163787841797,0.09100652486085892,0.40005388855934143
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_0.25,raw_S2M2-S_paired,1065,0.041087962962962965,6.228076934814453,0.07741054147481918,0.22410652041435242
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_1,raw_S2M2-S_paired,1065,0.041087962962962965,24.912307739257812,0.09331845492124557,0.4135575294494629
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,raw_S2M2-S,raw_S2M2-S_paired,1065,0.041087962962962965,24.19911003112793,0.08121634274721146,0.3635527193546295
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,1174,0.04529320987654321,6.232790946960449,0.0766487717628479,0.22776657342910767
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_1,raw_RAFT-Stereo_paired,1174,0.04529320987654321,24.931163787841797,0.09100652486085892,0.40005388855934143
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,1174,0.04529320987654321,6.07421875,0.009233297780156136,0.050872646272182465
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_0.25,raw_StereoAnywhere_paired,1174,0.04529320987654321,6.232790946960449,0.0766487717628479,0.22776657342910767
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,zivid_scale_1,raw_StereoAnywhere_paired,1174,0.04529320987654321,24.931163787841797,0.09100652486085892,0.40005388855934143
D4D,specimen_1__2025_03_06-16_56_00__Clip_5__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,1174,0.04529320987654321,6.109375,0.009240007027983665,0.05252407491207123
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_0.125,zivid_scales_common,29,0.0011188271604938272,3.7793147563934326,0.05722352862358093,0.33814218640327454
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_0.2,zivid_scales_common,29,0.0011188271604938272,6.046903610229492,0.05673886835575104,0.31421539187431335
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_0.25,zivid_scales_common,29,0.0011188271604938272,7.558629512786865,0.05614381656050682,0.26812103390693665
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_0.333333,zivid_scales_common,29,0.0011188271604938272,10.07817268371582,0.057234641164541245,0.3613652288913727
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_0.5,zivid_scales_common,29,0.0011188271604938272,15.11725902557373,0.05911441519856453,0.4236452877521515
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_0.75,zivid_scales_common,29,0.0011188271604938272,22.675888061523438,0.05756476894021034,0.3898662328720093
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_1,zivid_scales_common,29,0.0011188271604938272,30.23451805114746,0.057558562606573105,0.4000703990459442
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_0.25,raw_S2M2-S_paired,29,0.0011188271604938272,7.558629512786865,0.05614381656050682,0.26812103390693665
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_1,raw_S2M2-S_paired,29,0.0011188271604938272,30.23451805114746,0.057558562606573105,0.4000703990459442
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,raw_S2M2-S,raw_S2M2-S_paired,29,0.0011188271604938272,29.68111801147461,0.0550822839140892,0.3508093059062958
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,29,0.0011188271604938272,7.558629512786865,0.05614381656050682,0.26812103390693665
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_1,raw_RAFT-Stereo_paired,29,0.0011188271604938272,30.23451805114746,0.057558562606573105,0.4000703990459442
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,29,0.0011188271604938272,7.31640625,0.0070691825821995735,0.09218861162662506
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_0.25,raw_StereoAnywhere_paired,29,0.0011188271604938272,7.558629512786865,0.05614381656050682,0.26812103390693665
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,zivid_scale_1,raw_StereoAnywhere_paired,29,0.0011188271604938272,30.23451805114746,0.057558562606573105,0.4000703990459442
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,29,0.0011188271604938272,7.640625,0.016849974170327187,0.15517239272594452
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_0.125,zivid_scales_common,28,0.0010802469135802468,3.8272268772125244,0.06616901606321335,0.3279883563518524
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_0.2,zivid_scales_common,28,0.0010802469135802468,6.123562812805176,0.06499005109071732,0.21173469722270966
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_0.25,zivid_scales_common,28,0.0010802469135802468,7.654453754425049,0.064153753221035,0.1964285671710968
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_0.333333,zivid_scales_common,28,0.0010802469135802468,10.205938339233398,0.06586914509534836,0.27150148153305054
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_0.5,zivid_scales_common,28,0.0010802469135802468,15.308907508850098,0.06731810420751572,0.41217201948165894
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_0.75,zivid_scales_common,28,0.0010802469135802468,22.963359832763672,0.06630975753068924,0.35131195187568665
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_1,zivid_scales_common,28,0.0010802469135802468,30.617815017700195,0.06658196449279785,0.3542274832725525
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_0.25,raw_S2M2-S_paired,28,0.0010802469135802468,7.654453754425049,0.064153753221035,0.1964285671710968
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_1,raw_S2M2-S_paired,28,0.0010802469135802468,30.617815017700195,0.06658196449279785,0.3542274832725525
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,raw_S2M2-S,raw_S2M2-S_paired,28,0.0010802469135802468,28.863323211669922,0.047492288053035736,0.32288631796836853
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,28,0.0010802469135802468,7.654453754425049,0.064153753221035,0.1964285671710968
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_1,raw_RAFT-Stereo_paired,28,0.0010802469135802468,30.617815017700195,0.06658196449279785,0.3542274832725525
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,28,0.0010802469135802468,7.2734375,0.005342549178749323,0.036078713834285736
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_0.25,raw_StereoAnywhere_paired,28,0.0010802469135802468,7.654453754425049,0.064153753221035,0.1964285671710968
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,zivid_scale_1,raw_StereoAnywhere_paired,28,0.0010802469135802468,30.617815017700195,0.06658196449279785,0.3542274832725525
D4D,specimen_1__2025_03_06-17_10_48__Clip_1__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,28,0.0010802469135802468,7.642578125,0.006358481477946043,0.04701165482401848
D4D,specimen_1__2025_03_06-17_46_07__Clip_1__start,zivid_scale_0.125,zivid_scales_common,57,0.002199074074074074,4.35089635848999,0.06539542973041534,0.2733619809150696
D4D,specimen_1__2025_03_06-17_46_07__Clip_1__start,zivid_scale_0.2,zivid_scales_common,57,0.002199074074074074,6.961434364318848,0.06462737172842026,0.2536698877811432
D4D,specimen_1__2025_03_06-17_46_07__Clip_1__start,zivid_scale_0.25,zivid_scales_common,57,0.002199074074074074,8.70179271697998,0.0637696236371994,0.23505191504955292
D4D,specimen_1__2025_03_06-17_46_07__Clip_1__start,zivid_scale_0.333333,zivid_scales_common,57,0.002199074074074074,11.60239028930664,0.06423312425613403,0.24042248725891113
D4D,specimen_1__2025_03_06-17_46_07__Clip_1__start,zivid_scale_0.5,zivid_scales_common,57,0.002199074074074074,17.40358543395996,0.06474056839942932,0.21356964111328125
D4D,specimen_1__2025_03_06-17_46_07__Clip_1__start,zivid_scale_0.75,zivid_scales_common,57,0.002199074074074074,26.105377197265625,0.06487278640270233,0.22448979318141937
D4D,specimen_1__2025_03_06-17_46_07__Clip_1__start,zivid_scale_1,zivid_scales_common,57,0.002199074074074074,34.80717086791992,0.06579247117042542,0.28625133633613586
D4D,specimen_1__2025_03_06-17_46_07__Clip_1__start,zivid_scale_0.25,raw_S2M2-S_paired,57,0.002199074074074074,8.70179271697998,0.0637696236371994,0.23505191504955292
