budget,seed,source,epoch,optimizer_step,total,classification,regression,ranking,fusion,weight_regularizer,learning_rate,loader_wait_s,provenance,validation_total,validation_classification,validation_regression,validation_ranking,validation_fusion,validation_weight_regularizer,validation_best_gain,validation_best_coverage,validation_harm_cost_fraction,validation_probability_threshold,validation_utility_threshold,validation_constraint_feasible,validation_wall_s
3x,20260724,train,15,59595,0.4382435670077966,0.292322773617647,0.0158676763610814,0.04536638702149884,0.11961302242229845,0.03516156349979058,0.001049999999999313,1.165232099359855,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,16,63568,0.43511827453022006,0.2868355408914738,0.0157111813965341,0.04464991390793013,0.12241699524845467,0.03423840388104323,0.0009506979598949667,1.0049979193427134,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,17,67541,0.42841700041043557,0.28228830577833297,0.015027154250071156,0.04368275612381257,0.1208710848300357,0.034116422382914506,0.0008524838937224563,1.0610300041444134,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,18,71514,0.4260161908269829,0.27882654923339006,0.014764072295274091,0.04338696857575836,0.12231081929957982,0.03324998322224515,0.0007564338553432098,0.9521951934730168,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,19,75487,0.42572047084236125,0.27625318906644325,0.014672342880415452,0.042632051559435634,0.12485096735583012,0.03311101585559091,0.0006636001890774788,1.0014344072842505,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,20,79460,0.42001276332186477,0.27067537751379794,0.0141152490113292,0.04198662741187085,0.12536569003750875,0.03208700823837883,0.0005749999999995841,0.9602753773797303,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,21,83433,0.4127293948169442,0.2692922320256276,0.013816769718224866,0.041624894692322716,0.11968775449241911,0.032173968069564775,0.0004916040103219018,0.9689837626647204,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,22,87406,0.41106305611192084,0.26488888959252443,0.013563519076649554,0.041011291126264206,0.12281914523188771,0.03160236189655234,0.00041432592395888835,1.044121266255388,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,23,91379,0.40583695607433806,0.2617684163953926,0.013325243604210295,0.040366133543707966,0.12103294677331035,0.03140725160527223,0.000344012415796321,0.9743823782773688,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,24,95352,0.4068500780613693,0.25997060119942594,0.013274781697652643,0.04036098899668574,0.12392818403242518,0.031118220116370214,0.00028143385534373143,0.9341738580551464,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,25,99325,0.4008251775704041,0.258287405327015,0.012960691866371148,0.03962163586008205,0.11998074682297692,0.030856209079714588,0.00022727586640478004,0.9258305855910294,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,26,103298,0.4004713929026921,0.25653932770733384,0.012978179241686365,0.03971846343955532,0.1213876580190792,0.030628417500194183,0.00018213181523952984,1.0265196242544334,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,27,107271,0.39963514484763296,0.25538326338826184,0.012894903311372065,0.03908466804081566,0.12193213017568791,0.03050588199241978,0.00014649630951960399,0.914379639114486,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,28,111244,0.3948375262749486,0.25395162413335104,0.01250403920516021,0.03892677708945253,0.11892356464028427,0.029892906325306907,0.00012075977930288466,0.8935167520539835,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,29,115217,0.39637562357078654,0.25259063223537676,0.01268291112008907,0.03897043852035445,0.12167425261995139,0.030133374115996477,0.00010520419940014007,0.9014972479781136,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,train,30,119190,0.3957326557143131,0.2519267836190421,0.012591310140837135,0.03847690073724273,0.12190073998159713,0.029951185115542484,0.0001,0.9622231402609032,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
3x,20260724,validation,1,3973,0.7906761637959407,0.5649680768831413,0.06964853032550236,0.08006001075459215,0.15879712746709046,0.0603589321485011,0.001994795800599443,8.76125782719464,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,1.098750856369311,0.8142184503059288,0.04765069366775474,0.08501744041238737,0.20546554564696612,0.16993576032825453,0.005158539861440659,0.38047533132650235,0.7832473349322103,0.3,0.05,False,26.987961449980503
3x,20260724,validation,2,7946,0.6160321272262662,0.442866417596465,0.03232366425692454,0.06745722463913309,0.1293974612391088,0.05371068257875056,0.0019792402206962583,1.1745813885063399,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9493642979166704,0.6641679431753217,0.03842801493552911,0.08579914931015376,0.20309334312888988,0.2071960868063676,-0.004475245717912912,0.12575603590060266,1.3041351965775472,0.9,0.1,False,25.238630489999196
3x,20260724,validation,3,11919,0.5760082532908405,0.41007262288777707,0.026317716998629705,0.062222309671063424,0.1270359806248085,0.05092577306563567,0.0019535036904791262,1.0133964459528215,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,1.1181274625695643,0.8037073230344446,0.05815390377462284,0.12169295602787353,0.2077182275476595,0.23600859738555505,-0.025783982127904892,0.3253652234965988,2.0598562648656893,0.9,0.05,False,24.997665471979417
3x,20260724,validation,4,15892,0.5515225323762397,0.3877463146196545,0.023798175211525843,0.059237471826619724,0.12768841303756995,0.046896591973850835,0.001917868184759225,0.9101105143199675,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,1.0342530895556723,0.7261309213760109,0.05197469411922712,0.1163367094051766,0.21150888996806733,0.20770877066265278,-0.027736522257328033,0.36887301255457655,2.092218833215807,0.9,0.02,False,26.81259749198216
3x,20260724,validation,5,19865,0.529996216441548,0.36954458859760153,0.022615194634850642,0.057191333832890136,0.12597321835481307,0.04436448320705165,0.0018727241335940066,0.9117356207570992,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9110800274907697,0.6259462244336405,0.05121972265035661,0.09901893153952306,0.20747036651189218,0.13649421338357168,-0.010004758834838867,0.1421413957827547,1.6842831448771778,0.9,-0.05,False,25.219572791014798
3x,20260724,validation,6,23838,0.5141278088576632,0.356129052082305,0.021178515329133046,0.055064501871889104,0.1250592330395669,0.04292099739303224,0.001818566144655039,0.8684446954575833,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.95331150728966,0.6803435001032411,0.038286125781820765,0.09579196776652862,0.20693798396514346,0.11469483817553072,-0.005290617235004902,0.12140199418252655,1.4696980951908984,0.9,0.1,False,25.43179025698919
3x,20260724,validation,7,27811,0.5050864635195266,0.3455220151513537,0.021334363450126275,0.05380922910906684,0.12704201618323405,0.042014529355190997,0.0017559875842024092,0.8771853724028915,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.868946258898546,0.5976569541080616,0.03866626148990134,0.09919605488746182,0.20392580494168325,0.11615679193422015,-0.0021260674111545086,0.13739581659127958,1.1382340312297816,0.9,0.1,False,25.07219870199333
3x,20260724,validation,8,31784,0.49162869648611757,0.3369510417905857,0.019795088279474758,0.052371736231634824,0.12351665270214503,0.040852817695746335,0.0016856740760398498,1.0445564273977652,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9223370077114909,0.6448349677160199,0.040673689789410994,0.10011162959319402,0.20441343946348922,0.13861924724242772,-0.00015960934979375452,0.06801271771719151,1.0144041282028862,0.9,0.1,False,24.83748547799769
3x,20260724,validation,9,35757,0.4803266011904236,0.32633974412378797,0.01942382052709791,0.050932709293746124,0.12357066055242204,0.03985550143752925,0.00160839598967684,0.9397624986595474,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9431792090284791,0.6581575302838885,0.04453504923709061,0.11272616363187782,0.20642611953670417,0.14073246220369492,-0.012142742983996868,0.1583031926013919,1.787414832064017,0.9,0.1,False,24.51563847399666
3x,20260724,validation,10,39730,0.4704955058683834,0.3185146246925878,0.018436884417580925,0.04897841771974552,0.12291613383921415,0.03800873476763441,0.001524999999999046,0.9219520673796069,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9289596434982181,0.6504572058024278,0.04161033462902642,0.1088637303082535,0.20479768005621776,0.12841828577111403,-0.006843929179012775,0.19507629542710817,1.4159918140413006,0.9,0.1,False,24.653188989992486
3x,20260724,validation,11,43703,0.46666773327544475,0.3144643833879977,0.018166348088623874,0.048580770848331595,0.12347076452479494,0.0375210320112419,0.0014363998109211242,0.8921206546074245,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.8619056627605474,0.5907224798072817,0.042399237568991555,0.10378092191690472,0.20483798001493728,0.09600177550743565,-0.0038072573952376842,0.12886295825896338,1.256629638639054,0.9,0.1,False,24.689962378994096
3x,20260724,validation,12,47676,0.45641556246969883,0.3063499464602096,0.017388702928803096,0.047714069203196784,0.12212793681695082,0.03657390547434809,0.0013435661446553754,0.9901782682572957,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9832164737181835,0.7001047078890121,0.045814039677186794,0.10599888496800496,0.2038830451988029,0.14910990089863582,-0.012003030627965927,0.20592091668106735,1.7084270789089901,0.9,0.1,False,25.398901181004476
3x,20260724,validation,13,51649,0.45301456837953563,0.3010312986381778,0.016944523177759217,0.04684723629918593,0.12463368531579061,0.035827650641002795,0.0012475161062761163,1.0915927851747256,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9769397862643258,0.6902479113184459,0.04186151745485084,0.10821383981260602,0.20629930550315353,0.16204173649366516,-0.0176410935819149,0.2298034941094154,1.9264846692091497,0.9,0.1,False,25.19642555201426
3x,20260724,validation,14,55622,0.4483097906590348,0.2980755617565002,0.016441765133846573,0.04603638008387847,0.12343337883977766,0.0353542205941128,0.0011493020401035744,1.1133935920952354,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.8662302424265962,0.5939498209432402,0.04251938664297993,0.10849866638966292,0.20411197049851645,0.09892046167000876,-0.004877585917711258,0.16108020838494416,1.2828830920355547,0.9,0,False,25.074750203988515
3x,20260724,validation,15,59595,0.4382435670077966,0.292322773617647,0.0158676763610814,0.04536638702149884,0.11961302242229845,0.03516156349979058,0.001049999999999313,1.165232099359855,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.8857377876537299,0.6185171214040711,0.0380275609302568,0.09772149275225307,0.20271791443105366,0.10529299061318072,-0.0024059556890279055,0.1518742439640994,1.1329806666921922,0.9,0.1,False,24.73948264500359
3x,20260724,validation,16,63568,0.43511827453022006,0.2868355408914738,0.0157111813965341,0.04464991390793013,0.12241699524845467,0.03423840388104323,0.0009506979598949667,1.0049979193427134,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.902888796412956,0.6246688073939779,0.0462006433036922,0.11390638502020399,0.20611778710234835,0.10262641425245832,-0.013759582303464413,0.17518885036622048,1.865037090873047,0.9,0.1,False,24.59486467501847
3x,20260724,validation,17,67541,0.42841700041043557,0.28228830577833297,0.015027154250071156,0.04368275612381257,0.1208710848300357,0.034116422382914506,0.0008524838937224563,1.0610300041444134,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9336046411839993,0.6571597660289921,0.0457587331635199,0.10837313500625084,0.20578778181454147,0.10342220405721111,-0.007377259898930788,0.12187691463637165,1.5390958397950845,0.9,0.1,False,24.689523106004344
3x,20260724,validation,18,71514,0.4260161908269829,0.27882654923339006,0.014764072295274091,0.04338696857575836,0.12231081929957982,0.03324998322224515,0.0007564338553432098,0.9521951934730168,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.8860290842227702,0.6155363793961541,0.040817181281075796,0.1019738600747933,0.20351618996758786,0.10537229333054839,-0.007276198361068964,0.17143178245017868,1.4253560529870148,0.9,0.1,False,25.056692186015425
3x,20260724,validation,19,75487,0.42572047084236125,0.27625318906644325,0.014672342880415452,0.042632051559435634,0.12485096735583012,0.03311101585559091,0.0006636001890774788,1.0014344072842505,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.8921776940533319,0.6234479958267288,0.04238055856649957,0.10926780206492293,0.20593704219533937,0.07142712738406347,-0.00197111489251256,0.15379809475931924,1.115395842287508,0.9,0.01,False,24.994350413995562
3x,20260724,validation,20,79460,0.42001276332186477,0.27067537751379794,0.0141152490113292,0.04198662741187085,0.12536569003750875,0.03208700823837883,0.0005749999999995841,0.9602753773797303,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9002384221077304,0.6330922910822036,0.04045767425931726,0.10471285702841306,0.20403226379608222,0.08353408327186965,-0.003284286707639694,0.1543153109278834,1.183124622876842,0.9,0,False,24.869025206018705
3x,20260724,validation,21,83433,0.4127293948169442,0.2692922320256276,0.013816769718224866,0.041624894692322716,0.11968775449241911,0.032173968069564775,0.0004916040103219018,0.9689837626647204,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9076401126150715,0.6387040392374981,0.03857559377553123,0.10091454759147635,0.20243996525995694,0.10989836934735195,-0.0025503383949398994,0.1600723619256393,1.1454504704599604,0.9,0.1,False,24.660886732977815
3x,20260724,validation,22,87406,0.41106305611192084,0.26488888959252443,0.013563519076649554,0.041011291126264206,0.12281914523188771,0.03160236189655234,0.00041432592395888835,1.044121266255388,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.8763511829931102,0.6140778416868162,0.03771339430515157,0.09728434228874891,0.2030584163983179,0.08018570488636878,-0.0014207691419869661,0.10125473258836482,1.0966314316664236,0.9,0.1,False,24.554024761979235
3x,20260724,validation,23,91379,0.40583695607433806,0.2617684163953926,0.013325243604210295,0.040366133543707966,0.12103294677331035,0.03140725160527223,0.000344012415796321,0.9743823782773688,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9061569918789385,0.6345064830803291,0.03863657250151905,0.10329697068336587,0.20298879110591808,0.1175959440098649,-0.00806879997253418,0.12296693562713065,1.5272462954060584,0.9,0.1,False,25.054504261992406
3x,20260724,validation,24,95352,0.4068500780613693,0.25997060119942594,0.013274781697652643,0.04036098899668574,0.12392818403242518,0.031118220116370214,0.00028143385534373143,0.9341738580551464,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9091625920053688,0.6415257733121388,0.03772681197973168,0.09829279024448236,0.20265278158675926,0.10773716674135847,-0.004418348893523216,0.1279819989438156,1.261459165677456,0.9,0.1,False,24.713424111978384
3x,20260724,validation,25,99325,0.4008251775704041,0.258287405327015,0.012960691866371148,0.03962163586008205,0.11998074682297692,0.030856209079714588,0.00022727586640478004,0.9258305855910294,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_3x/seed_20260724/validation_metrics.csv,0.9198523678710242,0.6511095543299487,0.038860461456228006,0.10265341391297922,0.20394540014663534,0.0985191421935845,-0.006693688686937094,0.13938008983609806,1.405767378746848,0.9,0.1,False,24.58293068499188
