dataset,split,backbone,sequence,frame,protocol,record_level,section,metric_path,method,horizon,metric_scope,applicability,diagnostic_tags,statistic,value,source_id,source_run,source_manifest_sha256,source_report_sha256,specimen,session,window_index,step_since_reset,reset
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_072110176,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9402778148651123,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_072110176,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.8132269978523254,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_072110176,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.7977975010871887,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_072110176,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.015429450199007988,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_104152917,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9866513013839722,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_104152917,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.4107379615306854,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_104152917,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.26199090480804443,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_104152917,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.15203741192817688,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_138015747,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9846836924552917,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,3,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_138015747,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.3984016478061676,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,3,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_138015747,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.27477216720581055,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,3,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_18_24__Clip_1__end,specimen_2__2025_04_10-16_18_24__1744294729_138015747,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.11001366376876831,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_18_24,3,3,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_773761987,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9809414148330688,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_773761987,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.41626206040382385,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_773761987,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.2233864665031433,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_773761987,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.19287563860416412,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_805332422,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9763503670692444,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_805332422,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.5548715591430664,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_805332422,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.30137139558792114,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_805332422,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.2932981848716736,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_840066432,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9875386357307434,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,3,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_840066432,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.5462977290153503,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,3,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_840066432,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.36849015951156616,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,3,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__start,specimen_2__2025_04_10-16_13_29__1744294416_840066432,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.1042662262916565,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,4,3,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__end,specimen_2__2025_04_10-16_13_29__1744294440_006508350,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9875386357307434,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,5,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__end,specimen_2__2025_04_10-16_13_29__1744294440_006508350,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.2253740280866623,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,5,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__end,specimen_2__2025_04_10-16_13_29__1744294440_006508350,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.07956190407276154,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,5,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__end,specimen_2__2025_04_10-16_13_29__1744294440_006508350,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.14581210911273956,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,5,1,1
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__end,specimen_2__2025_04_10-16_13_29__1744294440_039472103,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9620370864868164,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,5,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__end,specimen_2__2025_04_10-16_13_29__1744294440_039472103,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.30173206329345703,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,5,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__end,specimen_2__2025_04_10-16_13_29__1744294440_039472103,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.16017302870750427,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,5,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__end,specimen_2__2025_04_10-16_13_29__1744294440_039472103,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.19239339232444763,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,5,2,0
D4D,,RAFT-Stereo,specimen_2__2025_04_10-16_13_29__Clip_1__end,specimen_2__2025_04_10-16_13_29__1744294440_072760820,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9775848984718323,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_2,2025_04_10-16_13_29,5,3,0
