config,frame_index,modified_pixel_ratio,raw_mae,refined_mae,sequence_id
faithful_shuffled_existing,29,0.9943066239356995,7.5717973709106445,7.42169189453125,dataset_4_keyframe_1
faithful_shuffled_existing,30,0.9935832023620605,5.668398380279541,5.5773162841796875,dataset_4_keyframe_1
faithful_shuffled_existing,31,0.9957366585731506,5.8285040855407715,5.704680442810059,dataset_4_keyframe_1
faithful_shuffled_existing,32,0.9962344169616699,8.490928649902344,8.320660591125488,dataset_4_keyframe_1
faithful_shuffled_existing,33,0.995755672454834,6.488724231719971,6.366211891174316,dataset_4_keyframe_1
faithful_shuffled_existing,34,0.9963058233261108,7.346856594085693,7.222860336303711,dataset_4_keyframe_1
faithful_shuffled_existing,35,0.9959914088249207,6.517982006072998,6.416683197021484,dataset_4_keyframe_1
faithful_shuffled_existing,36,0.9970027208328247,6.58851432800293,6.462216377258301,dataset_4_keyframe_1
faithful_shuffled_existing,37,0.9947075843811035,5.07804012298584,5.0070719718933105,dataset_4_keyframe_1
faithful_shuffled_existing,38,0.9952675104141235,4.883486747741699,4.834194183349609,dataset_4_keyframe_1
faithful_shuffled_existing,39,0.9937374591827393,5.397870063781738,5.293272495269775,dataset_4_keyframe_1
faithful_shuffled_existing,40,0.9973235130310059,8.862004280090332,8.69705581665039,dataset_4_keyframe_1
faithful_shuffled_existing,41,0.9966843724250793,8.09622573852539,7.942054748535156,dataset_4_keyframe_1
faithful_shuffled_existing,42,0.9978526830673218,7.71005392074585,7.565272808074951,dataset_4_keyframe_1
faithful_shuffled_existing,43,0.9969872236251831,8.349702835083008,8.20899772644043,dataset_4_keyframe_1
faithful_shuffled_existing,44,0.9970675706863403,7.278454303741455,7.140145778656006,dataset_4_keyframe_1
faithful_shuffled_existing,45,0.9941774606704712,6.705938339233398,6.582119941711426,dataset_4_keyframe_1
faithful_shuffled_existing,46,0.99503493309021,8.463632583618164,8.328690528869629,dataset_4_keyframe_1
faithful_shuffled_existing,47,0.9974296689033508,8.4061279296875,8.263526916503906,dataset_4_keyframe_1
faithful_shuffled_existing,48,0.9959110021591187,8.305893898010254,8.15607738494873,dataset_4_keyframe_1
faithful_shuffled_existing,49,0.9973814487457275,9.598459243774414,9.436468124389648,dataset_4_keyframe_1
faithful_shuffled_existing,50,0.9971877932548523,10.562911033630371,10.394341468811035,dataset_4_keyframe_1
faithful_shuffled_existing,51,0.9959968328475952,8.1808500289917,8.031915664672852,dataset_4_keyframe_1
faithful_shuffled_existing,52,0.9952525496482849,5.988962173461914,5.86478853225708,dataset_4_keyframe_1
faithful_shuffled_existing,53,0.9958862066268921,5.4549760818481445,5.344258785247803,dataset_4_keyframe_1
faithful_shuffled_existing,54,0.9967383146286011,5.768195152282715,5.618880748748779,dataset_4_keyframe_1
faithful_shuffled_existing,55,0.9945986866950989,4.419951438903809,4.3061370849609375,dataset_4_keyframe_1
faithful_shuffled_existing,56,0.9974249005317688,12.995811462402344,12.733962059020996,dataset_4_keyframe_1
faithful_shuffled_existing,57,0.9972973465919495,10.22692584991455,9.998700141906738,dataset_4_keyframe_1
faithful_shuffled_existing,58,0.9954663515090942,8.088088035583496,7.911962985992432,dataset_4_keyframe_1
faithful_shuffled_existing,59,0.9953712821006775,8.081570625305176,7.903095245361328,dataset_4_keyframe_1
faithful_shuffled_existing,60,0.9968088865280151,7.700681686401367,7.524065971374512,dataset_4_keyframe_1
faithful_shuffled_existing,61,0.9950777888298035,7.618461608886719,7.447167873382568,dataset_4_keyframe_1
faithful_shuffled_existing,62,0.9966888427734375,9.47193431854248,9.244236946105957,dataset_4_keyframe_1
faithful_shuffled_existing,63,0.9970163702964783,10.727934837341309,10.494967460632324,dataset_4_keyframe_1
faithful_shuffled_existing,64,0.9967612624168396,13.034028053283691,12.773399353027344,dataset_4_keyframe_1
faithful_shuffled_existing,65,0.9972072839736938,14.101887702941895,13.846612930297852,dataset_4_keyframe_1
faithful_shuffled_existing,66,0.9977256655693054,11.83201789855957,11.5839204788208,dataset_4_keyframe_1
faithful_shuffled_existing,67,0.9955844879150391,10.510710716247559,10.273429870605469,dataset_4_keyframe_1
faithful_shuffled_existing,68,0.9960969686508179,10.725910186767578,10.486547470092773,dataset_4_keyframe_1
faithful_shuffled_existing,69,0.9952036738395691,11.850449562072754,11.609341621398926,dataset_4_keyframe_1
faithful_shuffled_existing,70,0.9969451427459717,9.748889923095703,9.519654273986816,dataset_4_keyframe_1
faithful_shuffled_existing,71,0.9949735999107361,10.772536277770996,10.548460006713867,dataset_4_keyframe_1
faithful_shuffled_existing,72,0.9963651299476624,11.700876235961914,11.458441734313965,dataset_4_keyframe_1
faithful_shuffled_existing,73,0.9956545829772949,10.480977058410645,10.256667137145996,dataset_4_keyframe_1
faithful_shuffled_existing,74,0.9965516924858093,6.914381504058838,6.730988502502441,dataset_4_keyframe_1
faithful_shuffled_existing,75,0.9960610866546631,7.08359956741333,6.912747859954834,dataset_4_keyframe_1
faithful_shuffled_existing,76,0.9961335062980652,10.684420585632324,10.46375846862793,dataset_4_keyframe_1
faithful_shuffled_existing,77,0.9953007102012634,10.011382102966309,9.809306144714355,dataset_4_keyframe_1
faithful_shuffled_existing,78,0.9950635433197021,12.89316177368164,12.645417213439941,dataset_4_keyframe_1
faithful_shuffled_existing,79,0.9951477646827698,9.190312385559082,8.998310089111328,dataset_4_keyframe_1
faithful_shuffled_existing,80,0.9940060377120972,6.780852794647217,6.748140811920166,dataset_4_keyframe_1
faithful_shuffled_existing,81,0.9943280220031738,6.036298751831055,5.983129024505615,dataset_4_keyframe_1
faithful_shuffled_existing,82,0.9934625029563904,4.8513288497924805,4.78817081451416,dataset_4_keyframe_1
faithful_shuffled_existing,83,0.9930880665779114,7.448764801025391,7.412303447723389,dataset_4_keyframe_1
faithful_shuffled_existing,84,0.9959135055541992,5.02047872543335,4.929601669311523,dataset_4_keyframe_1
faithful_shuffled_existing,85,0.9935934543609619,5.520598888397217,5.462850570678711,dataset_4_keyframe_1
faithful_shuffled_existing,86,0.9911465048789978,4.758561611175537,4.760231018066406,dataset_4_keyframe_1
faithful_shuffled_existing,87,0.9943243265151978,4.4748406410217285,4.458678245544434,dataset_4_keyframe_1
faithful_shuffled_existing,88,0.9963452816009521,5.1351704597473145,5.0665178298950195,dataset_4_keyframe_1
faithful_shuffled_existing,89,0.9844427108764648,4.5885467529296875,4.6271162033081055,dataset_4_keyframe_1
faithful_shuffled_existing,90,0.9936158061027527,4.896280765533447,4.9237518310546875,dataset_4_keyframe_1
faithful_shuffled_existing,91,0.9938847422599792,4.264264106750488,4.263144016265869,dataset_4_keyframe_1
faithful_shuffled_existing,92,0.9935335516929626,4.618225574493408,4.652841091156006,dataset_4_keyframe_1
faithful_shuffled_existing,93,0.9919707179069519,4.560856342315674,4.592833042144775,dataset_4_keyframe_1
faithful_shuffled_existing,94,0.995663583278656,5.0233154296875,5.072354793548584,dataset_4_keyframe_1
faithful_shuffled_existing,95,0.9909843802452087,4.735302925109863,4.770601749420166,dataset_4_keyframe_1
faithful_shuffled_existing,96,0.9949237108230591,3.842177391052246,3.850231409072876,dataset_4_keyframe_1
faithful_shuffled_existing,97,0.9942213296890259,4.664228439331055,4.746312141418457,dataset_4_keyframe_1
faithful_shuffled_existing,98,0.9926589131355286,4.68751335144043,4.772119522094727,dataset_4_keyframe_1
faithful_shuffled_existing,99,0.9925064444541931,5.4760613441467285,5.530271053314209,dataset_4_keyframe_1
faithful_shuffled_existing,100,0.9946370720863342,4.87246561050415,4.920289516448975,dataset_4_keyframe_1
faithful_shuffled_existing,101,0.9923890829086304,4.681422233581543,4.759007453918457,dataset_4_keyframe_1
faithful_shuffled_existing,102,0.992933988571167,4.518485069274902,4.551912307739258,dataset_4_keyframe_1
faithful_shuffled_existing,103,0.9944952726364136,4.051941871643066,4.083541393280029,dataset_4_keyframe_1
faithful_shuffled_existing,104,0.9920608401298523,4.749631881713867,4.745472431182861,dataset_4_keyframe_1
faithful_shuffled_existing,105,0.9928423762321472,4.24636173248291,4.290420055389404,dataset_4_keyframe_1
faithful_shuffled_existing,106,0.9936225414276123,3.687105894088745,3.70283579826355,dataset_4_keyframe_1
faithful_shuffled_existing,107,0.9962284564971924,4.183923244476318,4.127453804016113,dataset_4_keyframe_1
faithful_shuffled_existing,108,0.9951669573783875,4.57879114151001,4.502594947814941,dataset_4_keyframe_1
faithful_shuffled_existing,109,0.9933525323867798,4.392562389373779,4.352423667907715,dataset_4_keyframe_1
faithful_shuffled_existing,110,0.9954563975334167,3.8359453678131104,3.8034563064575195,dataset_4_keyframe_1
faithful_shuffled_existing,111,0.993941605091095,3.9000651836395264,3.9372808933258057,dataset_4_keyframe_1
faithful_shuffled_existing,112,0.9924478530883789,4.439538955688477,4.4644389152526855,dataset_4_keyframe_1
faithful_shuffled_existing,113,0.9936472773551941,4.161973476409912,4.213490962982178,dataset_4_keyframe_1
faithful_shuffled_existing,114,0.992594301700592,4.078733444213867,4.12579345703125,dataset_4_keyframe_1
faithful_shuffled_existing,115,0.9904226660728455,4.3919830322265625,4.433420181274414,dataset_4_keyframe_1
faithful_shuffled_existing,116,0.9923925995826721,3.6446287631988525,3.675394296646118,dataset_4_keyframe_1
faithful_shuffled_existing,117,0.9957544207572937,3.4257051944732666,3.451141119003296,dataset_4_keyframe_1
faithful_shuffled_existing,118,0.9955733418464661,3.4837772846221924,3.5239012241363525,dataset_4_keyframe_1
faithful_shuffled_existing,119,0.9965661764144897,4.570660591125488,4.552067756652832,dataset_4_keyframe_1
faithful_shuffled_existing,120,0.9942029714584351,4.0091047286987305,4.0756659507751465,dataset_4_keyframe_1
faithful_shuffled_existing,121,0.9940067529678345,3.5968024730682373,3.646690845489502,dataset_4_keyframe_1
faithful_shuffled_existing,122,0.9948661923408508,3.52744197845459,3.5609514713287354,dataset_4_keyframe_1
faithful_shuffled_existing,123,0.9916472434997559,4.350011348724365,4.334041595458984,dataset_4_keyframe_1
faithful_shuffled_existing,124,0.9931374192237854,3.8300347328186035,3.814937114715576,dataset_4_keyframe_1
faithful_shuffled_existing,125,0.9956492185592651,4.145031452178955,4.1529412269592285,dataset_4_keyframe_1
faithful_shuffled_existing,126,0.9955101609230042,4.066136360168457,4.059540748596191,dataset_4_keyframe_1
faithful_shuffled_existing,127,0.9950543642044067,3.8059380054473877,3.839245557785034,dataset_4_keyframe_1
safe_causal_bida,0,0.0,6.060244083404541,6.060244083404541,dataset_4_keyframe_1
safe_causal_bida,1,0.0,9.039661407470703,9.039661407470703,dataset_4_keyframe_1
safe_causal_bida,2,0.0,6.012317657470703,6.012317657470703,dataset_4_keyframe_1
safe_causal_bida,3,0.0,6.124181747436523,6.124181747436523,dataset_4_keyframe_1
safe_causal_bida,4,0.0,9.188918113708496,9.188918113708496,dataset_4_keyframe_1
safe_causal_bida,5,0.0,8.369651794433594,8.369651794433594,dataset_4_keyframe_1
safe_causal_bida,6,0.0,7.902944564819336,7.902944564819336,dataset_4_keyframe_1
safe_causal_bida,7,0.0,7.557080268859863,7.557080268859863,dataset_4_keyframe_1
safe_causal_bida,8,0.0,6.627152442932129,6.627152442932129,dataset_4_keyframe_1
safe_causal_bida,9,0.0,7.395853042602539,7.395853042602539,dataset_4_keyframe_1
safe_causal_bida,10,0.0,6.696791172027588,6.696791172027588,dataset_4_keyframe_1
safe_causal_bida,11,0.0,7.725963115692139,7.725963115692139,dataset_4_keyframe_1
safe_causal_bida,12,0.0,5.421593189239502,5.421593189239502,dataset_4_keyframe_1
safe_causal_bida,13,0.0,6.61635160446167,6.61635160446167,dataset_4_keyframe_1
safe_causal_bida,14,0.0,8.349656105041504,8.349656105041504,dataset_4_keyframe_1
safe_causal_bida,15,0.0,7.497913360595703,7.497913360595703,dataset_4_keyframe_1
safe_causal_bida,16,0.0,6.6840667724609375,6.6840667724609375,dataset_4_keyframe_1
safe_causal_bida,17,0.0,9.574724197387695,9.574724197387695,dataset_4_keyframe_1
safe_causal_bida,18,0.0,10.442307472229004,10.442307472229004,dataset_4_keyframe_1
safe_causal_bida,19,0.0,8.636974334716797,8.636974334716797,dataset_4_keyframe_1
safe_causal_bida,20,0.0,9.90134048461914,9.90134048461914,dataset_4_keyframe_1
safe_causal_bida,21,0.0,7.287899494171143,7.287899494171143,dataset_4_keyframe_1
safe_causal_bida,22,0.0,9.060539245605469,9.060539245605469,dataset_4_keyframe_1
safe_causal_bida,23,0.0,9.984447479248047,9.984447479248047,dataset_4_keyframe_1
safe_causal_bida,24,0.0,5.842718124389648,5.842718124389648,dataset_4_keyframe_1
safe_causal_bida,25,0.0,8.021361351013184,8.021361351013184,dataset_4_keyframe_1
safe_causal_bida,26,0.0,8.711276054382324,8.711276054382324,dataset_4_keyframe_1
safe_causal_bida,27,0.0,8.443680763244629,8.443680763244629,dataset_4_keyframe_1
safe_causal_bida,28,0.0,8.189266204833984,8.189266204833984,dataset_4_keyframe_1
safe_causal_bida,29,0.0,7.5717973709106445,7.5717973709106445,dataset_4_keyframe_1
safe_causal_bida,30,0.0,5.668398380279541,5.668398380279541,dataset_4_keyframe_1
safe_causal_bida,31,0.0,5.8285040855407715,5.8285040855407715,dataset_4_keyframe_1
safe_causal_bida,32,0.0,8.490928649902344,8.490928649902344,dataset_4_keyframe_1
safe_causal_bida,33,0.0,6.488724231719971,6.488724231719971,dataset_4_keyframe_1
safe_causal_bida,34,0.0,7.346856594085693,7.346856594085693,dataset_4_keyframe_1
safe_causal_bida,35,0.0,6.517982006072998,6.517982006072998,dataset_4_keyframe_1
safe_causal_bida,36,0.0,6.58851432800293,6.58851432800293,dataset_4_keyframe_1
safe_causal_bida,37,0.0,5.07804012298584,5.07804012298584,dataset_4_keyframe_1
safe_causal_bida,38,0.0,4.883486747741699,4.883486747741699,dataset_4_keyframe_1
safe_causal_bida,39,0.0,5.397870063781738,5.397870063781738,dataset_4_keyframe_1
safe_causal_bida,40,0.0,8.862004280090332,8.862004280090332,dataset_4_keyframe_1
safe_causal_bida,41,0.0,8.09622573852539,8.09622573852539,dataset_4_keyframe_1
safe_causal_bida,42,0.0,7.71005392074585,7.71005392074585,dataset_4_keyframe_1
safe_causal_bida,43,0.0,8.349702835083008,8.349702835083008,dataset_4_keyframe_1
safe_causal_bida,44,0.0,7.278454303741455,7.278454303741455,dataset_4_keyframe_1
safe_causal_bida,45,0.0,6.705938339233398,6.705938339233398,dataset_4_keyframe_1
safe_causal_bida,46,0.0,8.463632583618164,8.463632583618164,dataset_4_keyframe_1
safe_causal_bida,47,0.0,8.4061279296875,8.4061279296875,dataset_4_keyframe_1
safe_causal_bida,48,0.0,8.305893898010254,8.305893898010254,dataset_4_keyframe_1
safe_causal_bida,49,0.0,9.598459243774414,9.598459243774414,dataset_4_keyframe_1
safe_causal_bida,50,0.0,10.562911033630371,10.562911033630371,dataset_4_keyframe_1
safe_causal_bida,51,0.0,8.1808500289917,8.1808500289917,dataset_4_keyframe_1
safe_causal_bida,52,0.0,5.988962173461914,5.988962173461914,dataset_4_keyframe_1
safe_causal_bida,53,0.0,5.4549760818481445,5.4549760818481445,dataset_4_keyframe_1
safe_causal_bida,54,0.0,5.768195152282715,5.768195152282715,dataset_4_keyframe_1
safe_causal_bida,55,0.0,4.419951438903809,4.419951438903809,dataset_4_keyframe_1
safe_causal_bida,56,0.0,12.995811462402344,12.995811462402344,dataset_4_keyframe_1
safe_causal_bida,57,0.0,10.22692584991455,10.22692584991455,dataset_4_keyframe_1
safe_causal_bida,58,0.0,8.088088035583496,8.088088035583496,dataset_4_keyframe_1
safe_causal_bida,59,0.0,8.081570625305176,8.081570625305176,dataset_4_keyframe_1
safe_causal_bida,60,0.0,7.700681686401367,7.700681686401367,dataset_4_keyframe_1
safe_causal_bida,61,0.0,7.618461608886719,7.618461608886719,dataset_4_keyframe_1
safe_causal_bida,62,0.0,9.47193431854248,9.47193431854248,dataset_4_keyframe_1
safe_causal_bida,63,0.0,10.727934837341309,10.727934837341309,dataset_4_keyframe_1
safe_causal_bida,64,0.0,13.034028053283691,13.034028053283691,dataset_4_keyframe_1
safe_causal_bida,65,0.0,14.101887702941895,14.101887702941895,dataset_4_keyframe_1
safe_causal_bida,66,0.0,11.83201789855957,11.83201789855957,dataset_4_keyframe_1
safe_causal_bida,67,0.0,10.510710716247559,10.510710716247559,dataset_4_keyframe_1
safe_causal_bida,68,0.0,10.725910186767578,10.725910186767578,dataset_4_keyframe_1
safe_causal_bida,69,0.0,11.850449562072754,11.850449562072754,dataset_4_keyframe_1
safe_causal_bida,70,0.0,9.748889923095703,9.748889923095703,dataset_4_keyframe_1
safe_causal_bida,71,0.0,10.772536277770996,10.772536277770996,dataset_4_keyframe_1
safe_causal_bida,72,0.0,11.700876235961914,11.700876235961914,dataset_4_keyframe_1
safe_causal_bida,73,0.0,10.480977058410645,10.480977058410645,dataset_4_keyframe_1
safe_causal_bida,74,0.0,6.914381504058838,6.914381504058838,dataset_4_keyframe_1
safe_causal_bida,75,0.0,7.08359956741333,7.08359956741333,dataset_4_keyframe_1
safe_causal_bida,76,0.0,10.684420585632324,10.684420585632324,dataset_4_keyframe_1
safe_causal_bida,77,0.0,10.011382102966309,10.011382102966309,dataset_4_keyframe_1
safe_causal_bida,78,0.0,12.89316177368164,12.89316177368164,dataset_4_keyframe_1
safe_causal_bida,79,0.0,9.190312385559082,9.190312385559082,dataset_4_keyframe_1
safe_causal_bida,80,0.0,6.780852794647217,6.780852794647217,dataset_4_keyframe_1
safe_causal_bida,81,0.0,6.036298751831055,6.036298751831055,dataset_4_keyframe_1
safe_causal_bida,82,0.0,4.8513288497924805,4.8513288497924805,dataset_4_keyframe_1
safe_causal_bida,83,0.0,7.448764801025391,7.448764801025391,dataset_4_keyframe_1
safe_causal_bida,84,0.0,5.02047872543335,5.02047872543335,dataset_4_keyframe_1
safe_causal_bida,85,0.0,5.520598888397217,5.520598888397217,dataset_4_keyframe_1
safe_causal_bida,86,0.0,4.758561611175537,4.758561611175537,dataset_4_keyframe_1
safe_causal_bida,87,0.0,4.4748406410217285,4.4748406410217285,dataset_4_keyframe_1
safe_causal_bida,88,0.0,5.1351704597473145,5.1351704597473145,dataset_4_keyframe_1
safe_causal_bida,89,0.0,4.5885467529296875,4.5885467529296875,dataset_4_keyframe_1
safe_causal_bida,90,0.0,4.896280765533447,4.896280765533447,dataset_4_keyframe_1
safe_causal_bida,91,0.0,4.264264106750488,4.264264106750488,dataset_4_keyframe_1
safe_causal_bida,92,0.0,4.618225574493408,4.618225574493408,dataset_4_keyframe_1
safe_causal_bida,93,0.0,4.560856342315674,4.560856342315674,dataset_4_keyframe_1
safe_causal_bida,94,0.0,5.0233154296875,5.0233154296875,dataset_4_keyframe_1
safe_causal_bida,95,0.0,4.735302925109863,4.735302925109863,dataset_4_keyframe_1
safe_causal_bida,96,0.0,3.842177391052246,3.842177391052246,dataset_4_keyframe_1
safe_causal_bida,97,0.0,4.664228439331055,4.664228439331055,dataset_4_keyframe_1
safe_causal_bida,98,0.0,4.68751335144043,4.68751335144043,dataset_4_keyframe_1
safe_causal_bida,99,0.0,5.4760613441467285,5.4760613441467285,dataset_4_keyframe_1
safe_causal_bida,100,0.0,4.87246561050415,4.87246561050415,dataset_4_keyframe_1
safe_causal_bida,101,0.0,4.681422233581543,4.681422233581543,dataset_4_keyframe_1
safe_causal_bida,102,0.0,4.518485069274902,4.518485069274902,dataset_4_keyframe_1
safe_causal_bida,103,0.0,4.051941871643066,4.051941871643066,dataset_4_keyframe_1
safe_causal_bida,104,0.0,4.749631881713867,4.749631881713867,dataset_4_keyframe_1
safe_causal_bida,105,0.0,4.24636173248291,4.24636173248291,dataset_4_keyframe_1
safe_causal_bida,106,0.0,3.687105894088745,3.687105894088745,dataset_4_keyframe_1
safe_causal_bida,107,0.0,4.183923244476318,4.183923244476318,dataset_4_keyframe_1
safe_causal_bida,108,0.0,4.57879114151001,4.57879114151001,dataset_4_keyframe_1
safe_causal_bida,109,0.0,4.392562389373779,4.392562389373779,dataset_4_keyframe_1
safe_causal_bida,110,0.0,3.8359453678131104,3.8359453678131104,dataset_4_keyframe_1
safe_causal_bida,111,0.0,3.9000651836395264,3.9000651836395264,dataset_4_keyframe_1
safe_causal_bida,112,0.0,4.439538955688477,4.439538955688477,dataset_4_keyframe_1
safe_causal_bida,113,0.0,4.161973476409912,4.161973476409912,dataset_4_keyframe_1
safe_causal_bida,114,0.0,4.078733444213867,4.078733444213867,dataset_4_keyframe_1
safe_causal_bida,115,0.0,4.3919830322265625,4.3919830322265625,dataset_4_keyframe_1
safe_causal_bida,116,0.0,3.6446287631988525,3.6446287631988525,dataset_4_keyframe_1
safe_causal_bida,117,0.0,3.4257051944732666,3.4257051944732666,dataset_4_keyframe_1
safe_causal_bida,118,0.0,3.4837772846221924,3.4837772846221924,dataset_4_keyframe_1
safe_causal_bida,119,0.0,4.570660591125488,4.570660591125488,dataset_4_keyframe_1
safe_causal_bida,120,0.0,4.0091047286987305,4.0091047286987305,dataset_4_keyframe_1
safe_causal_bida,121,0.0,3.5968024730682373,3.5968024730682373,dataset_4_keyframe_1
safe_causal_bida,122,0.0,3.52744197845459,3.52744197845459,dataset_4_keyframe_1
safe_causal_bida,123,0.0,4.350011348724365,4.350011348724365,dataset_4_keyframe_1
safe_causal_bida,124,0.0,3.8300347328186035,3.8300347328186035,dataset_4_keyframe_1
safe_causal_bida,125,0.0,4.145031452178955,4.145031452178955,dataset_4_keyframe_1
safe_causal_bida,126,0.0,4.066136360168457,4.066136360168457,dataset_4_keyframe_1
safe_causal_bida,127,0.0,3.8059380054473877,3.8059380054473877,dataset_4_keyframe_1
raw_s2m2,0,0.0,1.029118537902832,1.029118537902832,dataset_7_keyframe_4
raw_s2m2,1,0.0,1.1174043416976929,1.1174043416976929,dataset_7_keyframe_4
raw_s2m2,2,0.0,1.3214768171310425,1.3214768171310425,dataset_7_keyframe_4
raw_s2m2,3,0.0,1.5306938886642456,1.5306938886642456,dataset_7_keyframe_4
raw_s2m2,4,0.0,1.7584645748138428,1.7584645748138428,dataset_7_keyframe_4
raw_s2m2,5,0.0,1.9344878196716309,1.9344878196716309,dataset_7_keyframe_4
raw_s2m2,6,0.0,2.0753118991851807,2.0753118991851807,dataset_7_keyframe_4
raw_s2m2,7,0.0,2.3939504623413086,2.3939504623413086,dataset_7_keyframe_4
raw_s2m2,8,0.0,2.2721688747406006,2.2721688747406006,dataset_7_keyframe_4
raw_s2m2,9,0.0,2.65393328666687,2.65393328666687,dataset_7_keyframe_4
raw_s2m2,10,0.0,2.618520498275757,2.618520498275757,dataset_7_keyframe_4
raw_s2m2,11,0.0,2.4900856018066406,2.4900856018066406,dataset_7_keyframe_4
raw_s2m2,12,0.0,2.616840124130249,2.616840124130249,dataset_7_keyframe_4
raw_s2m2,13,0.0,2.6715331077575684,2.6715331077575684,dataset_7_keyframe_4
raw_s2m2,14,0.0,2.517274856567383,2.517274856567383,dataset_7_keyframe_4
raw_s2m2,15,0.0,2.5178382396698,2.5178382396698,dataset_7_keyframe_4
raw_s2m2,16,0.0,2.422715902328491,2.422715902328491,dataset_7_keyframe_4
raw_s2m2,17,0.0,2.4405651092529297,2.4405651092529297,dataset_7_keyframe_4
raw_s2m2,18,0.0,2.3585994243621826,2.3585994243621826,dataset_7_keyframe_4
raw_s2m2,19,0.0,2.1727194786071777,2.1727194786071777,dataset_7_keyframe_4
raw_s2m2,20,0.0,1.9667561054229736,1.9667561054229736,dataset_7_keyframe_4
raw_s2m2,21,0.0,1.7600892782211304,1.7600892782211304,dataset_7_keyframe_4
raw_s2m2,22,0.0,1.8340270519256592,1.8340270519256592,dataset_7_keyframe_4
raw_s2m2,23,0.0,2.17983078956604,2.17983078956604,dataset_7_keyframe_4
raw_s2m2,24,0.0,2.213658094406128,2.213658094406128,dataset_7_keyframe_4
raw_s2m2,25,0.0,2.397921085357666,2.397921085357666,dataset_7_keyframe_4
raw_s2m2,26,0.0,2.3181967735290527,2.3181967735290527,dataset_7_keyframe_4
raw_s2m2,27,0.0,2.4811737537384033,2.4811737537384033,dataset_7_keyframe_4
raw_s2m2,28,0.0,2.5844290256500244,2.5844290256500244,dataset_7_keyframe_4
raw_s2m2,29,0.0,2.487717628479004,2.487717628479004,dataset_7_keyframe_4
raw_s2m2,30,0.0,2.5647847652435303,2.5647847652435303,dataset_7_keyframe_4
raw_s2m2,31,0.0,2.31801700592041,2.31801700592041,dataset_7_keyframe_4
raw_s2m2,32,0.0,2.390657901763916,2.390657901763916,dataset_7_keyframe_4
raw_s2m2,33,0.0,2.1823575496673584,2.1823575496673584,dataset_7_keyframe_4
raw_s2m2,34,0.0,2.2144269943237305,2.2144269943237305,dataset_7_keyframe_4
raw_s2m2,35,0.0,2.401688814163208,2.401688814163208,dataset_7_keyframe_4
raw_s2m2,36,0.0,2.2837302684783936,2.2837302684783936,dataset_7_keyframe_4
raw_s2m2,37,0.0,2.297938585281372,2.297938585281372,dataset_7_keyframe_4
raw_s2m2,38,0.0,2.584970712661743,2.584970712661743,dataset_7_keyframe_4
raw_s2m2,39,0.0,2.320559501647949,2.320559501647949,dataset_7_keyframe_4
raw_s2m2,40,0.0,2.1705119609832764,2.1705119609832764,dataset_7_keyframe_4
raw_s2m2,41,0.0,2.2509284019470215,2.2509284019470215,dataset_7_keyframe_4
raw_s2m2,42,0.0,2.0788683891296387,2.0788683891296387,dataset_7_keyframe_4
raw_s2m2,43,0.0,1.940221905708313,1.940221905708313,dataset_7_keyframe_4
raw_s2m2,44,0.0,2.139773368835449,2.139773368835449,dataset_7_keyframe_4
raw_s2m2,45,0.0,2.3534011840820312,2.3534011840820312,dataset_7_keyframe_4
raw_s2m2,46,0.0,2.0763778686523438,2.0763778686523438,dataset_7_keyframe_4
raw_s2m2,47,0.0,1.859887719154358,1.859887719154358,dataset_7_keyframe_4
raw_s2m2,48,0.0,1.9125813245773315,1.9125813245773315,dataset_7_keyframe_4
raw_s2m2,49,0.0,2.001732349395752,2.001732349395752,dataset_7_keyframe_4
raw_s2m2,50,0.0,2.198326826095581,2.198326826095581,dataset_7_keyframe_4
raw_s2m2,51,0.0,2.175427198410034,2.175427198410034,dataset_7_keyframe_4
raw_s2m2,52,0.0,1.8735870122909546,1.8735870122909546,dataset_7_keyframe_4
raw_s2m2,53,0.0,1.6585642099380493,1.6585642099380493,dataset_7_keyframe_4
raw_s2m2,54,0.0,1.887718915939331,1.887718915939331,dataset_7_keyframe_4
raw_s2m2,55,0.0,1.6907494068145752,1.6907494068145752,dataset_7_keyframe_4
raw_s2m2,56,0.0,1.6134132146835327,1.6134132146835327,dataset_7_keyframe_4
raw_s2m2,57,0.0,1.5031620264053345,1.5031620264053345,dataset_7_keyframe_4
raw_s2m2,58,0.0,1.2904855012893677,1.2904855012893677,dataset_7_keyframe_4
raw_s2m2,59,0.0,1.3052995204925537,1.3052995204925537,dataset_7_keyframe_4
raw_s2m2,60,0.0,1.214930534362793,1.214930534362793,dataset_7_keyframe_4
raw_s2m2,61,0.0,1.1895439624786377,1.1895439624786377,dataset_7_keyframe_4
raw_s2m2,62,0.0,1.1917213201522827,1.1917213201522827,dataset_7_keyframe_4
raw_s2m2,63,0.0,1.2084405422210693,1.2084405422210693,dataset_7_keyframe_4
raw_s2m2,64,0.0,1.2446999549865723,1.2446999549865723,dataset_7_keyframe_4
raw_s2m2,65,0.0,1.280381441116333,1.280381441116333,dataset_7_keyframe_4
raw_s2m2,66,0.0,1.2772042751312256,1.2772042751312256,dataset_7_keyframe_4
raw_s2m2,67,0.0,1.201360821723938,1.201360821723938,dataset_7_keyframe_4
raw_s2m2,68,0.0,1.2087103128433228,1.2087103128433228,dataset_7_keyframe_4
raw_s2m2,69,0.0,1.211150050163269,1.211150050163269,dataset_7_keyframe_4
