namespace,coverage_threshold,backbone,sequence,method,epe,bad1,bad3,absrel,boundary_epe,false_update_rate,clean_degradation_ratio,clean_update_mean,new_bad3,valid_count,clean_count,raw_good3_count,boundary_count,common_valid_ratio,frames,frames_worsened_ratio,worst_frame_degradation,p95_frame_degradation
cache,0.25,S2M2-S,dataset_7_keyframe_1,blend_0.1,0.20486045112782686,0.01135114840626259,0.0024486361904866305,0.020164978941477504,0.24467177931867837,0.0012663540720222672,0.010116906042962875,0.005628430907386473,8.699653616423115e-06,2189382,2082356,2183995,1373767,0.6598976417824074,128,0.2578125,0.00332014262676239,0.001036669313907622
cache,0.25,S2M2-S,dataset_7_keyframe_1,blend_0.25,0.20429143240015762,0.011242441931102019,0.002419404197166141,0.02010210498091646,0.24400161593303765,0.025091771051635743,0.1065687135148841,0.014070999624804459,1.5567801208336098e-05,2189382,2082356,2183995,1373767,0.6598976417824074,128,0.2890625,0.008903548121452332,0.0028405293822288493
cache,0.25,S2M2-S,dataset_7_keyframe_1,blend_0.5,0.20425596312190508,0.01111866270938557,0.002391999203428182,0.02009464570421173,0.24397809140832516,0.1562427365925903,0.24712441100369006,0.028141999163525055,4.0751009045350376e-05,2189382,2082356,2183995,1373767,0.6598976417824074,128,0.375,0.01960808038711548,0.00661652088165283
cache,0.25,S2M2-S,dataset_7_keyframe_1,heuristic_gate,0.20400860130409593,0.011157943200409979,0.002398850451862672,0.020077897643888527,0.24364686903421864,0.10884786270935422,0.21181296569846847,0.023767674737209504,2.6556837355396875e-05,2189382,2082356,2183995,1373767,0.6598976417824074,128,0.359375,0.015716612339019775,0.005033124983310696
cache,0.25,S2M2-S,dataset_7_keyframe_1,learned_refiner,0.22220780644758314,0.0119444665206894,0.002347694463551815,0.02004047048284531,0.28592420217626663,0.6306030284927265,0.35106052951560635,0.11984116960860466,4.716128013113583e-05,2189382,2082356,2183995,1373767,0.6598976417824074,128,0.578125,0.09073908627033234,0.07475399896502495
cache,0.25,S2M2-S,dataset_7_keyframe_1,oracle,0.17861268496219557,0.00984935474942244,0.0022389879883912447,0.017442939254906597,0.21447435077826207,0.1880413339505829,0.0,0.0254347775592236,0.0,2189382,2082356,2183995,1373767,0.6598976417824074,128,0.0,-0.013565123081207275,-0.017323856055736542
cache,0.5,S2M2-S,dataset_7_keyframe_1,raw,0.16862175970959106,0.006337041205941424,0.0021132666799090686,0.02206039859743105,0.1730913499863814,0.0,0.0,0.0,0.0,724944,706938,723412,635413,0.2185040509259259,128,0.0,0.0,0.0
cache,0.5,S2M2-S,dataset_7_keyframe_1,memory,0.1707875272121501,0.0064611887263016175,0.002002913328477786,0.022266067560802988,0.17546859149401126,0.3739040764536635,0.3510718054482854,0.05061328242001703,3.87054679767546e-05,724944,706938,723412,635413,0.2185040509259259,128,0.5703125,0.04257284104824066,0.02342640981078148
cache,0.5,S2M2-S,dataset_7_keyframe_1,blend_0.1,0.16814488269989167,0.006301176366726257,0.0021022313447659406,0.021981480469729742,0.17260923498543704,0.0007511266900350526,0.007830955472757159,0.005061344207100574,2.7646762840539e-06,724944,706938,723412,635413,0.2185040509259259,128,0.34375,0.0030281394720077515,0.001446199417114255
cache,0.5,S2M2-S,dataset_7_keyframe_1,blend_0.25,0.16772743802025034,0.006294279282261802,0.002082919508265466,0.021905896412491976,0.1721933917866732,0.017780908651112263,0.08945480367443821,0.012653320580373424,5.5293525681078e-06,724944,706938,723412,635413,0.2185040509259259,128,0.390625,0.008244037628173828,0.004100296646356578
cache,0.5,S2M2-S,dataset_7_keyframe_1,blend_0.5,0.16780785266445228,0.006306694034297821,0.0020732635900152286,0.021891243819861385,0.17230817338115667,0.1252033417357675,0.21909134888773837,0.025306641010756508,1.93527339883773e-05,724944,706938,723412,635413,0.2185040509259259,128,0.46875,0.018605545163154602,0.009599068760871883
cache,0.5,S2M2-S,dataset_7_keyframe_1,heuristic_gate,0.16766434773496408,0.006313591118762276,0.0020732635900152286,0.021881260357389708,0.17214537328637924,0.09485414562521749,0.19523211370728408,0.0224242531882821,1.38233814202695e-05,724944,706938,723412,635413,0.2185040509259259,128,0.453125,0.015056610107421875,0.008075912296771999
cache,0.5,S2M2-S,dataset_7_keyframe_1,learned_refiner,0.14211086822635158,0.005950804475931934,0.0020291222494427156,0.01802173660098409,0.14781548272083936,0.5407419038161763,0.1869442581952024,0.057873402414969306,1.38233814202695e-06,724944,706938,723412,635413,0.2185040509259259,128,0.0,-0.0030447691679000854,-0.00857057124376297
